model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_weighted_fvt_conv5way_step38000	aligned_bible_src_eng	all	300	0.922864	0.061554	0.875455	0.969303
v52_weighted_fvt_conv5way_step38000	aligned_bible_src_eng	v5_target	300	0.922864	0.061554	0.875455	0.969303
v52_weighted_fvt_conv5way_step38000	aligned_tatoeba_src_eng	all	300	0.926072	0.206540	0.852734	0.984766
v52_weighted_fvt_conv5way_step38000	aligned_tatoeba_src_eng	v5_target	300	0.926072	0.206540	0.852734	0.984766
v52_weighted_fvt_conv5way_step38000	roundtrip_eng_pivot	all	300	0.919295	0.015447	0.875455	0.949004
v52_weighted_fvt_conv5way_step38000	roundtrip_eng_pivot	v5_target	300	0.919295	0.015447	0.875455	0.949004
v52_weighted_fvt_conv5way_step38000	roundtrip_src_eng	all	300	0.919929	0.039420	0.875455	0.949483
v52_weighted_fvt_conv5way_step38000	roundtrip_src_eng	v5_target	300	0.919929	0.039420	0.875455	0.949483
v52_weighted_fvt_conv5way_step38000	roundtrip_src_pivot	all	300	0.934152	0.289102	0.881735	0.974046
v52_weighted_fvt_conv5way_step38000	roundtrip_src_pivot	v5_target	300	0.934152	0.289102	0.881735	0.974046
v52_weighted_fvt_conv5way_step38000	same_language_bible_adjacent	all	300	0.978692	0.755433	0.916901	0.997339
v52_weighted_fvt_conv5way_step38000	same_language_bible_adjacent	v5_target	300	0.978692	0.755433	0.916901	0.997339
v52_weighted_fvt_conv5way_step38000	same_language_tatoeba_adjacent	all	300	0.944629	0.366892	0.880652	0.995742
v52_weighted_fvt_conv5way_step38000	same_language_tatoeba_adjacent	v5_target	300	0.944629	0.366892	0.880652	0.995742
