model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_random_conv5way_step41000	aligned_bible_src_eng	all	300	0.921811	0.043963	0.868748	0.970918
v52_random_conv5way_step41000	aligned_bible_src_eng	v5_target	300	0.921811	0.043963	0.868748	0.970918
v52_random_conv5way_step41000	aligned_tatoeba_src_eng	all	300	0.923099	0.186901	0.841661	0.984554
v52_random_conv5way_step41000	aligned_tatoeba_src_eng	v5_target	300	0.923099	0.186901	0.841661	0.984554
v52_random_conv5way_step41000	roundtrip_eng_pivot	all	300	0.919448	0.020004	0.868748	0.947813
v52_random_conv5way_step41000	roundtrip_eng_pivot	v5_target	300	0.919448	0.020004	0.868748	0.947813
v52_random_conv5way_step41000	roundtrip_src_eng	all	300	0.918624	0.021958	0.868748	0.951138
v52_random_conv5way_step41000	roundtrip_src_eng	v5_target	300	0.918624	0.021958	0.868748	0.951138
v52_random_conv5way_step41000	roundtrip_src_pivot	all	300	0.938965	0.341359	0.891348	0.979679
v52_random_conv5way_step41000	roundtrip_src_pivot	v5_target	300	0.938965	0.341359	0.891348	0.979679
v52_random_conv5way_step41000	same_language_bible_adjacent	all	300	0.977956	0.744024	0.911284	0.997549
v52_random_conv5way_step41000	same_language_bible_adjacent	v5_target	300	0.977956	0.744024	0.911284	0.997549
v52_random_conv5way_step41000	same_language_tatoeba_adjacent	all	300	0.943727	0.355734	0.875064	0.997724
v52_random_conv5way_step41000	same_language_tatoeba_adjacent	v5_target	300	0.943727	0.355734	0.875064	0.997724
