model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_family_mean_conv5way_step44000	aligned_bible_src_eng	all	300	0.915522	0.040027	0.869262	0.965762
v52_family_mean_conv5way_step44000	aligned_bible_src_eng	v5_target	300	0.915522	0.040027	0.869262	0.965762
v52_family_mean_conv5way_step44000	aligned_tatoeba_src_eng	all	300	0.924357	0.208163	0.856923	0.984061
v52_family_mean_conv5way_step44000	aligned_tatoeba_src_eng	v5_target	300	0.924357	0.208163	0.856923	0.984061
v52_family_mean_conv5way_step44000	roundtrip_eng_pivot	all	300	0.913031	0.002874	0.869262	0.947369
v52_family_mean_conv5way_step44000	roundtrip_eng_pivot	v5_target	300	0.913031	0.002874	0.869262	0.947369
v52_family_mean_conv5way_step44000	roundtrip_src_eng	all	300	0.912222	0.017468	0.869262	0.949210
v52_family_mean_conv5way_step44000	roundtrip_src_eng	v5_target	300	0.912222	0.017468	0.869262	0.949210
v52_family_mean_conv5way_step44000	roundtrip_src_pivot	all	300	0.935791	0.336405	0.888655	0.975525
v52_family_mean_conv5way_step44000	roundtrip_src_pivot	v5_target	300	0.935791	0.336405	0.888655	0.975525
v52_family_mean_conv5way_step44000	same_language_bible_adjacent	all	300	0.978132	0.762061	0.923908	0.997800
v52_family_mean_conv5way_step44000	same_language_bible_adjacent	v5_target	300	0.978132	0.762061	0.923908	0.997800
v52_family_mean_conv5way_step44000	same_language_tatoeba_adjacent	all	300	0.948252	0.413490	0.890338	0.998775
v52_family_mean_conv5way_step44000	same_language_tatoeba_adjacent	v5_target	300	0.948252	0.413490	0.890338	0.998775
