model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_mean_conv5way_step25000	aligned_bible_src_eng	all	300	0.922273	0.055034	0.880348	0.961045
v52_mean_conv5way_step25000	aligned_bible_src_eng	v5_target	300	0.922273	0.055034	0.880348	0.961045
v52_mean_conv5way_step25000	aligned_tatoeba_src_eng	all	300	0.924992	0.194760	0.857815	0.983613
v52_mean_conv5way_step25000	aligned_tatoeba_src_eng	v5_target	300	0.924992	0.194760	0.857815	0.983613
v52_mean_conv5way_step25000	roundtrip_eng_pivot	all	300	0.919320	0.029162	0.880348	0.950357
v52_mean_conv5way_step25000	roundtrip_eng_pivot	v5_target	300	0.919320	0.029162	0.880348	0.950357
v52_mean_conv5way_step25000	roundtrip_src_eng	all	300	0.919860	0.034505	0.880348	0.950357
v52_mean_conv5way_step25000	roundtrip_src_eng	v5_target	300	0.919860	0.034505	0.880348	0.950357
v52_mean_conv5way_step25000	roundtrip_src_pivot	all	300	0.937690	0.314157	0.891146	0.979689
v52_mean_conv5way_step25000	roundtrip_src_pivot	v5_target	300	0.937690	0.314157	0.891146	0.979689
v52_mean_conv5way_step25000	same_language_bible_adjacent	all	300	0.978963	0.747845	0.922570	0.997653
v52_mean_conv5way_step25000	same_language_bible_adjacent	v5_target	300	0.978963	0.747845	0.922570	0.997653
v52_mean_conv5way_step25000	same_language_tatoeba_adjacent	all	300	0.945501	0.379343	0.878299	0.998644
v52_mean_conv5way_step25000	same_language_tatoeba_adjacent	v5_target	300	0.945501	0.379343	0.878299	0.998644
