model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_family_mean_conv5way_step16000	aligned_bible_src_eng	all	300	0.907406	0.006601	0.860241	0.960392
v52_family_mean_conv5way_step16000	aligned_bible_src_eng	v5_target	300	0.907406	0.006601	0.860241	0.960392
v52_family_mean_conv5way_step16000	aligned_tatoeba_src_eng	all	300	0.918818	0.194683	0.847008	0.983410
v52_family_mean_conv5way_step16000	aligned_tatoeba_src_eng	v5_target	300	0.918818	0.194683	0.847008	0.983410
v52_family_mean_conv5way_step16000	roundtrip_eng_pivot	all	300	0.907601	-0.017089	0.865253	0.941809
v52_family_mean_conv5way_step16000	roundtrip_eng_pivot	v5_target	300	0.907601	-0.017089	0.865253	0.941809
v52_family_mean_conv5way_step16000	roundtrip_src_eng	all	300	0.903964	-0.015388	0.854576	0.941809
v52_family_mean_conv5way_step16000	roundtrip_src_eng	v5_target	300	0.903964	-0.015388	0.854576	0.941809
v52_family_mean_conv5way_step16000	roundtrip_src_pivot	all	300	0.936889	0.362801	0.896461	0.975488
v52_family_mean_conv5way_step16000	roundtrip_src_pivot	v5_target	300	0.936889	0.362801	0.896461	0.975488
v52_family_mean_conv5way_step16000	same_language_bible_adjacent	all	300	0.977534	0.766976	0.921784	0.997622
v52_family_mean_conv5way_step16000	same_language_bible_adjacent	v5_target	300	0.977534	0.766976	0.921784	0.997622
v52_family_mean_conv5way_step16000	same_language_tatoeba_adjacent	all	300	0.946565	0.414196	0.889325	0.999499
v52_family_mean_conv5way_step16000	same_language_tatoeba_adjacent	v5_target	300	0.946565	0.414196	0.889325	0.999499
