model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_weighted_fvt_conv5way_step32000	aligned_bible_src_eng	all	300	0.921954	0.076286	0.875159	0.968590
v52_weighted_fvt_conv5way_step32000	aligned_bible_src_eng	v5_target	300	0.921954	0.076286	0.875159	0.968590
v52_weighted_fvt_conv5way_step32000	aligned_tatoeba_src_eng	all	300	0.924427	0.205145	0.853959	0.984129
v52_weighted_fvt_conv5way_step32000	aligned_tatoeba_src_eng	v5_target	300	0.924427	0.205145	0.853959	0.984129
v52_weighted_fvt_conv5way_step32000	roundtrip_eng_pivot	all	300	0.918163	0.029079	0.875159	0.948291
v52_weighted_fvt_conv5way_step32000	roundtrip_eng_pivot	v5_target	300	0.918163	0.029079	0.875159	0.948291
v52_weighted_fvt_conv5way_step32000	roundtrip_src_eng	all	300	0.919009	0.055011	0.875159	0.949892
v52_weighted_fvt_conv5way_step32000	roundtrip_src_eng	v5_target	300	0.919009	0.055011	0.875159	0.949892
v52_weighted_fvt_conv5way_step32000	roundtrip_src_pivot	all	300	0.933932	0.296385	0.880865	0.975590
v52_weighted_fvt_conv5way_step32000	roundtrip_src_pivot	v5_target	300	0.933932	0.296385	0.880865	0.975590
v52_weighted_fvt_conv5way_step32000	same_language_bible_adjacent	all	300	0.978219	0.753961	0.920081	0.997291
v52_weighted_fvt_conv5way_step32000	same_language_bible_adjacent	v5_target	300	0.978219	0.753961	0.920081	0.997291
v52_weighted_fvt_conv5way_step32000	same_language_tatoeba_adjacent	all	300	0.944232	0.373150	0.880576	0.995979
v52_weighted_fvt_conv5way_step32000	same_language_tatoeba_adjacent	v5_target	300	0.944232	0.373150	0.880576	0.995979
