model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_family_mean_conv5way_step14000	aligned_bible_src_eng	all	300	0.904016	-0.009406	0.851078	0.962470
v52_family_mean_conv5way_step14000	aligned_bible_src_eng	v5_target	300	0.904016	-0.009406	0.851078	0.962470
v52_family_mean_conv5way_step14000	aligned_tatoeba_src_eng	all	300	0.915760	0.185525	0.849075	0.983219
v52_family_mean_conv5way_step14000	aligned_tatoeba_src_eng	v5_target	300	0.915760	0.185525	0.849075	0.983219
v52_family_mean_conv5way_step14000	roundtrip_eng_pivot	all	300	0.906440	-0.021557	0.861920	0.942181
v52_family_mean_conv5way_step14000	roundtrip_eng_pivot	v5_target	300	0.906440	-0.021557	0.861920	0.942181
v52_family_mean_conv5way_step14000	roundtrip_src_eng	all	300	0.900037	-0.031062	0.839006	0.942181
v52_family_mean_conv5way_step14000	roundtrip_src_eng	v5_target	300	0.900037	-0.031062	0.839006	0.942181
v52_family_mean_conv5way_step14000	roundtrip_src_pivot	all	300	0.934508	0.367428	0.887113	0.973043
v52_family_mean_conv5way_step14000	roundtrip_src_pivot	v5_target	300	0.934508	0.367428	0.887113	0.973043
v52_family_mean_conv5way_step14000	same_language_bible_adjacent	all	300	0.977085	0.771261	0.919912	0.997369
v52_family_mean_conv5way_step14000	same_language_bible_adjacent	v5_target	300	0.977085	0.771261	0.919912	0.997369
v52_family_mean_conv5way_step14000	same_language_tatoeba_adjacent	all	300	0.944066	0.410886	0.883210	0.999526
v52_family_mean_conv5way_step14000	same_language_tatoeba_adjacent	v5_target	300	0.944066	0.410886	0.883210	0.999526
