model_key	point_id	language_script	group	x	y	text_preview
v52_fvt_conv5way_step37000	p0	dtp_Latn	v5_target	-0.193779	-0.505616	Songkuro ginayo lo?
v52_fvt_conv5way_step37000	p1	eng_Latn	v5_target	-0.501134	0.171386	How big will it be?
v52_fvt_conv5way_step37000	p2	dtp_Latn	v5_target	-0.138809	-0.440456	Langad-langadon ku diya!
v52_fvt_conv5way_step37000	p3	eng_Latn	v5_target	-0.407395	0.262211	My longing for you is killing me!
v52_fvt_conv5way_step37000	p4	dtp_Latn	v5_target	0.386593	-0.474861	Tuminongkiad oku id solinaid piginawaan ku maya tanakwagu ku do tolu' toun di tinu.
v52_fvt_conv5way_step37000	p5	eng_Latn	v5_target	-0.378011	0.301921	I recently broke up with my boyfriend of three years.
v52_fvt_conv5way_step37000	p6	dtp_Latn	v5_target	0.345081	-0.623413	Nokoilo' oku papapanau do korita lolobi po mantad duo nohopod toun.
v52_fvt_conv5way_step37000	p7	eng_Latn	v5_target	-0.355548	0.415010	I've been able to drive for more than twenty years.
v52_fvt_conv5way_step37000	p8	dtp_Latn	v5_target	-0.371304	-0.289258	Luminabus i Tom.
v52_fvt_conv5way_step37000	p9	eng_Latn	v5_target	-0.559335	-0.097446	Tom was out.
v52_fvt_conv5way_step37000	p10	dtp_Latn	v5_target	-0.172564	-0.641559	Manu oku poposolon di Tom.
v52_fvt_conv5way_step37000	p11	eng_Latn	v5_target	-0.483654	0.147675	I want to make Tom jealous.
v52_fvt_conv5way_step37000	p12	dtp_Latn	v5_target	-0.136947	-0.622427	Orohian ko' do kumaau.
v52_fvt_conv5way_step37000	p13	eng_Latn	v5_target	-0.578028	0.047801	You like swimming.
v52_fvt_conv5way_step37000	p14	dtp_Latn	v5_target	-0.035887	-0.553648	Au kou mangandad no sominggu?
v52_fvt_conv5way_step37000	p15	eng_Latn	v5_target	-0.376803	0.320543	Couldn't you have just waited a week?
