model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_random_conv5way_step15000	aligned_bible_src_eng	all	300	0.917283	0.038611	0.863239	0.969616
v52_random_conv5way_step15000	aligned_bible_src_eng	v5_target	300	0.917283	0.038611	0.863239	0.969616
v52_random_conv5way_step15000	aligned_tatoeba_src_eng	all	300	0.919875	0.190080	0.834815	0.983809
v52_random_conv5way_step15000	aligned_tatoeba_src_eng	v5_target	300	0.919875	0.190080	0.834815	0.983809
v52_random_conv5way_step15000	roundtrip_eng_pivot	all	300	0.914923	0.014747	0.863239	0.943945
v52_random_conv5way_step15000	roundtrip_eng_pivot	v5_target	300	0.914923	0.014747	0.863239	0.943945
v52_random_conv5way_step15000	roundtrip_src_eng	all	300	0.913853	0.018422	0.863239	0.949082
v52_random_conv5way_step15000	roundtrip_src_eng	v5_target	300	0.913853	0.018422	0.863239	0.949082
v52_random_conv5way_step15000	roundtrip_src_pivot	all	300	0.936290	0.346131	0.885367	0.979860
v52_random_conv5way_step15000	roundtrip_src_pivot	v5_target	300	0.936290	0.346131	0.885367	0.979860
v52_random_conv5way_step15000	same_language_bible_adjacent	all	300	0.977353	0.749083	0.911259	0.997792
v52_random_conv5way_step15000	same_language_bible_adjacent	v5_target	300	0.977353	0.749083	0.911259	0.997792
v52_random_conv5way_step15000	same_language_tatoeba_adjacent	all	300	0.941195	0.356597	0.868042	0.997589
v52_random_conv5way_step15000	same_language_tatoeba_adjacent	v5_target	300	0.941195	0.356597	0.868042	0.997589
