model_key	point_id	language_script	group	x	y	text_preview
v52_random_conv5way_step15000	p0	dtp_Latn	v5_target	0.072040	-0.421204	Songkuro ginayo lo?
v52_random_conv5way_step15000	p1	eng_Latn	v5_target	0.536091	0.108133	How big will it be?
v52_random_conv5way_step15000	p2	dtp_Latn	v5_target	0.033706	-0.450596	Langad-langadon ku diya!
v52_random_conv5way_step15000	p3	eng_Latn	v5_target	0.450667	0.238800	My longing for you is killing me!
v52_random_conv5way_step15000	p4	dtp_Latn	v5_target	-0.531856	-0.358161	Tuminongkiad oku id solinaid piginawaan ku maya tanakwagu ku do tolu' toun di tinu.
v52_random_conv5way_step15000	p5	eng_Latn	v5_target	0.440315	0.185890	I recently broke up with my boyfriend of three years.
v52_random_conv5way_step15000	p6	dtp_Latn	v5_target	-0.456320	-0.500216	Nokoilo' oku papapanau do korita lolobi po mantad duo nohopod toun.
v52_random_conv5way_step15000	p7	eng_Latn	v5_target	0.437447	0.316587	I've been able to drive for more than twenty years.
v52_random_conv5way_step15000	p8	dtp_Latn	v5_target	0.388451	-0.358120	Luminabus i Tom.
v52_random_conv5way_step15000	p9	eng_Latn	v5_target	0.572931	-0.137217	Tom was out.
v52_random_conv5way_step15000	p10	dtp_Latn	v5_target	0.332255	-0.390001	Manu oku poposolon di Tom.
v52_random_conv5way_step15000	p11	eng_Latn	v5_target	0.536470	0.058738	I want to make Tom jealous.
v52_random_conv5way_step15000	p12	dtp_Latn	v5_target	0.057279	-0.567525	Orohian ko' do kumaau.
v52_random_conv5way_step15000	p13	eng_Latn	v5_target	0.592045	-0.014927	You like swimming.
v52_random_conv5way_step15000	p14	dtp_Latn	v5_target	-0.130871	-0.630939	Au kou mangandad no sominggu?
v52_random_conv5way_step15000	p15	eng_Latn	v5_target	0.459826	0.220452	Couldn't you have just waited a week?
v52_random_conv5way_step15000	p16	dtp_Latn	v5_target	-0.260322	-0.539333	Osonong tomod ura tinan nu mantad doho.
v52_random_conv5way_step15000	p17	eng_Latn	v5_target	0.572727	0.238353	You're in better shape than I am.
v52_random_conv5way_step15000	p18	dtp_Latn	v5_target	0.175618	-0.438625	Mamadil oku kama dau.
v52_random_conv5way_step15000	p19	eng_Latn	v5_target	0.549830	0.139025	I'm gonna shoot him.
v52_random_conv5way_step15000	p20	dtp_Latn	v5_target	-0.282886	-0.480304	Nokoumbal kou nokorongou diti tangon no?
v52_random_conv5way_step15000	p21	eng_Latn	v5_target	0.460882	0.170265	Have you heard this story already?
v52_random_conv5way_step15000	p22	dtp_Latn	v5_target	-0.153503	-0.481838	Obuli ko' daa lumisok kaka ri?
v52_random_conv5way_step15000	p23	eng_Latn	v5_target	0.565084	0.093246	Can you keep a secret?
v52_random_conv5way_step15000	p24	dtp_Latn	v5_target	-0.353780	-0.396725	Apagon gatang ilo piano nga lobi apagon gatang nogi iri korita.
v52_random_conv5way_step15000	p25	eng_Latn	v5_target	0.464556	0.304307	A piano is expensive, but a car is more expensive.
v52_random_conv5way_step15000	p26	dtp_Latn	v5_target	-0.167358	-0.406357	Minsingilo' ko' nangku boros Inggilis?
v52_random_conv5way_step15000	p27	eng_Latn	v5_target	0.448974	0.012935	Do you study English?
v52_random_conv5way_step15000	p28	dtp_Latn	v5_target	-0.125570	-0.489255	Milo' oku daa mokianu kamus nu?
v52_random_conv5way_step15000	p29	eng_Latn	v5_target	0.454676	-0.065628	May I borrow your dictionary?
v52_random_conv5way_step15000	p30	dtp_Latn	v5_target	0.009927	-0.582741	Otopot toi maso id jam nu?
v52_random_conv5way_step15000	p31	eng_Latn	v5_target	0.553395	0.015394	Is your watch correct?
v52_random_conv5way_step15000	p32	dtp_Latn	v5_target	-0.583935	-0.364118	Tinantu i pososoriuk nopo tumau sompomogunan nga milo' gompion gisom do hatus toun tobontol.
v52_random_conv5way_step15000	p33	eng_Latn	v5_target	0.330682	0.324669	Some scientists predict that the world oil reserves will be used up within a century.
v52_random_conv5way_step15000	p34	dtp_Latn	v5_target	0.194276	-0.414638	Manu ko' do apol?
v52_random_conv5way_step15000	p35	eng_Latn	v5_target	0.544950	0.035877	Do you like apples?
v52_random_conv5way_step15000	p36	dtp_Latn	v5_target	0.134017	-0.475567	Mada oku dii.
v52_random_conv5way_step15000	p37	eng_Latn	v5_target	0.522582	0.059267	I don't think so.
v52_random_conv5way_step15000	p38	dtp_Latn	v5_target	0.202383	-0.537355	Olumis ilo wotik.
v52_random_conv5way_step15000	p39	eng_Latn	v5_target	0.595663	0.075641	That's a pretty colour.
v52_random_conv5way_step15000	p40	dtp_Latn	v5_target	-0.244801	-0.571867	Au oku nokoilo nunu o taakan ku kosodop.
v52_random_conv5way_step15000	p41	eng_Latn	v5_target	0.495440	0.180594	I can't remember what I ate last night.
v52_random_conv5way_step15000	p42	dtp_Latn	v5_target	-0.270241	-0.440171	Nokoumbal ko' minoi hilo'd Paris di gulu?
v52_random_conv5way_step15000	p43	eng_Latn	v5_target	0.472968	0.157564	Have you ever been to Paris?
v52_random_conv5way_step15000	p44	dtp_Latn	v5_target	-0.253672	-0.552831	Kikaraja isido dot oruhai sabaagi do mananaip.
v52_random_conv5way_step15000	p45	eng_Latn	v5_target	0.420473	0.129661	She got a part-time job as a typist.
v52_random_conv5way_step15000	p46	dtp_Latn	v5_target	-0.470477	-0.309579	Manahak nopo do tunturu tokoro nga onuan disio do tunturu ngai iso longon.
v52_random_conv5way_step15000	p47	eng_Latn	v5_target	0.376655	0.416980	Give someone the little finger, and he will take the whole hand.
v52_random_conv5way_step15000	p48	dtp_Latn	v5_target	0.158947	-0.526848	Muhot oku diya po toruhai kio.
v52_random_conv5way_step15000	p49	eng_Latn	v5_target	0.485420	0.214534	I want to ask you one last favor.
v52_random_conv5way_step15000	p50	dtp_Latn	v5_target	-0.267316	-0.400806	Ih singa nopo nga wowoyoon hiri'd gowuton.
v52_random_conv5way_step15000	p51	eng_Latn	v5_target	0.452909	0.220792	The lion is the king of the jungle.
v52_random_conv5way_step15000	p52	dtp_Latn	v5_target	0.074449	-0.567482	Au tagal tikit.
v52_random_conv5way_step15000	p53	eng_Latn	v5_target	0.555080	-0.006429	No tickets are needed.
v52_random_conv5way_step15000	p54	dtp_Latn	v5_target	-0.222203	-0.510008	Au tagal yahai ponongkiboros diolo.
v52_random_conv5way_step15000	p55	eng_Latn	v5_target	0.550353	0.217488	We don't need to talk to them.
v52_random_conv5way_step15000	p56	dtp_Latn	v5_target	0.111717	-0.515897	Nunu binoli nu?
v52_random_conv5way_step15000	p57	eng_Latn	v5_target	0.476183	0.055161	What did you buy?
v52_random_conv5way_step15000	p58	dtp_Latn	v5_target	0.235643	-0.520826	Obulou ilo tawan.
v52_random_conv5way_step15000	p59	eng_Latn	v5_target	0.603144	0.018185	The sky is blue.
v52_random_conv5way_step15000	p60	dtp_Latn	v5_target	-0.431585	-0.322276	Orohian nogi mintong do pulitik tulun Amorika kokomoi do timpu pomilian do pirisidion.
v52_random_conv5way_step15000	p61	eng_Latn	v5_target	0.409078	0.267844	It's interesting to observe American politics, especially during a presidential election.
v52_random_conv5way_step15000	p62	dtp_Latn	v5_target	-0.076449	-0.496206	Iti nopo nga bunsiling di Mike.
v52_random_conv5way_step15000	p63	eng_Latn	v5_target	0.546491	0.115504	This is Mike's bicycle.
v52_random_conv5way_step15000	p64	dtp_Latn	v5_target	-0.586300	-0.261819	I Tom nopo nga tambalut di tosonong, nga miagal do bakas kokitanan dau om iri no sabap au oku songkuro muhang dau.
v52_random_conv5way_step15000	p65	eng_Latn	v5_target	0.274107	0.513345	Tom is very good friend, but he looks like a wild boar so I don't consider him a potential love interest.
v52_random_conv5way_step15000	p66	dtp_Latn	v5_target	-0.093458	-0.558494	I Andi Smith songulun mongigia boros Inggilis?
v52_random_conv5way_step15000	p67	eng_Latn	v5_target	0.512705	0.087882	Is Mrs. Smith an English teacher?
v52_random_conv5way_step15000	p68	dtp_Latn	v5_target	-0.254578	-0.322876	Papapanau i Tom korita di Mary montok pakayaan hilo'd id Boston.
v52_random_conv5way_step15000	p69	eng_Latn	v5_target	0.513670	0.119510	Tom drove Mary's car to Boston.
v52_random_conv5way_step15000	p70	dtp_Latn	v5_target	-0.167168	-0.519397	Nokuro tu apatut yahai maan dilo?
v52_random_conv5way_step15000	p71	eng_Latn	v5_target	0.501620	0.252018	Why would we need to do that?
v52_random_conv5way_step15000	p72	dtp_Latn	v5_target	-0.216478	-0.429617	Apatut no korikot i Tom hilo'd pogun Australia dinondo.
v52_random_conv5way_step15000	p73	eng_Latn	v5_target	0.557213	0.202337	Tom should already be in Australia by now.
v52_random_conv5way_step15000	p74	dtp_Latn	v5_target	0.219310	-0.442310	Maan oku do tosikap kio.
v52_random_conv5way_step15000	p75	eng_Latn	v5_target	0.493198	-0.034651	I have to hurry!
v52_random_conv5way_step15000	p76	dtp_Latn	v5_target	0.264388	-0.422181	Umbalan ku no koti.
v52_random_conv5way_step15000	p77	eng_Latn	v5_target	0.597097	0.032294	I have to try.
v52_random_conv5way_step15000	p78	dtp_Latn	v5_target	-0.008410	-0.570360	Rongoho no sawo nu oi Tom.
v52_random_conv5way_step15000	p79	eng_Latn	v5_target	0.601801	0.122744	Listen to your wife, Tom.
