model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_family_mean_conv5way_step26000	aligned_bible_src_eng	all	300	0.910371	0.021758	0.866592	0.962563
v52_family_mean_conv5way_step26000	aligned_bible_src_eng	v5_target	300	0.910371	0.021758	0.866592	0.962563
v52_family_mean_conv5way_step26000	aligned_tatoeba_src_eng	all	300	0.920018	0.204650	0.849594	0.983312
v52_family_mean_conv5way_step26000	aligned_tatoeba_src_eng	v5_target	300	0.920018	0.204650	0.849594	0.983312
v52_family_mean_conv5way_step26000	roundtrip_eng_pivot	all	300	0.908936	-0.011731	0.866592	0.941731
v52_family_mean_conv5way_step26000	roundtrip_eng_pivot	v5_target	300	0.908936	-0.011731	0.866592	0.941731
v52_family_mean_conv5way_step26000	roundtrip_src_eng	all	300	0.906893	-0.001229	0.866592	0.944954
v52_family_mean_conv5way_step26000	roundtrip_src_eng	v5_target	300	0.906893	-0.001229	0.866592	0.944954
v52_family_mean_conv5way_step26000	roundtrip_src_pivot	all	300	0.936136	0.356867	0.890940	0.973640
v52_family_mean_conv5way_step26000	roundtrip_src_pivot	v5_target	300	0.936136	0.356867	0.890940	0.973640
v52_family_mean_conv5way_step26000	same_language_bible_adjacent	all	300	0.977747	0.766990	0.925998	0.997887
v52_family_mean_conv5way_step26000	same_language_bible_adjacent	v5_target	300	0.977747	0.766990	0.925998	0.997887
v52_family_mean_conv5way_step26000	same_language_tatoeba_adjacent	all	300	0.945743	0.412750	0.883859	0.999145
v52_family_mean_conv5way_step26000	same_language_tatoeba_adjacent	v5_target	300	0.945743	0.412750	0.883859	0.999145
