model_key	point_id	language_script	group	x	y	text_preview
v52_family_mean_conv5way_step10000	p0	dtp_Latn	v5_target	-0.086059	-0.530408	Songkuro ginayo lo?
v52_family_mean_conv5way_step10000	p1	eng_Latn	v5_target	-0.503360	0.157856	How big will it be?
v52_family_mean_conv5way_step10000	p2	dtp_Latn	v5_target	0.067528	-0.553611	Langad-langadon ku diya!
v52_family_mean_conv5way_step10000	p3	eng_Latn	v5_target	-0.454972	0.228983	My longing for you is killing me!
v52_family_mean_conv5way_step10000	p4	dtp_Latn	v5_target	0.538310	-0.350784	Tuminongkiad oku id solinaid piginawaan ku maya tanakwagu ku do tolu' toun di tinu.
v52_family_mean_conv5way_step10000	p5	eng_Latn	v5_target	-0.490616	0.215326	I recently broke up with my boyfriend of three years.
v52_family_mean_conv5way_step10000	p6	dtp_Latn	v5_target	0.491093	-0.486367	Nokoilo' oku papapanau do korita lolobi po mantad duo nohopod toun.
v52_family_mean_conv5way_step10000	p7	eng_Latn	v5_target	-0.449792	0.355529	I've been able to drive for more than twenty years.
v52_family_mean_conv5way_step10000	p8	dtp_Latn	v5_target	-0.387959	-0.366572	Luminabus i Tom.
v52_family_mean_conv5way_step10000	p9	eng_Latn	v5_target	-0.531188	-0.163529	Tom was out.
v52_family_mean_conv5way_step10000	p10	dtp_Latn	v5_target	-0.174117	-0.560627	Manu oku poposolon di Tom.
v52_family_mean_conv5way_step10000	p11	eng_Latn	v5_target	-0.501645	0.062552	I want to make Tom jealous.
v52_family_mean_conv5way_step10000	p12	dtp_Latn	v5_target	0.080184	-0.582520	Orohian ko' do kumaau.
v52_family_mean_conv5way_step10000	p13	eng_Latn	v5_target	-0.595581	-0.007648	You like swimming.
v52_family_mean_conv5way_step10000	p14	dtp_Latn	v5_target	0.235016	-0.633731	Au kou mangandad no sominggu?
v52_family_mean_conv5way_step10000	p15	eng_Latn	v5_target	-0.415868	0.277674	Couldn't you have just waited a week?
v52_family_mean_conv5way_step10000	p16	dtp_Latn	v5_target	0.201173	-0.536923	Osonong tomod ura tinan nu mantad doho.
v52_family_mean_conv5way_step10000	p17	eng_Latn	v5_target	-0.530786	0.247863	You're in better shape than I am.
v52_family_mean_conv5way_step10000	p18	dtp_Latn	v5_target	-0.180681	-0.601922	Mamadil oku kama dau.
v52_family_mean_conv5way_step10000	p19	eng_Latn	v5_target	-0.511124	0.103192	I'm gonna shoot him.
v52_family_mean_conv5way_step10000	p20	dtp_Latn	v5_target	0.254333	-0.578682	Nokoumbal kou nokorongou diti tangon no?
v52_family_mean_conv5way_step10000	p21	eng_Latn	v5_target	-0.520123	0.173234	Have you heard this story already?
v52_family_mean_conv5way_step10000	p22	dtp_Latn	v5_target	0.307366	-0.574072	Obuli ko' daa lumisok kaka ri?
v52_family_mean_conv5way_step10000	p23	eng_Latn	v5_target	-0.569268	0.122886	Can you keep a secret?
v52_family_mean_conv5way_step10000	p24	dtp_Latn	v5_target	0.305373	-0.452576	Apagon gatang ilo piano nga lobi apagon gatang nogi iri korita.
v52_family_mean_conv5way_step10000	p25	eng_Latn	v5_target	-0.451512	0.328174	A piano is expensive, but a car is more expensive.
v52_family_mean_conv5way_step10000	p26	dtp_Latn	v5_target	0.190221	-0.490165	Minsingilo' ko' nangku boros Inggilis?
v52_family_mean_conv5way_step10000	p27	eng_Latn	v5_target	-0.494444	0.002753	Do you study English?
v52_family_mean_conv5way_step10000	p28	dtp_Latn	v5_target	0.127175	-0.530956	Milo' oku daa mokianu kamus nu?
v52_family_mean_conv5way_step10000	p29	eng_Latn	v5_target	-0.507377	-0.188856	May I borrow your dictionary?
