model_key	point_id	language_script	group	x	y	text_preview
v52_fvt_conv5way_step6000	p0	dtp_Latn	v5_target	-0.112213	-0.511955	Songkuro ginayo lo?
v52_fvt_conv5way_step6000	p1	eng_Latn	v5_target	-0.526432	0.111462	How big will it be?
v52_fvt_conv5way_step6000	p2	dtp_Latn	v5_target	-0.061646	-0.456934	Langad-langadon ku diya!
v52_fvt_conv5way_step6000	p3	eng_Latn	v5_target	-0.428408	0.270043	My longing for you is killing me!
v52_fvt_conv5way_step6000	p4	dtp_Latn	v5_target	0.445012	-0.451082	Tuminongkiad oku id solinaid piginawaan ku maya tanakwagu ku do tolu' toun di tinu.
v52_fvt_conv5way_step6000	p5	eng_Latn	v5_target	-0.424512	0.247359	I recently broke up with my boyfriend of three years.
v52_fvt_conv5way_step6000	p6	dtp_Latn	v5_target	0.442844	-0.595279	Nokoilo' oku papapanau do korita lolobi po mantad duo nohopod toun.
v52_fvt_conv5way_step6000	p7	eng_Latn	v5_target	-0.418547	0.344496	I've been able to drive for more than twenty years.
v52_fvt_conv5way_step6000	p8	dtp_Latn	v5_target	-0.329266	-0.331262	Luminabus i Tom.
v52_fvt_conv5way_step6000	p9	eng_Latn	v5_target	-0.544466	-0.154945	Tom was out.
v52_fvt_conv5way_step6000	p10	dtp_Latn	v5_target	-0.023306	-0.673106	Manu oku poposolon di Tom.
v52_fvt_conv5way_step6000	p11	eng_Latn	v5_target	-0.489073	0.120007	I want to make Tom jealous.
v52_fvt_conv5way_step6000	p12	dtp_Latn	v5_target	-0.000794	-0.612012	Orohian ko' do kumaau.
v52_fvt_conv5way_step6000	p13	eng_Latn	v5_target	-0.587590	0.025637	You like swimming.
v52_fvt_conv5way_step6000	p14	dtp_Latn	v5_target	0.105431	-0.562120	Au kou mangandad no sominggu?
v52_fvt_conv5way_step6000	p15	eng_Latn	v5_target	-0.420499	0.260976	Couldn't you have just waited a week?
v52_fvt_conv5way_step6000	p16	dtp_Latn	v5_target	0.062287	-0.603731	Osonong tomod ura tinan nu mantad doho.
v52_fvt_conv5way_step6000	p17	eng_Latn	v5_target	-0.510677	0.261244	You're in better shape than I am.
v52_fvt_conv5way_step6000	p18	dtp_Latn	v5_target	-0.114814	-0.553782	Mamadil oku kama dau.
v52_fvt_conv5way_step6000	p19	eng_Latn	v5_target	-0.519990	0.099005	I'm gonna shoot him.
v52_fvt_conv5way_step6000	p20	dtp_Latn	v5_target	0.248908	-0.628536	Nokoumbal kou nokorongou diti tangon no?
v52_fvt_conv5way_step6000	p21	eng_Latn	v5_target	-0.489728	0.176572	Have you heard this story already?
v52_fvt_conv5way_step6000	p22	dtp_Latn	v5_target	0.230681	-0.584668	Obuli ko' daa lumisok kaka ri?
v52_fvt_conv5way_step6000	p23	eng_Latn	v5_target	-0.515917	0.140680	Can you keep a secret?
v52_fvt_conv5way_step6000	p24	dtp_Latn	v5_target	0.298320	-0.478886	Apagon gatang ilo piano nga lobi apagon gatang nogi iri korita.
v52_fvt_conv5way_step6000	p25	eng_Latn	v5_target	-0.401370	0.344946	A piano is expensive, but a car is more expensive.
v52_fvt_conv5way_step6000	p26	dtp_Latn	v5_target	0.094656	-0.553839	Minsingilo' ko' nangku boros Inggilis?
v52_fvt_conv5way_step6000	p27	eng_Latn	v5_target	-0.488963	0.039903	Do you study English?
v52_fvt_conv5way_step6000	p28	dtp_Latn	v5_target	0.214118	-0.581369	Milo' oku daa mokianu kamus nu?
v52_fvt_conv5way_step6000	p29	eng_Latn	v5_target	-0.498488	-0.063479	May I borrow your dictionary?
v52_fvt_conv5way_step6000	p30	dtp_Latn	v5_target	0.166511	-0.586060	Otopot toi maso id jam nu?
v52_fvt_conv5way_step6000	p31	eng_Latn	v5_target	-0.543287	0.035023	Is your watch correct?
v52_fvt_conv5way_step6000	p32	dtp_Latn	v5_target	0.487047	-0.504259	Tinantu i pososoriuk nopo tumau sompomogunan nga milo' gompion gisom do hatus toun tobontol.
v52_fvt_conv5way_step6000	p33	eng_Latn	v5_target	-0.347980	0.354630	Some scientists predict that the world oil reserves will be used up within a century.
v52_fvt_conv5way_step6000	p34	dtp_Latn	v5_target	-0.062800	-0.517782	Manu ko' do apol?
v52_fvt_conv5way_step6000	p35	eng_Latn	v5_target	-0.558688	0.089523	Do you like apples?
v52_fvt_conv5way_step6000	p36	dtp_Latn	v5_target	-0.154609	-0.458009	Mada oku dii.
v52_fvt_conv5way_step6000	p37	eng_Latn	v5_target	-0.499517	0.091795	I don't think so.
v52_fvt_conv5way_step6000	p38	dtp_Latn	v5_target	-0.256079	-0.562102	Olumis ilo wotik.
v52_fvt_conv5way_step6000	p39	eng_Latn	v5_target	-0.541008	0.117793	That's a pretty colour.
v52_fvt_conv5way_step6000	p40	dtp_Latn	v5_target	0.195351	-0.654964	Au oku nokoilo nunu o taakan ku kosodop.
v52_fvt_conv5way_step6000	p41	eng_Latn	v5_target	-0.475550	0.242183	I can't remember what I ate last night.
v52_fvt_conv5way_step6000	p42	dtp_Latn	v5_target	0.220441	-0.500541	Nokoumbal ko' minoi hilo'd Paris di gulu?
v52_fvt_conv5way_step6000	p43	eng_Latn	v5_target	-0.433423	0.172769	Have you ever been to Paris?
v52_fvt_conv5way_step6000	p44	dtp_Latn	v5_target	0.070803	-0.655114	Kikaraja isido dot oruhai sabaagi do mananaip.
v52_fvt_conv5way_step6000	p45	eng_Latn	v5_target	-0.396497	0.118447	She got a part-time job as a typist.
v52_fvt_conv5way_step6000	p46	dtp_Latn	v5_target	0.362838	-0.490258	Manahak nopo do tunturu tokoro nga onuan disio do tunturu ngai iso longon.
v52_fvt_conv5way_step6000	p47	eng_Latn	v5_target	-0.340653	0.461083	Give someone the little finger, and he will take the whole hand.
v52_fvt_conv5way_step6000	p48	dtp_Latn	v5_target	-0.134531	-0.557886	Muhot oku diya po toruhai kio.
v52_fvt_conv5way_step6000	p49	eng_Latn	v5_target	-0.482862	0.259936	I want to ask you one last favor.
v52_fvt_conv5way_step6000	p50	dtp_Latn	v5_target	0.154144	-0.522740	Ih singa nopo nga wowoyoon hiri'd gowuton.
v52_fvt_conv5way_step6000	p51	eng_Latn	v5_target	-0.413704	0.264676	The lion is the king of the jungle.
v52_fvt_conv5way_step6000	p52	dtp_Latn	v5_target	-0.209314	-0.526621	Au tagal tikit.
v52_fvt_conv5way_step6000	p53	eng_Latn	v5_target	-0.539002	0.046571	No tickets are needed.
v52_fvt_conv5way_step6000	p54	dtp_Latn	v5_target	-0.008008	-0.605286	Au tagal yahai ponongkiboros diolo.
v52_fvt_conv5way_step6000	p55	eng_Latn	v5_target	-0.517209	0.276219	We don't need to talk to them.
v52_fvt_conv5way_step6000	p56	dtp_Latn	v5_target	-0.056517	-0.551463	Nunu binoli nu?
v52_fvt_conv5way_step6000	p57	eng_Latn	v5_target	-0.483434	-0.018105	What did you buy?
v52_fvt_conv5way_step6000	p58	dtp_Latn	v5_target	-0.140918	-0.604918	Obulou ilo tawan.
v52_fvt_conv5way_step6000	p59	eng_Latn	v5_target	-0.613207	0.040478	The sky is blue.
v52_fvt_conv5way_step6000	p60	dtp_Latn	v5_target	0.385943	-0.441592	Orohian nogi mintong do pulitik tulun Amorika kokomoi do timpu pomilian do pirisidion.
v52_fvt_conv5way_step6000	p61	eng_Latn	v5_target	-0.397185	0.361164	It's interesting to observe American politics, especially during a presidential election.
v52_fvt_conv5way_step6000	p62	dtp_Latn	v5_target	-0.150612	-0.491224	Iti nopo nga bunsiling di Mike.
v52_fvt_conv5way_step6000	p63	eng_Latn	v5_target	-0.526471	0.112425	This is Mike's bicycle.
v52_fvt_conv5way_step6000	p64	dtp_Latn	v5_target	0.551244	-0.374415	I Tom nopo nga tambalut di tosonong, nga miagal do bakas kokitanan dau om iri no sabap au oku songkuro muhang dau.
v52_fvt_conv5way_step6000	p65	eng_Latn	v5_target	-0.207014	0.551159	Tom is very good friend, but he looks like a wild boar so I don't consider him a potential love interest.
v52_fvt_conv5way_step6000	p66	dtp_Latn	v5_target	-0.020382	-0.509392	I Andi Smith songulun mongigia boros Inggilis?
v52_fvt_conv5way_step6000	p67	eng_Latn	v5_target	-0.462182	0.158176	Is Mrs. Smith an English teacher?
v52_fvt_conv5way_step6000	p68	dtp_Latn	v5_target	0.229650	-0.455437	Papapanau i Tom korita di Mary montok pakayaan hilo'd id Boston.
v52_fvt_conv5way_step6000	p69	eng_Latn	v5_target	-0.467258	0.138918	Tom drove Mary's car to Boston.
v52_fvt_conv5way_step6000	p70	dtp_Latn	v5_target	0.052500	-0.653614	Nokuro tu apatut yahai maan dilo?
v52_fvt_conv5way_step6000	p71	eng_Latn	v5_target	-0.473750	0.275246	Why would we need to do that?
v52_fvt_conv5way_step6000	p72	dtp_Latn	v5_target	0.113172	-0.531426	Apatut no korikot i Tom hilo'd pogun Australia dinondo.
v52_fvt_conv5way_step6000	p73	eng_Latn	v5_target	-0.496761	0.227623	Tom should already be in Australia by now.
v52_fvt_conv5way_step6000	p74	dtp_Latn	v5_target	-0.166006	-0.562836	Maan oku do tosikap kio.
v52_fvt_conv5way_step6000	p75	eng_Latn	v5_target	-0.467460	-0.014025	I have to hurry!
v52_fvt_conv5way_step6000	p76	dtp_Latn	v5_target	-0.195489	-0.488095	Umbalan ku no koti.
v52_fvt_conv5way_step6000	p77	eng_Latn	v5_target	-0.584700	0.094492	I have to try.
v52_fvt_conv5way_step6000	p78	dtp_Latn	v5_target	0.096337	-0.532327	Rongoho no sawo nu oi Tom.
v52_fvt_conv5way_step6000	p79	eng_Latn	v5_target	-0.560399	0.197706	Listen to your wife, Tom.
v52_fvt_conv5way_step6000	p80	dtp_Latn	v5_target	0.042747	-0.639083	Atuukoi, iti nopo nga tangaraat nodi!
v52_fvt_conv5way_step6000	p81	eng_Latn	v5_target	-0.411009	0.225468	Oh my god, it's complete chaos!
v52_fvt_conv5way_step6000	p82	dtp_Latn	v5_target	-0.096613	-0.624574	Ongotumbayaan i toinsanan.
v52_fvt_conv5way_step6000	p83	eng_Latn	v5_target	-0.594909	0.191294	Everybody believes it.
v52_fvt_conv5way_step6000	p84	dtp_Latn	v5_target	0.017595	-0.633997	Amu kopunong sisimbar nu.
v52_fvt_conv5way_step6000	p85	eng_Latn	v5_target	-0.618171	0.052964	Your answer is wrong.
v52_fvt_conv5way_step6000	p86	dtp_Latn	v5_target	0.014271	-0.652221	Poopio ilo rinomos id labus.
v52_fvt_conv5way_step6000	p87	eng_Latn	v5_target	-0.513914	-0.006606	Put the garbage outside.
v52_fvt_conv5way_step6000	p88	dtp_Latn	v5_target	-0.064595	-0.546627	Otopot ko diti?
v52_fvt_conv5way_step6000	p89	eng_Latn	v5_target	-0.539797	0.192932	Are you sure this is real?
v52_fvt_conv5way_step6000	p90	dtp_Latn	v5_target	0.024552	-0.648464	Awasiu iti waig do tikanas.
v52_fvt_conv5way_step6000	p91	eng_Latn	v5_target	-0.585293	0.095891	This soup tastes good.
v52_fvt_conv5way_step6000	p92	dtp_Latn	v5_target	0.377588	-0.535793	Mamaraag i tongo injiniur dilo sunsuyon tu karaag dot oruhai.
v52_fvt_conv5way_step6000	p93	eng_Latn	v5_target	-0.358082	0.352632	The engineers blew up the bridge because it was about to collapse.
v52_fvt_conv5way_step6000	p94	dtp_Latn	v5_target	-0.030346	-0.658171	Honggo ko dii?
v52_fvt_conv5way_step6000	p95	eng_Latn	v5_target	-0.516060	0.043026	Where are you?
v52_fvt_conv5way_step6000	p96	dtp_Latn	v5_target	0.398425	-0.543544	Au oku milo wonsoyon dilo nga mogot daa haro uhupan di Tom.
v52_fvt_conv5way_step6000	p97	eng_Latn	v5_target	-0.448727	0.369299	I can't do that unless I have Tom's help.
v52_fvt_conv5way_step6000	p98	dtp_Latn	v5_target	0.082568	-0.617204	Kapatai matu iyau id onom tulan kangku daa.
v52_fvt_conv5way_step6000	p99	eng_Latn	v5_target	-0.525174	0.326845	I have expected his death for six months.
v52_fvt_conv5way_step6000	p100	dtp_Latn	v5_target	0.069539	-0.600032	Olunggui oku om ohuyan i.
v52_fvt_conv5way_step6000	p101	eng_Latn	v5_target	-0.451380	-0.004683	I'm broke and tired.
v52_fvt_conv5way_step6000	p102	dtp_Latn	v5_target	-0.070944	-0.590451	Mumang ko doho iyadaan?
v52_fvt_conv5way_step6000	p103	eng_Latn	v5_target	-0.511454	0.250121	Do you want me to leave?
v52_fvt_conv5way_step6000	p104	dtp_Latn	v5_target	-0.133323	-0.617562	Mintong oku po kalandor ku.
v52_fvt_conv5way_step6000	p105	eng_Latn	v5_target	-0.570430	0.029917	Let me check my calendar.
v52_fvt_conv5way_step6000	p106	dtp_Latn	v5_target	-0.135141	-0.509446	Mulau yahai kangku daa.
v52_fvt_conv5way_step6000	p107	eng_Latn	v5_target	-0.517765	0.228863	I think we're all a bit crazy.
v52_fvt_conv5way_step6000	p108	dtp_Latn	v5_target	0.054968	-0.657669	Mongowit oku dau muli walai kama.
v52_fvt_conv5way_step6000	p109	eng_Latn	v5_target	-0.615109	0.135182	I should get him home.
v52_fvt_conv5way_step6000	p110	dtp_Latn	v5_target	0.146950	-0.504754	Kumoiso isio hiti'd gana'.
v52_fvt_conv5way_step6000	p111	eng_Latn	v5_target	-0.534596	0.128529	He was a pioneer in this field.
v52_fvt_conv5way_step6000	p112	dtp_Latn	v5_target	0.071501	-0.713384	Au oku mokiuhup mantad dika.
v52_fvt_conv5way_step6000	p113	eng_Latn	v5_target	-0.537914	0.229478	I haven't asked you for help.
v52_fvt_conv5way_step6000	p114	dtp_Latn	v5_target	-0.014147	-0.510406	Nunu o mangan nu?
v52_fvt_conv5way_step6000	p115	eng_Latn	v5_target	-0.392354	0.265958	What do you think you're doing?
v52_fvt_conv5way_step6000	p116	dtp_Latn	v5_target	0.035692	-0.566272	Nunu o tosorou nu?
v52_fvt_conv5way_step6000	p117	eng_Latn	v5_target	-0.486920	0.100017	What are you thinking?
v52_fvt_conv5way_step6000	p118	dtp_Latn	v5_target	0.103014	-0.640779	Alansan no daa korongou ko.
v52_fvt_conv5way_step6000	p119	eng_Latn	v5_target	-0.544978	0.098234	I wish you'd listen.
v52_fvt_conv5way_step6000	p120	dtp_Latn	v5_target	-0.048938	-0.702752	Minaan oku do pomusarahan dot osinang.
v52_fvt_conv5way_step6000	p121	eng_Latn	v5_target	-0.532121	0.078882	I made a lucky guess.
v52_fvt_conv5way_step6000	p122	dtp_Latn	v5_target	0.240965	-0.584207	Miagal o Labit maya kawo o bongol om bosing.
v52_fvt_conv5way_step6000	p123	eng_Latn	v5_target	-0.235933	0.101918	Rabbits are related to beavers and squirrels.
v52_fvt_conv5way_step6000	p124	dtp_Latn	v5_target	-0.221663	-0.496141	Nunu ilo?
v52_fvt_conv5way_step6000	p125	eng_Latn	v5_target	-0.523123	0.041367	What is that?
v52_fvt_conv5way_step6000	p126	dtp_Latn	v5_target	-0.253676	-0.499517	Posik no.
v52_fvt_conv5way_step6000	p127	eng_Latn	v5_target	-0.490214	0.215098	It's time to get up.
v52_fvt_conv5way_step6000	p128	dtp_Latn	v5_target	0.269110	-0.667659	Aiso tulun milo poimpasi gisom do duo nahatus toun.
v52_fvt_conv5way_step6000	p129	eng_Latn	v5_target	-0.438981	0.276880	Nobody can live to be two hundred years old.
v52_fvt_conv5way_step6000	p130	dtp_Latn	v5_target	0.513185	-0.509946	Norongou oku dilo pomoinan nopo ti nga au mangasou pimbalajaran nu. Nga montok doho au milo.
v52_fvt_conv5way_step6000	p131	eng_Latn	v5_target	-0.310668	0.509105	I've noticed that having fun doesn't interfere at all with your studies. I just can't.
v52_fvt_conv5way_step6000	p132	dtp_Latn	v5_target	0.045401	-0.596592	Momupu isido do gonob dau.
v52_fvt_conv5way_step6000	p133	eng_Latn	v5_target	-0.455541	0.028658	She washes her skirt.
v52_fvt_conv5way_step6000	p134	dtp_Latn	v5_target	0.442725	-0.368233	Nung kosorou oku diri tootopot nga pinapadagang i Tom do korita dau kumaa di Mary do gatang 500 Dollar nopo.
v52_fvt_conv5way_step6000	p135	eng_Latn	v5_target	-0.337560	0.405195	If I remember correctly, Tom sold his car to Mary for only 500 dollars.
v52_fvt_conv5way_step6000	p136	dtp_Latn	v5_target	-0.004995	-0.507849	Maai no awi ti.
v52_fvt_conv5way_step6000	p137	eng_Latn	v5_target	-0.457148	0.128864	Let's end this.
v52_fvt_conv5way_step6000	p138	dtp_Latn	v5_target	0.055036	-0.568222	Au noukab po Tatoeba.org tu haro kinoundaran.
v52_fvt_conv5way_step6000	p139	eng_Latn	v5_target	-0.445144	-0.109014	Tatoeba.org is offline for maintenance.
v52_fvt_conv5way_step6000	p140	dtp_Latn	v5_target	0.001626	-0.537658	Osonong no maan nu dilo.
v52_fvt_conv5way_step6000	p141	eng_Latn	v5_target	-0.475959	0.213758	You'd be good at it.
v52_fvt_conv5way_step6000	p142	dtp_Latn	v5_target	0.143754	-0.679441	Obuli oku mamalanja dokoyu do tiinumon?
v52_fvt_conv5way_step6000	p143	eng_Latn	v5_target	-0.572235	0.145596	Can I offer you a drink?
v52_fvt_conv5way_step6000	p144	dtp_Latn	v5_target	0.004136	-0.430049	I tanak ti nopo nga tanak ku.
v52_fvt_conv5way_step6000	p145	eng_Latn	v5_target	-0.572852	0.052942	This boy is my son.
v52_fvt_conv5way_step6000	p146	dtp_Latn	v5_target	0.174160	-0.628190	Au yau noilaan kaka yoku nopo nga i tulun Gipun.
v52_fvt_conv5way_step6000	p147	eng_Latn	v5_target	-0.466336	0.319844	She doesn't know that I'm Japanese.
v52_fvt_conv5way_step6000	p148	dtp_Latn	v5_target	0.109157	-0.691089	Somoonu yahai kopibooboros dilo kawagu.
v52_fvt_conv5way_step6000	p149	eng_Latn	v5_target	-0.459731	0.243683	I'd rather discuss this at a later time.
v52_fvt_conv5way_step6000	p150	dtp_Latn	v5_target	-0.089713	-0.527072	Orohian i Ania do kompiuto.
v52_fvt_conv5way_step6000	p151	eng_Latn	v5_target	-0.579902	0.081580	Ania is interested in computers.
v52_fvt_conv5way_step6000	p152	dtp_Latn	v5_target	0.052259	-0.444474	Napatai i Tom id toun 2013 tu toruol do Pneumonia.
v52_fvt_conv5way_step6000	p153	eng_Latn	v5_target	-0.378287	-0.080366	Tom died in 2013 of pneumonia.
v52_fvt_conv5way_step6000	p154	dtp_Latn	v5_target	0.060949	-0.685547	Apatut ko popoundaliu dilo?
v52_fvt_conv5way_step6000	p155	eng_Latn	v5_target	-0.515399	0.146743	Will I have to move?
v52_fvt_conv5way_step6000	p156	dtp_Latn	v5_target	0.020563	-0.348728	Iman-imanon ku nopo nga mongugusap.
v52_fvt_conv5way_step6000	p157	eng_Latn	v5_target	-0.516898	0.244028	My aim is to be a doctor.
v52_fvt_conv5way_step6000	p158	dtp_Latn	v5_target	-0.067165	-0.531410	Milo' oku mambarai baino?
v52_fvt_conv5way_step6000	p159	eng_Latn	v5_target	-0.495551	-0.001883	Can I order now?
v52_fvt_conv5way_step6000	p160	dtp_Latn	v5_target	0.094050	-0.640306	Milo' oku mambarai lo tiso?
v52_fvt_conv5way_step6000	p161	eng_Latn	v5_target	-0.459734	-0.091506	Can I order one?
v52_fvt_conv5way_step6000	p162	dtp_Latn	v5_target	-0.034650	-0.671544	Maan oku awasi kumaa Tom bo.
v52_fvt_conv5way_step6000	p163	eng_Latn	v5_target	-0.503308	0.115847	I'll be good to Tom.
v52_fvt_conv5way_step6000	p164	dtp_Latn	v5_target	0.167810	-0.528965	A'haro duo susumikul hiti'd kalas dinondo.
v52_fvt_conv5way_step6000	p165	eng_Latn	v5_target	-0.524374	-0.007987	Two students are absent today.
v52_fvt_conv5way_step6000	p166	dtp_Latn	v5_target	0.120031	-0.482613	Haro isai milo' monguhup doho?
v52_fvt_conv5way_step6000	p167	eng_Latn	v5_target	-0.478542	0.144420	Can someone help me?
v52_fvt_conv5way_step6000	p168	dtp_Latn	v5_target	-0.042377	-0.534355	Milo' oku moboros montok Tom.
v52_fvt_conv5way_step6000	p169	eng_Latn	v5_target	-0.611133	0.027238	I can speak to Tom.
v52_fvt_conv5way_step6000	p170	dtp_Latn	v5_target	0.108660	-0.533881	Milo' ko' mangandad maya doho.
v52_fvt_conv5way_step6000	p171	eng_Latn	v5_target	-0.599005	0.143202	You can stay with me.
