model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_mean_conv5way_step6000	aligned_bible_src_eng	all	300	0.911664	0.015752	0.867832	0.959413
v52_mean_conv5way_step6000	aligned_bible_src_eng	v5_target	300	0.911664	0.015752	0.867832	0.959413
v52_mean_conv5way_step6000	aligned_tatoeba_src_eng	all	300	0.915511	0.171332	0.844984	0.983187
v52_mean_conv5way_step6000	aligned_tatoeba_src_eng	v5_target	300	0.915511	0.171332	0.844984	0.983187
v52_mean_conv5way_step6000	roundtrip_eng_pivot	all	300	0.909623	-0.000903	0.867832	0.941500
v52_mean_conv5way_step6000	roundtrip_eng_pivot	v5_target	300	0.909623	-0.000903	0.867832	0.941500
v52_mean_conv5way_step6000	roundtrip_src_eng	all	300	0.908747	-0.004028	0.867832	0.942639
v52_mean_conv5way_step6000	roundtrip_src_eng	v5_target	300	0.908747	-0.004028	0.867832	0.942639
v52_mean_conv5way_step6000	roundtrip_src_pivot	all	300	0.937463	0.346389	0.882103	0.982016
v52_mean_conv5way_step6000	roundtrip_src_pivot	v5_target	300	0.937463	0.346389	0.882103	0.982016
v52_mean_conv5way_step6000	same_language_bible_adjacent	all	300	0.978092	0.752674	0.914678	0.997913
v52_mean_conv5way_step6000	same_language_bible_adjacent	v5_target	300	0.978092	0.752674	0.914678	0.997913
v52_mean_conv5way_step6000	same_language_tatoeba_adjacent	all	300	0.939626	0.366951	0.868711	0.999228
v52_mean_conv5way_step6000	same_language_tatoeba_adjacent	v5_target	300	0.939626	0.366951	0.868711	0.999228
