model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_fvt_conv5way_step34000	aligned_bible_src_eng	all	300	0.922080	0.073454	0.874690	0.969216
v52_fvt_conv5way_step34000	aligned_bible_src_eng	v5_target	300	0.922080	0.073454	0.874690	0.969216
v52_fvt_conv5way_step34000	aligned_tatoeba_src_eng	all	300	0.926649	0.200361	0.860257	0.983506
v52_fvt_conv5way_step34000	aligned_tatoeba_src_eng	v5_target	300	0.926649	0.200361	0.860257	0.983506
v52_fvt_conv5way_step34000	roundtrip_eng_pivot	all	300	0.919091	0.036023	0.874690	0.949441
v52_fvt_conv5way_step34000	roundtrip_eng_pivot	v5_target	300	0.919091	0.036023	0.874690	0.949441
v52_fvt_conv5way_step34000	roundtrip_src_eng	all	300	0.918948	0.051040	0.874690	0.949441
v52_fvt_conv5way_step34000	roundtrip_src_eng	v5_target	300	0.918948	0.051040	0.874690	0.949441
v52_fvt_conv5way_step34000	roundtrip_src_pivot	all	300	0.935387	0.314467	0.879285	0.978890
v52_fvt_conv5way_step34000	roundtrip_src_pivot	v5_target	300	0.935387	0.314467	0.879285	0.978890
v52_fvt_conv5way_step34000	same_language_bible_adjacent	all	300	0.978691	0.757932	0.921286	0.997537
v52_fvt_conv5way_step34000	same_language_bible_adjacent	v5_target	300	0.978691	0.757932	0.921286	0.997537
v52_fvt_conv5way_step34000	same_language_tatoeba_adjacent	all	300	0.947473	0.389301	0.879515	0.995411
v52_fvt_conv5way_step34000	same_language_tatoeba_adjacent	v5_target	300	0.947473	0.389301	0.879515	0.995411
