model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_weighted_fvt_conv5way_step42000	aligned_bible_src_eng	all	300	0.921330	0.060573	0.874317	0.967005
v52_weighted_fvt_conv5way_step42000	aligned_bible_src_eng	v5_target	300	0.921330	0.060573	0.874317	0.967005
v52_weighted_fvt_conv5way_step42000	aligned_tatoeba_src_eng	all	300	0.925608	0.207265	0.853204	0.984712
v52_weighted_fvt_conv5way_step42000	aligned_tatoeba_src_eng	v5_target	300	0.925608	0.207265	0.853204	0.984712
v52_weighted_fvt_conv5way_step42000	roundtrip_eng_pivot	all	300	0.917546	0.011855	0.874317	0.947101
v52_weighted_fvt_conv5way_step42000	roundtrip_eng_pivot	v5_target	300	0.917546	0.011855	0.874317	0.947101
v52_weighted_fvt_conv5way_step42000	roundtrip_src_eng	all	300	0.918365	0.039032	0.874317	0.948394
v52_weighted_fvt_conv5way_step42000	roundtrip_src_eng	v5_target	300	0.918365	0.039032	0.874317	0.948394
v52_weighted_fvt_conv5way_step42000	roundtrip_src_pivot	all	300	0.933458	0.294471	0.880186	0.974014
v52_weighted_fvt_conv5way_step42000	roundtrip_src_pivot	v5_target	300	0.933458	0.294471	0.880186	0.974014
v52_weighted_fvt_conv5way_step42000	same_language_bible_adjacent	all	300	0.978404	0.756974	0.913756	0.997347
v52_weighted_fvt_conv5way_step42000	same_language_bible_adjacent	v5_target	300	0.978404	0.756974	0.913756	0.997347
v52_weighted_fvt_conv5way_step42000	same_language_tatoeba_adjacent	all	300	0.944788	0.371349	0.880810	0.995663
v52_weighted_fvt_conv5way_step42000	same_language_tatoeba_adjacent	v5_target	300	0.944788	0.371349	0.880810	0.995663
