model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_weighted_fvt_conv5way_step22000	aligned_bible_src_eng	all	300	0.920234	0.062746	0.870673	0.967828
v52_weighted_fvt_conv5way_step22000	aligned_bible_src_eng	v5_target	300	0.920234	0.062746	0.870673	0.967828
v52_weighted_fvt_conv5way_step22000	aligned_tatoeba_src_eng	all	300	0.925037	0.208732	0.851720	0.983485
v52_weighted_fvt_conv5way_step22000	aligned_tatoeba_src_eng	v5_target	300	0.925037	0.208732	0.851720	0.983485
v52_weighted_fvt_conv5way_step22000	roundtrip_eng_pivot	all	300	0.916772	0.019681	0.870673	0.948745
v52_weighted_fvt_conv5way_step22000	roundtrip_eng_pivot	v5_target	300	0.916772	0.019681	0.870673	0.948745
v52_weighted_fvt_conv5way_step22000	roundtrip_src_eng	all	300	0.917016	0.039648	0.870673	0.949982
v52_weighted_fvt_conv5way_step22000	roundtrip_src_eng	v5_target	300	0.917016	0.039648	0.870673	0.949982
v52_weighted_fvt_conv5way_step22000	roundtrip_src_pivot	all	300	0.931907	0.295205	0.877877	0.976236
v52_weighted_fvt_conv5way_step22000	roundtrip_src_pivot	v5_target	300	0.931907	0.295205	0.877877	0.976236
v52_weighted_fvt_conv5way_step22000	same_language_bible_adjacent	all	300	0.977997	0.757678	0.913792	0.997330
v52_weighted_fvt_conv5way_step22000	same_language_bible_adjacent	v5_target	300	0.977997	0.757678	0.913792	0.997330
v52_weighted_fvt_conv5way_step22000	same_language_tatoeba_adjacent	all	300	0.943853	0.368428	0.873866	0.996069
v52_weighted_fvt_conv5way_step22000	same_language_tatoeba_adjacent	v5_target	300	0.943853	0.368428	0.873866	0.996069
