model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_fvt_conv5way_step39000	aligned_bible_src_eng	all	300	0.922194	0.072178	0.874946	0.969303
v52_fvt_conv5way_step39000	aligned_bible_src_eng	v5_target	300	0.922194	0.072178	0.874946	0.969303
v52_fvt_conv5way_step39000	aligned_tatoeba_src_eng	all	300	0.926723	0.199577	0.859919	0.983506
v52_fvt_conv5way_step39000	aligned_tatoeba_src_eng	v5_target	300	0.926723	0.199577	0.859919	0.983506
v52_fvt_conv5way_step39000	roundtrip_eng_pivot	all	300	0.919225	0.035367	0.874946	0.949725
v52_fvt_conv5way_step39000	roundtrip_eng_pivot	v5_target	300	0.919225	0.035367	0.874946	0.949725
v52_fvt_conv5way_step39000	roundtrip_src_eng	all	300	0.919066	0.049816	0.874946	0.949725
v52_fvt_conv5way_step39000	roundtrip_src_eng	v5_target	300	0.919066	0.049816	0.874946	0.949725
v52_fvt_conv5way_step39000	roundtrip_src_pivot	all	300	0.935324	0.311876	0.879273	0.978745
v52_fvt_conv5way_step39000	roundtrip_src_pivot	v5_target	300	0.935324	0.311876	0.879273	0.978745
v52_fvt_conv5way_step39000	same_language_bible_adjacent	all	300	0.978776	0.758192	0.921239	0.997532
v52_fvt_conv5way_step39000	same_language_bible_adjacent	v5_target	300	0.978776	0.758192	0.921239	0.997532
v52_fvt_conv5way_step39000	same_language_tatoeba_adjacent	all	300	0.947586	0.388740	0.879326	0.995410
v52_fvt_conv5way_step39000	same_language_tatoeba_adjacent	v5_target	300	0.947586	0.388740	0.879326	0.995410
