model_key	point_id	language_script	group	x	y	text_preview
v52_weighted_fvt_conv5way_step21000	p0	dtp_Latn	v5_target	-0.221405	-0.565135	Songkuro ginayo lo?
v52_weighted_fvt_conv5way_step21000	p1	eng_Latn	v5_target	-0.510553	0.153269	How big will it be?
v52_weighted_fvt_conv5way_step21000	p2	dtp_Latn	v5_target	-0.179947	-0.442623	Langad-langadon ku diya!
v52_weighted_fvt_conv5way_step21000	p3	eng_Latn	v5_target	-0.387768	0.254469	My longing for you is killing me!
v52_weighted_fvt_conv5way_step21000	p4	dtp_Latn	v5_target	0.416386	-0.482013	Tuminongkiad oku id solinaid piginawaan ku maya tanakwagu ku do tolu' toun di tinu.
v52_weighted_fvt_conv5way_step21000	p5	eng_Latn	v5_target	-0.346445	0.283979	I recently broke up with my boyfriend of three years.
v52_weighted_fvt_conv5way_step21000	p6	dtp_Latn	v5_target	0.334316	-0.608207	Nokoilo' oku papapanau do korita lolobi po mantad duo nohopod toun.
v52_weighted_fvt_conv5way_step21000	p7	eng_Latn	v5_target	-0.372800	0.399285	I've been able to drive for more than twenty years.
v52_weighted_fvt_conv5way_step21000	p8	dtp_Latn	v5_target	-0.368888	-0.274243	Luminabus i Tom.
v52_weighted_fvt_conv5way_step21000	p9	eng_Latn	v5_target	-0.524120	-0.081696	Tom was out.
v52_weighted_fvt_conv5way_step21000	p10	dtp_Latn	v5_target	-0.229375	-0.560615	Manu oku poposolon di Tom.
v52_weighted_fvt_conv5way_step21000	p11	eng_Latn	v5_target	-0.435058	0.163227	I want to make Tom jealous.
v52_weighted_fvt_conv5way_step21000	p12	dtp_Latn	v5_target	-0.171888	-0.595428	Orohian ko' do kumaau.
v52_weighted_fvt_conv5way_step21000	p13	eng_Latn	v5_target	-0.566375	0.025607	You like swimming.
v52_weighted_fvt_conv5way_step21000	p14	dtp_Latn	v5_target	-0.071695	-0.575467	Au kou mangandad no sominggu?
v52_weighted_fvt_conv5way_step21000	p15	eng_Latn	v5_target	-0.377511	0.285935	Couldn't you have just waited a week?
v52_weighted_fvt_conv5way_step21000	p16	dtp_Latn	v5_target	0.000138	-0.565297	Osonong tomod ura tinan nu mantad doho.
v52_weighted_fvt_conv5way_step21000	p17	eng_Latn	v5_target	-0.457205	0.345685	You're in better shape than I am.
v52_weighted_fvt_conv5way_step21000	p18	dtp_Latn	v5_target	-0.178214	-0.463576	Mamadil oku kama dau.
v52_weighted_fvt_conv5way_step21000	p19	eng_Latn	v5_target	-0.459617	0.164711	I'm gonna shoot him.
v52_weighted_fvt_conv5way_step21000	p20	dtp_Latn	v5_target	0.121891	-0.621475	Nokoumbal kou nokorongou diti tangon no?
v52_weighted_fvt_conv5way_step21000	p21	eng_Latn	v5_target	-0.434826	0.234243	Have you heard this story already?
v52_weighted_fvt_conv5way_step21000	p22	dtp_Latn	v5_target	0.041492	-0.585590	Obuli ko' daa lumisok kaka ri?
v52_weighted_fvt_conv5way_step21000	p23	eng_Latn	v5_target	-0.519344	0.160215	Can you keep a secret?
v52_weighted_fvt_conv5way_step21000	p24	dtp_Latn	v5_target	0.208060	-0.538319	Apagon gatang ilo piano nga lobi apagon gatang nogi iri korita.
v52_weighted_fvt_conv5way_step21000	p25	eng_Latn	v5_target	-0.334121	0.372190	A piano is expensive, but a car is more expensive.
v52_weighted_fvt_conv5way_step21000	p26	dtp_Latn	v5_target	-0.057407	-0.526471	Minsingilo' ko' nangku boros Inggilis?
v52_weighted_fvt_conv5way_step21000	p27	eng_Latn	v5_target	-0.436086	0.068934	Do you study English?
v52_weighted_fvt_conv5way_step21000	p28	dtp_Latn	v5_target	0.034786	-0.491062	Milo' oku daa mokianu kamus nu?
v52_weighted_fvt_conv5way_step21000	p29	eng_Latn	v5_target	-0.446065	0.012381	May I borrow your dictionary?
v52_weighted_fvt_conv5way_step21000	p30	dtp_Latn	v5_target	-0.007140	-0.624223	Otopot toi maso id jam nu?
v52_weighted_fvt_conv5way_step21000	p31	eng_Latn	v5_target	-0.544510	0.043056	Is your watch correct?
v52_weighted_fvt_conv5way_step21000	p32	dtp_Latn	v5_target	0.432623	-0.505492	Tinantu i pososoriuk nopo tumau sompomogunan nga milo' gompion gisom do hatus toun tobontol.
v52_weighted_fvt_conv5way_step21000	p33	eng_Latn	v5_target	-0.276010	0.384443	Some scientists predict that the world oil reserves will be used up within a century.
v52_weighted_fvt_conv5way_step21000	p34	dtp_Latn	v5_target	-0.212838	-0.475666	Manu ko' do apol?
v52_weighted_fvt_conv5way_step21000	p35	eng_Latn	v5_target	-0.533345	0.100059	Do you like apples?
v52_weighted_fvt_conv5way_step21000	p36	dtp_Latn	v5_target	-0.214147	-0.474080	Mada oku dii.
v52_weighted_fvt_conv5way_step21000	p37	eng_Latn	v5_target	-0.439196	0.169975	I don't think so.
v52_weighted_fvt_conv5way_step21000	p38	dtp_Latn	v5_target	-0.338784	-0.479419	Olumis ilo wotik.
v52_weighted_fvt_conv5way_step21000	p39	eng_Latn	v5_target	-0.501181	0.187972	That's a pretty colour.
v52_weighted_fvt_conv5way_step21000	p40	dtp_Latn	v5_target	0.046154	-0.717388	Au oku nokoilo nunu o taakan ku kosodop.
v52_weighted_fvt_conv5way_step21000	p41	eng_Latn	v5_target	-0.401023	0.279881	I can't remember what I ate last night.
