model_key	point_id	language_script	group	x	y	text_preview
v52_family_mean_conv5way_step22000	p0	dtp_Latn	v5_target	-0.096484	-0.548729	Songkuro ginayo lo?
v52_family_mean_conv5way_step22000	p1	eng_Latn	v5_target	-0.513329	0.142543	How big will it be?
v52_family_mean_conv5way_step22000	p2	dtp_Latn	v5_target	0.028948	-0.520840	Langad-langadon ku diya!
v52_family_mean_conv5way_step22000	p3	eng_Latn	v5_target	-0.436533	0.189107	My longing for you is killing me!
v52_family_mean_conv5way_step22000	p4	dtp_Latn	v5_target	0.487713	-0.395301	Tuminongkiad oku id solinaid piginawaan ku maya tanakwagu ku do tolu' toun di tinu.
v52_family_mean_conv5way_step22000	p5	eng_Latn	v5_target	-0.471857	0.237336	I recently broke up with my boyfriend of three years.
v52_family_mean_conv5way_step22000	p6	dtp_Latn	v5_target	0.425269	-0.542277	Nokoilo' oku papapanau do korita lolobi po mantad duo nohopod toun.
v52_family_mean_conv5way_step22000	p7	eng_Latn	v5_target	-0.416769	0.357315	I've been able to drive for more than twenty years.
v52_family_mean_conv5way_step22000	p8	dtp_Latn	v5_target	-0.362108	-0.262906	Luminabus i Tom.
v52_family_mean_conv5way_step22000	p9	eng_Latn	v5_target	-0.524092	-0.164336	Tom was out.
v52_family_mean_conv5way_step22000	p10	dtp_Latn	v5_target	-0.172288	-0.564656	Manu oku poposolon di Tom.
v52_family_mean_conv5way_step22000	p11	eng_Latn	v5_target	-0.537250	0.030143	I want to make Tom jealous.
v52_family_mean_conv5way_step22000	p12	dtp_Latn	v5_target	0.046637	-0.627777	Orohian ko' do kumaau.
v52_family_mean_conv5way_step22000	p13	eng_Latn	v5_target	-0.552121	0.030285	You like swimming.
v52_family_mean_conv5way_step22000	p14	dtp_Latn	v5_target	0.148381	-0.663141	Au kou mangandad no sominggu?
v52_family_mean_conv5way_step22000	p15	eng_Latn	v5_target	-0.416160	0.256428	Couldn't you have just waited a week?
v52_family_mean_conv5way_step22000	p16	dtp_Latn	v5_target	0.145119	-0.559451	Osonong tomod ura tinan nu mantad doho.
v52_family_mean_conv5way_step22000	p17	eng_Latn	v5_target	-0.521487	0.258309	You're in better shape than I am.
v52_family_mean_conv5way_step22000	p18	dtp_Latn	v5_target	-0.212730	-0.537696	Mamadil oku kama dau.
v52_family_mean_conv5way_step22000	p19	eng_Latn	v5_target	-0.493852	0.068249	I'm gonna shoot him.
v52_family_mean_conv5way_step22000	p20	dtp_Latn	v5_target	0.154470	-0.629280	Nokoumbal kou nokorongou diti tangon no?
v52_family_mean_conv5way_step22000	p21	eng_Latn	v5_target	-0.487991	0.175665	Have you heard this story already?
v52_family_mean_conv5way_step22000	p22	dtp_Latn	v5_target	0.205674	-0.592074	Obuli ko' daa lumisok kaka ri?
v52_family_mean_conv5way_step22000	p23	eng_Latn	v5_target	-0.556842	0.129749	Can you keep a secret?
v52_family_mean_conv5way_step22000	p24	dtp_Latn	v5_target	0.281551	-0.451078	Apagon gatang ilo piano nga lobi apagon gatang nogi iri korita.
v52_family_mean_conv5way_step22000	p25	eng_Latn	v5_target	-0.426685	0.336627	A piano is expensive, but a car is more expensive.
v52_family_mean_conv5way_step22000	p26	dtp_Latn	v5_target	0.119297	-0.513988	Minsingilo' ko' nangku boros Inggilis?
v52_family_mean_conv5way_step22000	p27	eng_Latn	v5_target	-0.459731	-0.004174	Do you study English?
v52_family_mean_conv5way_step22000	p28	dtp_Latn	v5_target	0.064893	-0.533545	Milo' oku daa mokianu kamus nu?
v52_family_mean_conv5way_step22000	p29	eng_Latn	v5_target	-0.483007	-0.217000	May I borrow your dictionary?
v52_family_mean_conv5way_step22000	p30	dtp_Latn	v5_target	0.059831	-0.640051	Otopot toi maso id jam nu?
v52_family_mean_conv5way_step22000	p31	eng_Latn	v5_target	-0.538519	0.015390	Is your watch correct?
v52_family_mean_conv5way_step22000	p32	dtp_Latn	v5_target	0.551885	-0.425321	Tinantu i pososoriuk nopo tumau sompomogunan nga milo' gompion gisom do hatus toun tobontol.
v52_family_mean_conv5way_step22000	p33	eng_Latn	v5_target	-0.358775	0.363426	Some scientists predict that the world oil reserves will be used up within a century.
v52_family_mean_conv5way_step22000	p34	dtp_Latn	v5_target	-0.097281	-0.550959	Manu ko' do apol?
