model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_weighted_fvt_conv5way_step49000	aligned_bible_src_eng	all	300	0.922562	0.065220	0.875208	0.967753
v52_weighted_fvt_conv5way_step49000	aligned_bible_src_eng	v5_target	300	0.922562	0.065220	0.875208	0.967753
v52_weighted_fvt_conv5way_step49000	aligned_tatoeba_src_eng	all	300	0.926422	0.209016	0.853749	0.984530
v52_weighted_fvt_conv5way_step49000	aligned_tatoeba_src_eng	v5_target	300	0.926422	0.209016	0.853749	0.984530
v52_weighted_fvt_conv5way_step49000	roundtrip_eng_pivot	all	300	0.918586	0.017161	0.875208	0.948263
v52_weighted_fvt_conv5way_step49000	roundtrip_eng_pivot	v5_target	300	0.918586	0.017161	0.875208	0.948263
v52_weighted_fvt_conv5way_step49000	roundtrip_src_eng	all	300	0.919628	0.043642	0.875208	0.948603
v52_weighted_fvt_conv5way_step49000	roundtrip_src_eng	v5_target	300	0.919628	0.043642	0.875208	0.948603
v52_weighted_fvt_conv5way_step49000	roundtrip_src_pivot	all	300	0.934166	0.294274	0.882573	0.973766
v52_weighted_fvt_conv5way_step49000	roundtrip_src_pivot	v5_target	300	0.934166	0.294274	0.882573	0.973766
v52_weighted_fvt_conv5way_step49000	same_language_bible_adjacent	all	300	0.978638	0.756714	0.915810	0.997471
v52_weighted_fvt_conv5way_step49000	same_language_bible_adjacent	v5_target	300	0.978638	0.756714	0.915810	0.997471
v52_weighted_fvt_conv5way_step49000	same_language_tatoeba_adjacent	all	300	0.944945	0.370487	0.883479	0.995803
v52_weighted_fvt_conv5way_step49000	same_language_tatoeba_adjacent	v5_target	300	0.944945	0.370487	0.883479	0.995803
