model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_mean_conv5way_step42000	aligned_bible_src_eng	all	300	0.922794	0.055429	0.880811	0.961272
v52_mean_conv5way_step42000	aligned_bible_src_eng	v5_target	300	0.922794	0.055429	0.880811	0.961272
v52_mean_conv5way_step42000	aligned_tatoeba_src_eng	all	300	0.925728	0.196248	0.858368	0.983538
v52_mean_conv5way_step42000	aligned_tatoeba_src_eng	v5_target	300	0.925728	0.196248	0.858368	0.983538
v52_mean_conv5way_step42000	roundtrip_eng_pivot	all	300	0.919821	0.029357	0.880811	0.951079
v52_mean_conv5way_step42000	roundtrip_eng_pivot	v5_target	300	0.919821	0.029357	0.880811	0.951079
v52_mean_conv5way_step42000	roundtrip_src_eng	all	300	0.920418	0.035247	0.880811	0.951079
v52_mean_conv5way_step42000	roundtrip_src_eng	v5_target	300	0.920418	0.035247	0.880811	0.951079
v52_mean_conv5way_step42000	roundtrip_src_pivot	all	300	0.937914	0.314533	0.891807	0.979849
v52_mean_conv5way_step42000	roundtrip_src_pivot	v5_target	300	0.937914	0.314533	0.891807	0.979849
v52_mean_conv5way_step42000	same_language_bible_adjacent	all	300	0.979037	0.747823	0.922820	0.997649
v52_mean_conv5way_step42000	same_language_bible_adjacent	v5_target	300	0.979037	0.747823	0.922820	0.997649
v52_mean_conv5way_step42000	same_language_tatoeba_adjacent	all	300	0.945839	0.379438	0.879617	0.998622
v52_mean_conv5way_step42000	same_language_tatoeba_adjacent	v5_target	300	0.945839	0.379438	0.879617	0.998622
