model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_family_mean_conv5way_step7000	aligned_bible_src_eng	all	300	0.902452	-0.044846	0.841659	0.963963
v52_family_mean_conv5way_step7000	aligned_bible_src_eng	v5_target	300	0.902452	-0.044846	0.841659	0.963963
v52_family_mean_conv5way_step7000	aligned_tatoeba_src_eng	all	300	0.912878	0.161300	0.836105	0.982715
v52_family_mean_conv5way_step7000	aligned_tatoeba_src_eng	v5_target	300	0.912878	0.161300	0.836105	0.982715
v52_family_mean_conv5way_step7000	roundtrip_eng_pivot	all	300	0.906903	-0.049854	0.871616	0.947313
v52_family_mean_conv5way_step7000	roundtrip_eng_pivot	v5_target	300	0.906903	-0.049854	0.871616	0.947313
v52_family_mean_conv5way_step7000	roundtrip_src_eng	all	300	0.898358	-0.067442	0.823671	0.947313
v52_family_mean_conv5way_step7000	roundtrip_src_eng	v5_target	300	0.898358	-0.067442	0.823671	0.947313
v52_family_mean_conv5way_step7000	roundtrip_src_pivot	all	300	0.939344	0.388456	0.897665	0.972338
v52_family_mean_conv5way_step7000	roundtrip_src_pivot	v5_target	300	0.939344	0.388456	0.897665	0.972338
v52_family_mean_conv5way_step7000	same_language_bible_adjacent	all	300	0.977064	0.767454	0.920692	0.997500
v52_family_mean_conv5way_step7000	same_language_bible_adjacent	v5_target	300	0.977064	0.767454	0.920692	0.997500
v52_family_mean_conv5way_step7000	same_language_tatoeba_adjacent	all	300	0.944846	0.415288	0.887702	0.999842
v52_family_mean_conv5way_step7000	same_language_tatoeba_adjacent	v5_target	300	0.944846	0.415288	0.887702	0.999842
