model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_fvt_conv5way_step40000	aligned_bible_src_eng	all	300	0.922053	0.071770	0.875086	0.969337
v52_fvt_conv5way_step40000	aligned_bible_src_eng	v5_target	300	0.922053	0.071770	0.875086	0.969337
v52_fvt_conv5way_step40000	aligned_tatoeba_src_eng	all	300	0.926526	0.198889	0.859303	0.983453
v52_fvt_conv5way_step40000	aligned_tatoeba_src_eng	v5_target	300	0.926526	0.198889	0.859303	0.983453
v52_fvt_conv5way_step40000	roundtrip_eng_pivot	all	300	0.919083	0.035039	0.875086	0.949722
v52_fvt_conv5way_step40000	roundtrip_eng_pivot	v5_target	300	0.919083	0.035039	0.875086	0.949722
v52_fvt_conv5way_step40000	roundtrip_src_eng	all	300	0.918926	0.049348	0.875086	0.949722
v52_fvt_conv5way_step40000	roundtrip_src_eng	v5_target	300	0.918926	0.049348	0.875086	0.949722
v52_fvt_conv5way_step40000	roundtrip_src_pivot	all	300	0.935279	0.312305	0.879216	0.978784
v52_fvt_conv5way_step40000	roundtrip_src_pivot	v5_target	300	0.935279	0.312305	0.879216	0.978784
v52_fvt_conv5way_step40000	same_language_bible_adjacent	all	300	0.978738	0.758067	0.921049	0.997531
v52_fvt_conv5way_step40000	same_language_bible_adjacent	v5_target	300	0.978738	0.758067	0.921049	0.997531
v52_fvt_conv5way_step40000	same_language_tatoeba_adjacent	all	300	0.947531	0.389082	0.879631	0.995399
v52_fvt_conv5way_step40000	same_language_tatoeba_adjacent	v5_target	300	0.947531	0.389082	0.879631	0.995399
