model_key	point_id	language_script	group	x	y	text_preview
v52_weighted_fvt_conv5way_step3000	p0	dtp_Latn	v5_target	-0.100745	-0.562810	Songkuro ginayo lo?
v52_weighted_fvt_conv5way_step3000	p1	eng_Latn	v5_target	-0.493775	0.092526	How big will it be?
v52_weighted_fvt_conv5way_step3000	p2	dtp_Latn	v5_target	-0.080779	-0.541486	Langad-langadon ku diya!
v52_weighted_fvt_conv5way_step3000	p3	eng_Latn	v5_target	-0.478998	0.219526	My longing for you is killing me!
v52_weighted_fvt_conv5way_step3000	p4	dtp_Latn	v5_target	0.450314	-0.442847	Tuminongkiad oku id solinaid piginawaan ku maya tanakwagu ku do tolu' toun di tinu.
v52_weighted_fvt_conv5way_step3000	p5	eng_Latn	v5_target	-0.455529	0.193044	I recently broke up with my boyfriend of three years.
v52_weighted_fvt_conv5way_step3000	p6	dtp_Latn	v5_target	0.516871	-0.526893	Nokoilo' oku papapanau do korita lolobi po mantad duo nohopod toun.
v52_weighted_fvt_conv5way_step3000	p7	eng_Latn	v5_target	-0.489741	0.295374	I've been able to drive for more than twenty years.
v52_weighted_fvt_conv5way_step3000	p8	dtp_Latn	v5_target	-0.285923	-0.380175	Luminabus i Tom.
v52_weighted_fvt_conv5way_step3000	p9	eng_Latn	v5_target	-0.476420	-0.153128	Tom was out.
v52_weighted_fvt_conv5way_step3000	p10	dtp_Latn	v5_target	-0.016220	-0.669903	Manu oku poposolon di Tom.
v52_weighted_fvt_conv5way_step3000	p11	eng_Latn	v5_target	-0.480896	0.079530	I want to make Tom jealous.
v52_weighted_fvt_conv5way_step3000	p12	dtp_Latn	v5_target	0.033906	-0.620327	Orohian ko' do kumaau.
v52_weighted_fvt_conv5way_step3000	p13	eng_Latn	v5_target	-0.584451	-0.040280	You like swimming.
v52_weighted_fvt_conv5way_step3000	p14	dtp_Latn	v5_target	0.129969	-0.544801	Au kou mangandad no sominggu?
v52_weighted_fvt_conv5way_step3000	p15	eng_Latn	v5_target	-0.465348	0.197682	Couldn't you have just waited a week?
v52_weighted_fvt_conv5way_step3000	p16	dtp_Latn	v5_target	0.209074	-0.560090	Osonong tomod ura tinan nu mantad doho.
v52_weighted_fvt_conv5way_step3000	p17	eng_Latn	v5_target	-0.549407	0.248229	You're in better shape than I am.
v52_weighted_fvt_conv5way_step3000	p18	dtp_Latn	v5_target	-0.107927	-0.526336	Mamadil oku kama dau.
v52_weighted_fvt_conv5way_step3000	p19	eng_Latn	v5_target	-0.470880	0.142732	I'm gonna shoot him.
v52_weighted_fvt_conv5way_step3000	p20	dtp_Latn	v5_target	0.331502	-0.563723	Nokoumbal kou nokorongou diti tangon no?
v52_weighted_fvt_conv5way_step3000	p21	eng_Latn	v5_target	-0.554202	0.140189	Have you heard this story already?
v52_weighted_fvt_conv5way_step3000	p22	dtp_Latn	v5_target	0.224798	-0.616117	Obuli ko' daa lumisok kaka ri?
v52_weighted_fvt_conv5way_step3000	p23	eng_Latn	v5_target	-0.539462	0.074702	Can you keep a secret?
v52_weighted_fvt_conv5way_step3000	p24	dtp_Latn	v5_target	0.245455	-0.485853	Apagon gatang ilo piano nga lobi apagon gatang nogi iri korita.
v52_weighted_fvt_conv5way_step3000	p25	eng_Latn	v5_target	-0.460625	0.292813	A piano is expensive, but a car is more expensive.
v52_weighted_fvt_conv5way_step3000	p26	dtp_Latn	v5_target	0.136763	-0.564651	Minsingilo' ko' nangku boros Inggilis?
v52_weighted_fvt_conv5way_step3000	p27	eng_Latn	v5_target	-0.489039	-0.025900	Do you study English?
v52_weighted_fvt_conv5way_step3000	p28	dtp_Latn	v5_target	0.118213	-0.561405	Milo' oku daa mokianu kamus nu?
v52_weighted_fvt_conv5way_step3000	p29	eng_Latn	v5_target	-0.448217	-0.132939	May I borrow your dictionary?
v52_weighted_fvt_conv5way_step3000	p30	dtp_Latn	v5_target	0.204343	-0.584069	Otopot toi maso id jam nu?
v52_weighted_fvt_conv5way_step3000	p31	eng_Latn	v5_target	-0.558201	0.000246	Is your watch correct?
v52_weighted_fvt_conv5way_step3000	p32	dtp_Latn	v5_target	0.508450	-0.428559	Tinantu i pososoriuk nopo tumau sompomogunan nga milo' gompion gisom do hatus toun tobontol.
v52_weighted_fvt_conv5way_step3000	p33	eng_Latn	v5_target	-0.439147	0.292995	Some scientists predict that the world oil reserves will be used up within a century.
v52_weighted_fvt_conv5way_step3000	p34	dtp_Latn	v5_target	-0.039655	-0.443748	Manu ko' do apol?
v52_weighted_fvt_conv5way_step3000	p35	eng_Latn	v5_target	-0.568841	0.007662	Do you like apples?
v52_weighted_fvt_conv5way_step3000	p36	dtp_Latn	v5_target	-0.181871	-0.463787	Mada oku dii.
v52_weighted_fvt_conv5way_step3000	p37	eng_Latn	v5_target	-0.472700	0.078081	I don't think so.
