model_key	point_id	language_script	group	x	y	text_preview
v52_weighted_fvt_conv5way_step41000	p0	dtp_Latn	v5_target	-0.211901	-0.582802	Songkuro ginayo lo?
v52_weighted_fvt_conv5way_step41000	p1	eng_Latn	v5_target	-0.520068	0.157356	How big will it be?
v52_weighted_fvt_conv5way_step41000	p2	dtp_Latn	v5_target	-0.147019	-0.453441	Langad-langadon ku diya!
v52_weighted_fvt_conv5way_step41000	p3	eng_Latn	v5_target	-0.392826	0.259641	My longing for you is killing me!
v52_weighted_fvt_conv5way_step41000	p4	dtp_Latn	v5_target	0.445044	-0.476764	Tuminongkiad oku id solinaid piginawaan ku maya tanakwagu ku do tolu' toun di tinu.
v52_weighted_fvt_conv5way_step41000	p5	eng_Latn	v5_target	-0.363404	0.272462	I recently broke up with my boyfriend of three years.
v52_weighted_fvt_conv5way_step41000	p6	dtp_Latn	v5_target	0.331556	-0.585362	Nokoilo' oku papapanau do korita lolobi po mantad duo nohopod toun.
v52_weighted_fvt_conv5way_step41000	p7	eng_Latn	v5_target	-0.375180	0.378973	I've been able to drive for more than twenty years.
v52_weighted_fvt_conv5way_step41000	p8	dtp_Latn	v5_target	-0.375705	-0.281499	Luminabus i Tom.
v52_weighted_fvt_conv5way_step41000	p9	eng_Latn	v5_target	-0.520846	-0.109886	Tom was out.
v52_weighted_fvt_conv5way_step41000	p10	dtp_Latn	v5_target	-0.193193	-0.588989	Manu oku poposolon di Tom.
v52_weighted_fvt_conv5way_step41000	p11	eng_Latn	v5_target	-0.457769	0.137594	I want to make Tom jealous.
v52_weighted_fvt_conv5way_step41000	p12	dtp_Latn	v5_target	-0.161442	-0.572874	Orohian ko' do kumaau.
v52_weighted_fvt_conv5way_step41000	p13	eng_Latn	v5_target	-0.542362	-0.004883	You like swimming.
v52_weighted_fvt_conv5way_step41000	p14	dtp_Latn	v5_target	-0.003457	-0.595167	Au kou mangandad no sominggu?
v52_weighted_fvt_conv5way_step41000	p15	eng_Latn	v5_target	-0.391322	0.282660	Couldn't you have just waited a week?
v52_weighted_fvt_conv5way_step41000	p16	dtp_Latn	v5_target	0.030225	-0.538147	Osonong tomod ura tinan nu mantad doho.
v52_weighted_fvt_conv5way_step41000	p17	eng_Latn	v5_target	-0.464442	0.338339	You're in better shape than I am.
v52_weighted_fvt_conv5way_step41000	p18	dtp_Latn	v5_target	-0.132991	-0.493043	Mamadil oku kama dau.
v52_weighted_fvt_conv5way_step41000	p19	eng_Latn	v5_target	-0.460902	0.141245	I'm gonna shoot him.
v52_weighted_fvt_conv5way_step41000	p20	dtp_Latn	v5_target	0.145610	-0.637628	Nokoumbal kou nokorongou diti tangon no?
v52_weighted_fvt_conv5way_step41000	p21	eng_Latn	v5_target	-0.443225	0.221188	Have you heard this story already?
v52_weighted_fvt_conv5way_step41000	p22	dtp_Latn	v5_target	0.097162	-0.564041	Obuli ko' daa lumisok kaka ri?
v52_weighted_fvt_conv5way_step41000	p23	eng_Latn	v5_target	-0.506609	0.136364	Can you keep a secret?
v52_weighted_fvt_conv5way_step41000	p24	dtp_Latn	v5_target	0.264835	-0.507105	Apagon gatang ilo piano nga lobi apagon gatang nogi iri korita.
v52_weighted_fvt_conv5way_step41000	p25	eng_Latn	v5_target	-0.349921	0.357493	A piano is expensive, but a car is more expensive.
v52_weighted_fvt_conv5way_step41000	p26	dtp_Latn	v5_target	-0.024944	-0.527659	Minsingilo' ko' nangku boros Inggilis?
v52_weighted_fvt_conv5way_step41000	p27	eng_Latn	v5_target	-0.418081	0.014836	Do you study English?
v52_weighted_fvt_conv5way_step41000	p28	dtp_Latn	v5_target	0.058652	-0.470140	Milo' oku daa mokianu kamus nu?
v52_weighted_fvt_conv5way_step41000	p29	eng_Latn	v5_target	-0.432312	0.013431	May I borrow your dictionary?
v52_weighted_fvt_conv5way_step41000	p30	dtp_Latn	v5_target	0.026001	-0.581613	Otopot toi maso id jam nu?
v52_weighted_fvt_conv5way_step41000	p31	eng_Latn	v5_target	-0.528535	0.031238	Is your watch correct?
v52_weighted_fvt_conv5way_step41000	p32	dtp_Latn	v5_target	0.458399	-0.457433	Tinantu i pososoriuk nopo tumau sompomogunan nga milo' gompion gisom do hatus toun tobontol.
v52_weighted_fvt_conv5way_step41000	p33	eng_Latn	v5_target	-0.293579	0.387709	Some scientists predict that the world oil reserves will be used up within a century.
v52_weighted_fvt_conv5way_step41000	p34	dtp_Latn	v5_target	-0.145957	-0.488640	Manu ko' do apol?
v52_weighted_fvt_conv5way_step41000	p35	eng_Latn	v5_target	-0.521661	0.052778	Do you like apples?
v52_weighted_fvt_conv5way_step41000	p36	dtp_Latn	v5_target	-0.200051	-0.502646	Mada oku dii.
v52_weighted_fvt_conv5way_step41000	p37	eng_Latn	v5_target	-0.432667	0.145923	I don't think so.
v52_weighted_fvt_conv5way_step41000	p38	dtp_Latn	v5_target	-0.309591	-0.519964	Olumis ilo wotik.
v52_weighted_fvt_conv5way_step41000	p39	eng_Latn	v5_target	-0.507034	0.146641	That's a pretty colour.
v52_weighted_fvt_conv5way_step41000	p40	dtp_Latn	v5_target	0.065587	-0.727169	Au oku nokoilo nunu o taakan ku kosodop.
v52_weighted_fvt_conv5way_step41000	p41	eng_Latn	v5_target	-0.414642	0.277179	I can't remember what I ate last night.
v52_weighted_fvt_conv5way_step41000	p42	dtp_Latn	v5_target	0.138016	-0.510288	Nokoumbal ko' minoi hilo'd Paris di gulu?
v52_weighted_fvt_conv5way_step41000	p43	eng_Latn	v5_target	-0.424376	0.201050	Have you ever been to Paris?
v52_weighted_fvt_conv5way_step41000	p44	dtp_Latn	v5_target	0.030903	-0.613915	Kikaraja isido dot oruhai sabaagi do mananaip.
v52_weighted_fvt_conv5way_step41000	p45	eng_Latn	v5_target	-0.339014	0.194263	She got a part-time job as a typist.
v52_weighted_fvt_conv5way_step41000	p46	dtp_Latn	v5_target	0.288470	-0.373214	Manahak nopo do tunturu tokoro nga onuan disio do tunturu ngai iso longon.
v52_weighted_fvt_conv5way_step41000	p47	eng_Latn	v5_target	-0.285701	0.440856	Give someone the little finger, and he will take the whole hand.
v52_weighted_fvt_conv5way_step41000	p48	dtp_Latn	v5_target	-0.158212	-0.588167	Muhot oku diya po toruhai kio.
v52_weighted_fvt_conv5way_step41000	p49	eng_Latn	v5_target	-0.441424	0.265236	I want to ask you one last favor.
v52_weighted_fvt_conv5way_step41000	p50	dtp_Latn	v5_target	0.136886	-0.458859	Ih singa nopo nga wowoyoon hiri'd gowuton.
v52_weighted_fvt_conv5way_step41000	p51	eng_Latn	v5_target	-0.322298	0.258527	The lion is the king of the jungle.
v52_weighted_fvt_conv5way_step41000	p52	dtp_Latn	v5_target	-0.286322	-0.492400	Au tagal tikit.
v52_weighted_fvt_conv5way_step41000	p53	eng_Latn	v5_target	-0.514146	0.097253	No tickets are needed.
v52_weighted_fvt_conv5way_step41000	p54	dtp_Latn	v5_target	-0.105849	-0.576144	Au tagal yahai ponongkiboros diolo.
v52_weighted_fvt_conv5way_step41000	p55	eng_Latn	v5_target	-0.431812	0.339511	We don't need to talk to them.
v52_weighted_fvt_conv5way_step41000	p56	dtp_Latn	v5_target	-0.207919	-0.568869	Nunu binoli nu?
v52_weighted_fvt_conv5way_step41000	p57	eng_Latn	v5_target	-0.457533	0.091684	What did you buy?
v52_weighted_fvt_conv5way_step41000	p58	dtp_Latn	v5_target	-0.220270	-0.593676	Obulou ilo tawan.
v52_weighted_fvt_conv5way_step41000	p59	eng_Latn	v5_target	-0.553337	0.041533	The sky is blue.
v52_weighted_fvt_conv5way_step41000	p60	dtp_Latn	v5_target	0.376007	-0.457209	Orohian nogi mintong do pulitik tulun Amorika kokomoi do timpu pomilian do pirisidion.
v52_weighted_fvt_conv5way_step41000	p61	eng_Latn	v5_target	-0.346643	0.392249	It's interesting to observe American politics, especially during a presidential election.
v52_weighted_fvt_conv5way_step41000	p62	dtp_Latn	v5_target	-0.205361	-0.490806	Iti nopo nga bunsiling di Mike.
v52_weighted_fvt_conv5way_step41000	p63	eng_Latn	v5_target	-0.436117	0.196817	This is Mike's bicycle.
v52_weighted_fvt_conv5way_step41000	p64	dtp_Latn	v5_target	0.517792	-0.405154	I Tom nopo nga tambalut di tosonong, nga miagal do bakas kokitanan dau om iri no sabap au oku songkuro muhang dau.
v52_weighted_fvt_conv5way_step41000	p65	eng_Latn	v5_target	-0.154239	0.533829	Tom is very good friend, but he looks like a wild boar so I don't consider him a potential love interest.
v52_weighted_fvt_conv5way_step41000	p66	dtp_Latn	v5_target	-0.133606	-0.433911	I Andi Smith songulun mongigia boros Inggilis?
v52_weighted_fvt_conv5way_step41000	p67	eng_Latn	v5_target	-0.414223	0.150122	Is Mrs. Smith an English teacher?
v52_weighted_fvt_conv5way_step41000	p68	dtp_Latn	v5_target	0.163514	-0.472842	Papapanau i Tom korita di Mary montok pakayaan hilo'd id Boston.
v52_weighted_fvt_conv5way_step41000	p69	eng_Latn	v5_target	-0.411978	0.210384	Tom drove Mary's car to Boston.
v52_weighted_fvt_conv5way_step41000	p70	dtp_Latn	v5_target	-0.068331	-0.577199	Nokuro tu apatut yahai maan dilo?
v52_weighted_fvt_conv5way_step41000	p71	eng_Latn	v5_target	-0.461419	0.280299	Why would we need to do that?
v52_weighted_fvt_conv5way_step41000	p72	dtp_Latn	v5_target	0.087530	-0.512759	Apatut no korikot i Tom hilo'd pogun Australia dinondo.
v52_weighted_fvt_conv5way_step41000	p73	eng_Latn	v5_target	-0.443579	0.242695	Tom should already be in Australia by now.
v52_weighted_fvt_conv5way_step41000	p74	dtp_Latn	v5_target	-0.165853	-0.592487	Maan oku do tosikap kio.
v52_weighted_fvt_conv5way_step41000	p75	eng_Latn	v5_target	-0.469913	-0.024471	I have to hurry!
v52_weighted_fvt_conv5way_step41000	p76	dtp_Latn	v5_target	-0.250795	-0.465006	Umbalan ku no koti.
v52_weighted_fvt_conv5way_step41000	p77	eng_Latn	v5_target	-0.542345	0.096599	I have to try.
v52_weighted_fvt_conv5way_step41000	p78	dtp_Latn	v5_target	-0.092794	-0.490815	Rongoho no sawo nu oi Tom.
v52_weighted_fvt_conv5way_step41000	p79	eng_Latn	v5_target	-0.508663	0.223855	Listen to your wife, Tom.
v52_weighted_fvt_conv5way_step41000	p80	dtp_Latn	v5_target	-0.019068	-0.631882	Atuukoi, iti nopo nga tangaraat nodi!
v52_weighted_fvt_conv5way_step41000	p81	eng_Latn	v5_target	-0.376153	0.203686	Oh my god, it's complete chaos!
v52_weighted_fvt_conv5way_step41000	p82	dtp_Latn	v5_target	-0.174414	-0.629259	Ongotumbayaan i toinsanan.
