model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_random_conv5way_step24000	aligned_bible_src_eng	all	300	0.921052	0.043441	0.868007	0.970543
v52_random_conv5way_step24000	aligned_bible_src_eng	v5_target	300	0.921052	0.043441	0.868007	0.970543
v52_random_conv5way_step24000	aligned_tatoeba_src_eng	all	300	0.922250	0.186504	0.838831	0.984514
v52_random_conv5way_step24000	aligned_tatoeba_src_eng	v5_target	300	0.922250	0.186504	0.838831	0.984514
v52_random_conv5way_step24000	roundtrip_eng_pivot	all	300	0.918872	0.020280	0.868007	0.947912
v52_random_conv5way_step24000	roundtrip_eng_pivot	v5_target	300	0.918872	0.020280	0.868007	0.947912
v52_random_conv5way_step24000	roundtrip_src_eng	all	300	0.917838	0.021418	0.868007	0.950273
v52_random_conv5way_step24000	roundtrip_src_eng	v5_target	300	0.917838	0.021418	0.868007	0.950273
v52_random_conv5way_step24000	roundtrip_src_pivot	all	300	0.938507	0.341025	0.889979	0.979822
v52_random_conv5way_step24000	roundtrip_src_pivot	v5_target	300	0.938507	0.341025	0.889979	0.979822
v52_random_conv5way_step24000	same_language_bible_adjacent	all	300	0.977816	0.744452	0.911402	0.997541
v52_random_conv5way_step24000	same_language_bible_adjacent	v5_target	300	0.977816	0.744452	0.911402	0.997541
v52_random_conv5way_step24000	same_language_tatoeba_adjacent	all	300	0.943092	0.354535	0.872555	0.997747
v52_random_conv5way_step24000	same_language_tatoeba_adjacent	v5_target	300	0.943092	0.354535	0.872555	0.997747
