model_key	point_id	language_script	group	x	y	text_preview
v52_random_conv5way_step24000	p0	dtp_Latn	v5_target	0.041233	-0.443975	Songkuro ginayo lo?
v52_random_conv5way_step24000	p1	eng_Latn	v5_target	0.533582	0.111288	How big will it be?
v52_random_conv5way_step24000	p2	dtp_Latn	v5_target	0.008939	-0.450473	Langad-langadon ku diya!
v52_random_conv5way_step24000	p3	eng_Latn	v5_target	0.461532	0.245819	My longing for you is killing me!
v52_random_conv5way_step24000	p4	dtp_Latn	v5_target	-0.531731	-0.332235	Tuminongkiad oku id solinaid piginawaan ku maya tanakwagu ku do tolu' toun di tinu.
v52_random_conv5way_step24000	p5	eng_Latn	v5_target	0.442754	0.199748	I recently broke up with my boyfriend of three years.
v52_random_conv5way_step24000	p6	dtp_Latn	v5_target	-0.442277	-0.471395	Nokoilo' oku papapanau do korita lolobi po mantad duo nohopod toun.
v52_random_conv5way_step24000	p7	eng_Latn	v5_target	0.449998	0.321718	I've been able to drive for more than twenty years.
v52_random_conv5way_step24000	p8	dtp_Latn	v5_target	0.357912	-0.329972	Luminabus i Tom.
v52_random_conv5way_step24000	p9	eng_Latn	v5_target	0.557324	-0.128610	Tom was out.
v52_random_conv5way_step24000	p10	dtp_Latn	v5_target	0.300737	-0.387196	Manu oku poposolon di Tom.
v52_random_conv5way_step24000	p11	eng_Latn	v5_target	0.534687	0.058378	I want to make Tom jealous.
v52_random_conv5way_step24000	p12	dtp_Latn	v5_target	0.043909	-0.571107	Orohian ko' do kumaau.
v52_random_conv5way_step24000	p13	eng_Latn	v5_target	0.574833	-0.007589	You like swimming.
v52_random_conv5way_step24000	p14	dtp_Latn	v5_target	-0.122609	-0.626010	Au kou mangandad no sominggu?
v52_random_conv5way_step24000	p15	eng_Latn	v5_target	0.467082	0.228577	Couldn't you have just waited a week?
v52_random_conv5way_step24000	p16	dtp_Latn	v5_target	-0.251678	-0.528855	Osonong tomod ura tinan nu mantad doho.
v52_random_conv5way_step24000	p17	eng_Latn	v5_target	0.579982	0.248298	You're in better shape than I am.
v52_random_conv5way_step24000	p18	dtp_Latn	v5_target	0.159406	-0.425029	Mamadil oku kama dau.
v52_random_conv5way_step24000	p19	eng_Latn	v5_target	0.558204	0.143014	I'm gonna shoot him.
v52_random_conv5way_step24000	p20	dtp_Latn	v5_target	-0.277162	-0.486142	Nokoumbal kou nokorongou diti tangon no?
v52_random_conv5way_step24000	p21	eng_Latn	v5_target	0.483214	0.179481	Have you heard this story already?
