model_key	point_id	language_script	group	x	y	text_preview
v52_random_conv5way_step33000	p0	dtp_Latn	v5_target	0.041505	-0.448107	Songkuro ginayo lo?
v52_random_conv5way_step33000	p1	eng_Latn	v5_target	0.530818	0.110304	How big will it be?
v52_random_conv5way_step33000	p2	dtp_Latn	v5_target	0.010523	-0.449246	Langad-langadon ku diya!
v52_random_conv5way_step33000	p3	eng_Latn	v5_target	0.457726	0.244522	My longing for you is killing me!
v52_random_conv5way_step33000	p4	dtp_Latn	v5_target	-0.534852	-0.336025	Tuminongkiad oku id solinaid piginawaan ku maya tanakwagu ku do tolu' toun di tinu.
v52_random_conv5way_step33000	p5	eng_Latn	v5_target	0.441390	0.202041	I recently broke up with my boyfriend of three years.
v52_random_conv5way_step33000	p6	dtp_Latn	v5_target	-0.446663	-0.470341	Nokoilo' oku papapanau do korita lolobi po mantad duo nohopod toun.
v52_random_conv5way_step33000	p7	eng_Latn	v5_target	0.444346	0.322832	I've been able to drive for more than twenty years.
v52_random_conv5way_step33000	p8	dtp_Latn	v5_target	0.360122	-0.328817	Luminabus i Tom.
v52_random_conv5way_step33000	p9	eng_Latn	v5_target	0.555839	-0.126335	Tom was out.
v52_random_conv5way_step33000	p10	dtp_Latn	v5_target	0.302179	-0.391515	Manu oku poposolon di Tom.
v52_random_conv5way_step33000	p11	eng_Latn	v5_target	0.534213	0.061567	I want to make Tom jealous.
v52_random_conv5way_step33000	p12	dtp_Latn	v5_target	0.050201	-0.572534	Orohian ko' do kumaau.
v52_random_conv5way_step33000	p13	eng_Latn	v5_target	0.573061	-0.009788	You like swimming.
v52_random_conv5way_step33000	p14	dtp_Latn	v5_target	-0.116312	-0.627006	Au kou mangandad no sominggu?
v52_random_conv5way_step33000	p15	eng_Latn	v5_target	0.465352	0.227591	Couldn't you have just waited a week?
v52_random_conv5way_step33000	p16	dtp_Latn	v5_target	-0.246839	-0.529971	Osonong tomod ura tinan nu mantad doho.
v52_random_conv5way_step33000	p17	eng_Latn	v5_target	0.577503	0.249524	You're in better shape than I am.
v52_random_conv5way_step33000	p18	dtp_Latn	v5_target	0.165096	-0.430082	Mamadil oku kama dau.
v52_random_conv5way_step33000	p19	eng_Latn	v5_target	0.556750	0.141748	I'm gonna shoot him.
v52_random_conv5way_step33000	p20	dtp_Latn	v5_target	-0.273598	-0.486741	Nokoumbal kou nokorongou diti tangon no?
v52_random_conv5way_step33000	p21	eng_Latn	v5_target	0.486144	0.179544	Have you heard this story already?
v52_random_conv5way_step33000	p22	dtp_Latn	v5_target	-0.136145	-0.493115	Obuli ko' daa lumisok kaka ri?
v52_random_conv5way_step33000	p23	eng_Latn	v5_target	0.564386	0.099364	Can you keep a secret?
v52_random_conv5way_step33000	p24	dtp_Latn	v5_target	-0.354950	-0.383216	Apagon gatang ilo piano nga lobi apagon gatang nogi iri korita.
v52_random_conv5way_step33000	p25	eng_Latn	v5_target	0.461437	0.311457	A piano is expensive, but a car is more expensive.
v52_random_conv5way_step33000	p26	dtp_Latn	v5_target	-0.147532	-0.415378	Minsingilo' ko' nangku boros Inggilis?
v52_random_conv5way_step33000	p27	eng_Latn	v5_target	0.443292	0.014332	Do you study English?
v52_random_conv5way_step33000	p28	dtp_Latn	v5_target	-0.120711	-0.487424	Milo' oku daa mokianu kamus nu?
v52_random_conv5way_step33000	p29	eng_Latn	v5_target	0.420861	-0.067685	May I borrow your dictionary?
v52_random_conv5way_step33000	p30	dtp_Latn	v5_target	-0.017148	-0.585262	Otopot toi maso id jam nu?
v52_random_conv5way_step33000	p31	eng_Latn	v5_target	0.548883	0.011728	Is your watch correct?
v52_random_conv5way_step33000	p32	dtp_Latn	v5_target	-0.582575	-0.337729	Tinantu i pososoriuk nopo tumau sompomogunan nga milo' gompion gisom do hatus toun tobontol.
v52_random_conv5way_step33000	p33	eng_Latn	v5_target	0.333681	0.321844	Some scientists predict that the world oil reserves will be used up within a century.
v52_random_conv5way_step33000	p34	dtp_Latn	v5_target	0.172298	-0.430575	Manu ko' do apol?
v52_random_conv5way_step33000	p35	eng_Latn	v5_target	0.539353	0.045409	Do you like apples?
v52_random_conv5way_step33000	p36	dtp_Latn	v5_target	0.118594	-0.484512	Mada oku dii.
v52_random_conv5way_step33000	p37	eng_Latn	v5_target	0.525279	0.069476	I don't think so.
v52_random_conv5way_step33000	p38	dtp_Latn	v5_target	0.210608	-0.541406	Olumis ilo wotik.
v52_random_conv5way_step33000	p39	eng_Latn	v5_target	0.592828	0.078665	That's a pretty colour.
v52_random_conv5way_step33000	p40	dtp_Latn	v5_target	-0.247708	-0.552233	Au oku nokoilo nunu o taakan ku kosodop.
v52_random_conv5way_step33000	p41	eng_Latn	v5_target	0.497291	0.194452	I can't remember what I ate last night.
v52_random_conv5way_step33000	p42	dtp_Latn	v5_target	-0.282905	-0.432661	Nokoumbal ko' minoi hilo'd Paris di gulu?
v52_random_conv5way_step33000	p43	eng_Latn	v5_target	0.473958	0.164961	Have you ever been to Paris?
v52_random_conv5way_step33000	p44	dtp_Latn	v5_target	-0.265350	-0.546376	Kikaraja isido dot oruhai sabaagi do mananaip.
v52_random_conv5way_step33000	p45	eng_Latn	v5_target	0.430114	0.140760	She got a part-time job as a typist.
