model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_fvt_conv5way_step1000	aligned_bible_src_eng	all	300	0.918164	0.044813	0.871603	0.965158
v52_fvt_conv5way_step1000	aligned_bible_src_eng	v5_target	300	0.918164	0.044813	0.871603	0.965158
v52_fvt_conv5way_step1000	aligned_tatoeba_src_eng	all	300	0.913475	0.148025	0.843316	0.976592
v52_fvt_conv5way_step1000	aligned_tatoeba_src_eng	v5_target	300	0.913475	0.148025	0.843316	0.976592
v52_fvt_conv5way_step1000	roundtrip_eng_pivot	all	300	0.918324	0.030503	0.871603	0.952266
v52_fvt_conv5way_step1000	roundtrip_eng_pivot	v5_target	300	0.918324	0.030503	0.871603	0.952266
v52_fvt_conv5way_step1000	roundtrip_src_eng	all	300	0.915197	0.024635	0.871603	0.952266
v52_fvt_conv5way_step1000	roundtrip_src_eng	v5_target	300	0.915197	0.024635	0.871603	0.952266
v52_fvt_conv5way_step1000	roundtrip_src_pivot	all	300	0.941186	0.362163	0.881742	0.982649
v52_fvt_conv5way_step1000	roundtrip_src_pivot	v5_target	300	0.941186	0.362163	0.881742	0.982649
v52_fvt_conv5way_step1000	same_language_bible_adjacent	all	300	0.977255	0.740101	0.913056	0.997176
v52_fvt_conv5way_step1000	same_language_bible_adjacent	v5_target	300	0.977255	0.740101	0.913056	0.997176
v52_fvt_conv5way_step1000	same_language_tatoeba_adjacent	all	300	0.941336	0.365732	0.862837	0.996909
v52_fvt_conv5way_step1000	same_language_tatoeba_adjacent	v5_target	300	0.941336	0.365732	0.862837	0.996909
