model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_family_mean_conv5way_step38000	aligned_bible_src_eng	all	300	0.913524	0.025957	0.868054	0.965477
v52_family_mean_conv5way_step38000	aligned_bible_src_eng	v5_target	300	0.913524	0.025957	0.868054	0.965477
v52_family_mean_conv5way_step38000	aligned_tatoeba_src_eng	all	300	0.922975	0.203479	0.853908	0.984594
v52_family_mean_conv5way_step38000	aligned_tatoeba_src_eng	v5_target	300	0.922975	0.203479	0.853908	0.984594
v52_family_mean_conv5way_step38000	roundtrip_eng_pivot	all	300	0.910663	-0.014164	0.868054	0.945288
v52_family_mean_conv5way_step38000	roundtrip_eng_pivot	v5_target	300	0.910663	-0.014164	0.868054	0.945288
v52_family_mean_conv5way_step38000	roundtrip_src_eng	all	300	0.910241	0.002592	0.868054	0.948151
v52_family_mean_conv5way_step38000	roundtrip_src_eng	v5_target	300	0.910241	0.002592	0.868054	0.948151
v52_family_mean_conv5way_step38000	roundtrip_src_pivot	all	300	0.936724	0.347329	0.889076	0.975114
v52_family_mean_conv5way_step38000	roundtrip_src_pivot	v5_target	300	0.936724	0.347329	0.889076	0.975114
v52_family_mean_conv5way_step38000	same_language_bible_adjacent	all	300	0.978357	0.765224	0.925712	0.997837
v52_family_mean_conv5way_step38000	same_language_bible_adjacent	v5_target	300	0.978357	0.765224	0.925712	0.997837
v52_family_mean_conv5way_step38000	same_language_tatoeba_adjacent	all	300	0.947981	0.412826	0.891940	0.998874
v52_family_mean_conv5way_step38000	same_language_tatoeba_adjacent	v5_target	300	0.947981	0.412826	0.891940	0.998874
