model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_fvt_conv5way_step9000	aligned_bible_src_eng	all	300	0.917150	0.060860	0.870675	0.966699
v52_fvt_conv5way_step9000	aligned_bible_src_eng	v5_target	300	0.917150	0.060860	0.870675	0.966699
v52_fvt_conv5way_step9000	aligned_tatoeba_src_eng	all	300	0.918678	0.183405	0.835465	0.982146
v52_fvt_conv5way_step9000	aligned_tatoeba_src_eng	v5_target	300	0.918678	0.183405	0.835465	0.982146
v52_fvt_conv5way_step9000	roundtrip_eng_pivot	all	300	0.915152	0.033210	0.870675	0.949939
v52_fvt_conv5way_step9000	roundtrip_eng_pivot	v5_target	300	0.915152	0.033210	0.870675	0.949939
v52_fvt_conv5way_step9000	roundtrip_src_eng	all	300	0.913700	0.037926	0.870675	0.949939
v52_fvt_conv5way_step9000	roundtrip_src_eng	v5_target	300	0.913700	0.037926	0.870675	0.949939
v52_fvt_conv5way_step9000	roundtrip_src_pivot	all	300	0.931974	0.303809	0.871287	0.980317
v52_fvt_conv5way_step9000	roundtrip_src_pivot	v5_target	300	0.931974	0.303809	0.871287	0.980317
v52_fvt_conv5way_step9000	same_language_bible_adjacent	all	300	0.977429	0.755183	0.914529	0.997206
v52_fvt_conv5way_step9000	same_language_bible_adjacent	v5_target	300	0.977429	0.755183	0.914529	0.997206
v52_fvt_conv5way_step9000	same_language_tatoeba_adjacent	all	300	0.942223	0.375108	0.869062	0.995042
v52_fvt_conv5way_step9000	same_language_tatoeba_adjacent	v5_target	300	0.942223	0.375108	0.869062	0.995042
