model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_mean_conv5way_step13000	aligned_bible_src_eng	all	300	0.919877	0.050893	0.877501	0.960457
v52_mean_conv5way_step13000	aligned_bible_src_eng	v5_target	300	0.919877	0.050893	0.877501	0.960457
v52_mean_conv5way_step13000	aligned_tatoeba_src_eng	all	300	0.921083	0.190663	0.849614	0.982779
v52_mean_conv5way_step13000	aligned_tatoeba_src_eng	v5_target	300	0.921083	0.190663	0.849614	0.982779
v52_mean_conv5way_step13000	roundtrip_eng_pivot	all	300	0.917062	0.026734	0.877501	0.948576
v52_mean_conv5way_step13000	roundtrip_eng_pivot	v5_target	300	0.917062	0.026734	0.877501	0.948576
v52_mean_conv5way_step13000	roundtrip_src_eng	all	300	0.917431	0.030196	0.877501	0.948663
v52_mean_conv5way_step13000	roundtrip_src_eng	v5_target	300	0.917431	0.030196	0.877501	0.948663
v52_mean_conv5way_step13000	roundtrip_src_pivot	all	300	0.938273	0.332944	0.890973	0.979704
v52_mean_conv5way_step13000	roundtrip_src_pivot	v5_target	300	0.938273	0.332944	0.890973	0.979704
v52_mean_conv5way_step13000	same_language_bible_adjacent	all	300	0.978127	0.743303	0.919515	0.997755
v52_mean_conv5way_step13000	same_language_bible_adjacent	v5_target	300	0.978127	0.743303	0.919515	0.997755
v52_mean_conv5way_step13000	same_language_tatoeba_adjacent	all	300	0.942438	0.371617	0.867461	0.998789
v52_mean_conv5way_step13000	same_language_tatoeba_adjacent	v5_target	300	0.942438	0.371617	0.867461	0.998789
