model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_weighted_fvt_conv5way_step36000	aligned_bible_src_eng	all	300	0.922860	0.066078	0.875761	0.969389
v52_weighted_fvt_conv5way_step36000	aligned_bible_src_eng	v5_target	300	0.922860	0.066078	0.875761	0.969389
v52_weighted_fvt_conv5way_step36000	aligned_tatoeba_src_eng	all	300	0.926909	0.208397	0.854252	0.984650
v52_weighted_fvt_conv5way_step36000	aligned_tatoeba_src_eng	v5_target	300	0.926909	0.208397	0.854252	0.984650
v52_weighted_fvt_conv5way_step36000	roundtrip_eng_pivot	all	300	0.919268	0.021431	0.875761	0.949302
v52_weighted_fvt_conv5way_step36000	roundtrip_eng_pivot	v5_target	300	0.919268	0.021431	0.875761	0.949302
v52_weighted_fvt_conv5way_step36000	roundtrip_src_eng	all	300	0.920000	0.044798	0.875761	0.949433
v52_weighted_fvt_conv5way_step36000	roundtrip_src_eng	v5_target	300	0.920000	0.044798	0.875761	0.949433
v52_weighted_fvt_conv5way_step36000	roundtrip_src_pivot	all	300	0.934837	0.298322	0.880786	0.975300
v52_weighted_fvt_conv5way_step36000	roundtrip_src_pivot	v5_target	300	0.934837	0.298322	0.880786	0.975300
v52_weighted_fvt_conv5way_step36000	same_language_bible_adjacent	all	300	0.978745	0.755443	0.916579	0.997375
v52_weighted_fvt_conv5way_step36000	same_language_bible_adjacent	v5_target	300	0.978745	0.755443	0.916579	0.997375
v52_weighted_fvt_conv5way_step36000	same_language_tatoeba_adjacent	all	300	0.945636	0.373005	0.881204	0.996053
v52_weighted_fvt_conv5way_step36000	same_language_tatoeba_adjacent	v5_target	300	0.945636	0.373005	0.881204	0.996053
