model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_mean_conv5way_step41000	aligned_bible_src_eng	all	300	0.922833	0.055394	0.880989	0.961357
v52_mean_conv5way_step41000	aligned_bible_src_eng	v5_target	300	0.922833	0.055394	0.880989	0.961357
v52_mean_conv5way_step41000	aligned_tatoeba_src_eng	all	300	0.925790	0.195802	0.858792	0.983504
v52_mean_conv5way_step41000	aligned_tatoeba_src_eng	v5_target	300	0.925790	0.195802	0.858792	0.983504
v52_mean_conv5way_step41000	roundtrip_eng_pivot	all	300	0.919848	0.029430	0.880989	0.951128
v52_mean_conv5way_step41000	roundtrip_eng_pivot	v5_target	300	0.919848	0.029430	0.880989	0.951128
v52_mean_conv5way_step41000	roundtrip_src_eng	all	300	0.920465	0.035367	0.880989	0.951128
v52_mean_conv5way_step41000	roundtrip_src_eng	v5_target	300	0.920465	0.035367	0.880989	0.951128
v52_mean_conv5way_step41000	roundtrip_src_pivot	all	300	0.937973	0.315340	0.892005	0.979859
v52_mean_conv5way_step41000	roundtrip_src_pivot	v5_target	300	0.937973	0.315340	0.892005	0.979859
v52_mean_conv5way_step41000	same_language_bible_adjacent	all	300	0.979071	0.748286	0.922845	0.997651
v52_mean_conv5way_step41000	same_language_bible_adjacent	v5_target	300	0.979071	0.748286	0.922845	0.997651
v52_mean_conv5way_step41000	same_language_tatoeba_adjacent	all	300	0.945937	0.380143	0.879700	0.998622
v52_mean_conv5way_step41000	same_language_tatoeba_adjacent	v5_target	300	0.945937	0.380143	0.879700	0.998622
