model_key	point_id	language_script	group	x	y	text_preview
v52_mean_conv5way_step41000	p0	dtp_Latn	v5_target	-0.050081	-0.556785	Songkuro ginayo lo?
v52_mean_conv5way_step41000	p1	eng_Latn	v5_target	-0.511675	0.131652	How big will it be?
v52_mean_conv5way_step41000	p2	dtp_Latn	v5_target	-0.021075	-0.492436	Langad-langadon ku diya!
v52_mean_conv5way_step41000	p3	eng_Latn	v5_target	-0.425066	0.220829	My longing for you is killing me!
v52_mean_conv5way_step41000	p4	dtp_Latn	v5_target	0.497789	-0.379404	Tuminongkiad oku id solinaid piginawaan ku maya tanakwagu ku do tolu' toun di tinu.
v52_mean_conv5way_step41000	p5	eng_Latn	v5_target	-0.397516	0.290445	I recently broke up with my boyfriend of three years.
v52_mean_conv5way_step41000	p6	dtp_Latn	v5_target	0.366678	-0.476665	Nokoilo' oku papapanau do korita lolobi po mantad duo nohopod toun.
v52_mean_conv5way_step41000	p7	eng_Latn	v5_target	-0.388506	0.374536	I've been able to drive for more than twenty years.
v52_mean_conv5way_step41000	p8	dtp_Latn	v5_target	-0.382751	-0.330404	Luminabus i Tom.
v52_mean_conv5way_step41000	p9	eng_Latn	v5_target	-0.532427	-0.145939	Tom was out.
v52_mean_conv5way_step41000	p10	dtp_Latn	v5_target	-0.134243	-0.602956	Manu oku poposolon di Tom.
v52_mean_conv5way_step41000	p11	eng_Latn	v5_target	-0.535231	0.079345	I want to make Tom jealous.
v52_mean_conv5way_step41000	p12	dtp_Latn	v5_target	-0.137189	-0.588187	Orohian ko' do kumaau.
v52_mean_conv5way_step41000	p13	eng_Latn	v5_target	-0.553800	0.044010	You like swimming.
v52_mean_conv5way_step41000	p14	dtp_Latn	v5_target	0.081560	-0.637585	Au kou mangandad no sominggu?
v52_mean_conv5way_step41000	p15	eng_Latn	v5_target	-0.418867	0.301147	Couldn't you have just waited a week?
v52_mean_conv5way_step41000	p16	dtp_Latn	v5_target	0.183049	-0.500436	Osonong tomod ura tinan nu mantad doho.
v52_mean_conv5way_step41000	p17	eng_Latn	v5_target	-0.510089	0.273721	You're in better shape than I am.
v52_mean_conv5way_step41000	p18	dtp_Latn	v5_target	-0.131188	-0.548786	Mamadil oku kama dau.
v52_mean_conv5way_step41000	p19	eng_Latn	v5_target	-0.541633	0.091170	I'm gonna shoot him.
v52_mean_conv5way_step41000	p20	dtp_Latn	v5_target	0.216931	-0.581103	Nokoumbal kou nokorongou diti tangon no?
v52_mean_conv5way_step41000	p21	eng_Latn	v5_target	-0.433225	0.190670	Have you heard this story already?
v52_mean_conv5way_step41000	p22	dtp_Latn	v5_target	0.218371	-0.519778	Obuli ko' daa lumisok kaka ri?
v52_mean_conv5way_step41000	p23	eng_Latn	v5_target	-0.543814	0.142831	Can you keep a secret?
v52_mean_conv5way_step41000	p24	dtp_Latn	v5_target	0.320662	-0.421486	Apagon gatang ilo piano nga lobi apagon gatang nogi iri korita.
v52_mean_conv5way_step41000	p25	eng_Latn	v5_target	-0.388630	0.366890	A piano is expensive, but a car is more expensive.
v52_mean_conv5way_step41000	p26	dtp_Latn	v5_target	0.067428	-0.455562	Minsingilo' ko' nangku boros Inggilis?
v52_mean_conv5way_step41000	p27	eng_Latn	v5_target	-0.470676	-0.008207	Do you study English?
v52_mean_conv5way_step41000	p28	dtp_Latn	v5_target	0.103616	-0.523009	Milo' oku daa mokianu kamus nu?
v52_mean_conv5way_step41000	p29	eng_Latn	v5_target	-0.482639	-0.107048	May I borrow your dictionary?
v52_mean_conv5way_step41000	p30	dtp_Latn	v5_target	-0.021792	-0.625246	Otopot toi maso id jam nu?
v52_mean_conv5way_step41000	p31	eng_Latn	v5_target	-0.536545	0.029499	Is your watch correct?
v52_mean_conv5way_step41000	p32	dtp_Latn	v5_target	0.531576	-0.419390	Tinantu i pososoriuk nopo tumau sompomogunan nga milo' gompion gisom do hatus toun tobontol.
v52_mean_conv5way_step41000	p33	eng_Latn	v5_target	-0.295876	0.389695	Some scientists predict that the world oil reserves will be used up within a century.
v52_mean_conv5way_step41000	p34	dtp_Latn	v5_target	-0.162840	-0.500065	Manu ko' do apol?
v52_mean_conv5way_step41000	p35	eng_Latn	v5_target	-0.535438	0.091760	Do you like apples?
v52_mean_conv5way_step41000	p36	dtp_Latn	v5_target	-0.190208	-0.521766	Mada oku dii.
v52_mean_conv5way_step41000	p37	eng_Latn	v5_target	-0.487124	0.117806	I don't think so.
v52_mean_conv5way_step41000	p38	dtp_Latn	v5_target	-0.245818	-0.574544	Olumis ilo wotik.
v52_mean_conv5way_step41000	p39	eng_Latn	v5_target	-0.545982	0.126745	That's a pretty colour.
v52_mean_conv5way_step41000	p40	dtp_Latn	v5_target	0.143570	-0.570569	Au oku nokoilo nunu o taakan ku kosodop.
v52_mean_conv5way_step41000	p41	eng_Latn	v5_target	-0.470902	0.268918	I can't remember what I ate last night.
v52_mean_conv5way_step41000	p42	dtp_Latn	v5_target	0.241050	-0.461582	Nokoumbal ko' minoi hilo'd Paris di gulu?
v52_mean_conv5way_step41000	p43	eng_Latn	v5_target	-0.459821	0.154493	Have you ever been to Paris?
v52_mean_conv5way_step41000	p44	dtp_Latn	v5_target	0.161861	-0.608830	Kikaraja isido dot oruhai sabaagi do mananaip.
v52_mean_conv5way_step41000	p45	eng_Latn	v5_target	-0.364976	0.211594	She got a part-time job as a typist.
v52_mean_conv5way_step41000	p46	dtp_Latn	v5_target	0.426403	-0.358646	Manahak nopo do tunturu tokoro nga onuan disio do tunturu ngai iso longon.
v52_mean_conv5way_step41000	p47	eng_Latn	v5_target	-0.352782	0.427673	Give someone the little finger, and he will take the whole hand.
v52_mean_conv5way_step41000	p48	dtp_Latn	v5_target	-0.155537	-0.566765	Muhot oku diya po toruhai kio.
v52_mean_conv5way_step41000	p49	eng_Latn	v5_target	-0.484382	0.237464	I want to ask you one last favor.
v52_mean_conv5way_step41000	p50	dtp_Latn	v5_target	0.208714	-0.399704	Ih singa nopo nga wowoyoon hiri'd gowuton.
v52_mean_conv5way_step41000	p51	eng_Latn	v5_target	-0.387628	0.276549	The lion is the king of the jungle.
v52_mean_conv5way_step41000	p52	dtp_Latn	v5_target	-0.008744	-0.591939	Au tagal tikit.
v52_mean_conv5way_step41000	p53	eng_Latn	v5_target	-0.504467	0.014114	No tickets are needed.
v52_mean_conv5way_step41000	p54	dtp_Latn	v5_target	0.113133	-0.603166	Au tagal yahai ponongkiboros diolo.
v52_mean_conv5way_step41000	p55	eng_Latn	v5_target	-0.531181	0.243101	We don't need to talk to them.
v52_mean_conv5way_step41000	p56	dtp_Latn	v5_target	-0.133748	-0.601593	Nunu binoli nu?
v52_mean_conv5way_step41000	p57	eng_Latn	v5_target	-0.482836	0.065076	What did you buy?
v52_mean_conv5way_step41000	p58	dtp_Latn	v5_target	-0.170490	-0.559019	Obulou ilo tawan.
v52_mean_conv5way_step41000	p59	eng_Latn	v5_target	-0.617746	-0.017868	The sky is blue.
v52_mean_conv5way_step41000	p60	dtp_Latn	v5_target	0.371204	-0.286228	Orohian nogi mintong do pulitik tulun Amorika kokomoi do timpu pomilian do pirisidion.
v52_mean_conv5way_step41000	p61	eng_Latn	v5_target	-0.336425	0.358829	It's interesting to observe American politics, especially during a presidential election.
v52_mean_conv5way_step41000	p62	dtp_Latn	v5_target	0.066817	-0.488721	Iti nopo nga bunsiling di Mike.
