model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_weighted_fvt_conv5way_step20000	aligned_bible_src_eng	all	300	0.922406	0.082424	0.873663	0.969015
v52_weighted_fvt_conv5way_step20000	aligned_bible_src_eng	v5_target	300	0.922406	0.082424	0.873663	0.969015
v52_weighted_fvt_conv5way_step20000	aligned_tatoeba_src_eng	all	300	0.924625	0.206345	0.850752	0.983166
v52_weighted_fvt_conv5way_step20000	aligned_tatoeba_src_eng	v5_target	300	0.924625	0.206345	0.850752	0.983166
v52_weighted_fvt_conv5way_step20000	roundtrip_eng_pivot	all	300	0.919049	0.038570	0.873663	0.948906
v52_weighted_fvt_conv5way_step20000	roundtrip_eng_pivot	v5_target	300	0.919049	0.038570	0.873663	0.948906
v52_weighted_fvt_conv5way_step20000	roundtrip_src_eng	all	300	0.919337	0.059938	0.873663	0.951439
v52_weighted_fvt_conv5way_step20000	roundtrip_src_eng	v5_target	300	0.919337	0.059938	0.873663	0.951439
v52_weighted_fvt_conv5way_step20000	roundtrip_src_pivot	all	300	0.933350	0.290300	0.879264	0.976258
v52_weighted_fvt_conv5way_step20000	roundtrip_src_pivot	v5_target	300	0.933350	0.290300	0.879264	0.976258
v52_weighted_fvt_conv5way_step20000	same_language_bible_adjacent	all	300	0.978339	0.753981	0.917545	0.997506
v52_weighted_fvt_conv5way_step20000	same_language_bible_adjacent	v5_target	300	0.978339	0.753981	0.917545	0.997506
v52_weighted_fvt_conv5way_step20000	same_language_tatoeba_adjacent	all	300	0.944339	0.373299	0.880116	0.996542
v52_weighted_fvt_conv5way_step20000	same_language_tatoeba_adjacent	v5_target	300	0.944339	0.373299	0.880116	0.996542
