model_key	point_id	language_script	group	x	y	text_preview
v52_family_mean_conv5way_step27000	p0	dtp_Latn	v5_target	-0.139387	-0.533909	Songkuro ginayo lo?
v52_family_mean_conv5way_step27000	p1	eng_Latn	v5_target	-0.488755	0.150234	How big will it be?
v52_family_mean_conv5way_step27000	p2	dtp_Latn	v5_target	-0.042704	-0.519655	Langad-langadon ku diya!
v52_family_mean_conv5way_step27000	p3	eng_Latn	v5_target	-0.419905	0.204951	My longing for you is killing me!
v52_family_mean_conv5way_step27000	p4	dtp_Latn	v5_target	0.477554	-0.412559	Tuminongkiad oku id solinaid piginawaan ku maya tanakwagu ku do tolu' toun di tinu.
v52_family_mean_conv5way_step27000	p5	eng_Latn	v5_target	-0.474114	0.243315	I recently broke up with my boyfriend of three years.
v52_family_mean_conv5way_step27000	p6	dtp_Latn	v5_target	0.391606	-0.553392	Nokoilo' oku papapanau do korita lolobi po mantad duo nohopod toun.
v52_family_mean_conv5way_step27000	p7	eng_Latn	v5_target	-0.406470	0.375850	I've been able to drive for more than twenty years.
v52_family_mean_conv5way_step27000	p8	dtp_Latn	v5_target	-0.384147	-0.287809	Luminabus i Tom.
v52_family_mean_conv5way_step27000	p9	eng_Latn	v5_target	-0.518133	-0.153314	Tom was out.
v52_family_mean_conv5way_step27000	p10	dtp_Latn	v5_target	-0.192326	-0.548141	Manu oku poposolon di Tom.
v52_family_mean_conv5way_step27000	p11	eng_Latn	v5_target	-0.536186	0.060514	I want to make Tom jealous.
v52_family_mean_conv5way_step27000	p12	dtp_Latn	v5_target	-0.012478	-0.636570	Orohian ko' do kumaau.
v52_family_mean_conv5way_step27000	p13	eng_Latn	v5_target	-0.532555	0.037128	You like swimming.
v52_family_mean_conv5way_step27000	p14	dtp_Latn	v5_target	0.051502	-0.666318	Au kou mangandad no sominggu?
v52_family_mean_conv5way_step27000	p15	eng_Latn	v5_target	-0.391495	0.265030	Couldn't you have just waited a week?
v52_family_mean_conv5way_step27000	p16	dtp_Latn	v5_target	0.130161	-0.577566	Osonong tomod ura tinan nu mantad doho.
v52_family_mean_conv5way_step27000	p17	eng_Latn	v5_target	-0.512980	0.286727	You're in better shape than I am.
v52_family_mean_conv5way_step27000	p18	dtp_Latn	v5_target	-0.229327	-0.509438	Mamadil oku kama dau.
v52_family_mean_conv5way_step27000	p19	eng_Latn	v5_target	-0.489820	0.103178	I'm gonna shoot him.
v52_family_mean_conv5way_step27000	p20	dtp_Latn	v5_target	0.117505	-0.653031	Nokoumbal kou nokorongou diti tangon no?
v52_family_mean_conv5way_step27000	p21	eng_Latn	v5_target	-0.501668	0.147539	Have you heard this story already?
v52_family_mean_conv5way_step27000	p22	dtp_Latn	v5_target	0.145571	-0.598605	Obuli ko' daa lumisok kaka ri?
v52_family_mean_conv5way_step27000	p23	eng_Latn	v5_target	-0.561546	0.139999	Can you keep a secret?
v52_family_mean_conv5way_step27000	p24	dtp_Latn	v5_target	0.278410	-0.466582	Apagon gatang ilo piano nga lobi apagon gatang nogi iri korita.
v52_family_mean_conv5way_step27000	p25	eng_Latn	v5_target	-0.408381	0.341812	A piano is expensive, but a car is more expensive.
v52_family_mean_conv5way_step27000	p26	dtp_Latn	v5_target	0.110475	-0.528480	Minsingilo' ko' nangku boros Inggilis?
v52_family_mean_conv5way_step27000	p27	eng_Latn	v5_target	-0.477428	-0.008985	Do you study English?
v52_family_mean_conv5way_step27000	p28	dtp_Latn	v5_target	0.032974	-0.539027	Milo' oku daa mokianu kamus nu?
v52_family_mean_conv5way_step27000	p29	eng_Latn	v5_target	-0.508216	-0.181616	May I borrow your dictionary?
v52_family_mean_conv5way_step27000	p30	dtp_Latn	v5_target	-0.028770	-0.623901	Otopot toi maso id jam nu?
v52_family_mean_conv5way_step27000	p31	eng_Latn	v5_target	-0.516569	0.035002	Is your watch correct?
v52_family_mean_conv5way_step27000	p32	dtp_Latn	v5_target	0.526088	-0.483297	Tinantu i pososoriuk nopo tumau sompomogunan nga milo' gompion gisom do hatus toun tobontol.
v52_family_mean_conv5way_step27000	p33	eng_Latn	v5_target	-0.337481	0.369515	Some scientists predict that the world oil reserves will be used up within a century.
v52_family_mean_conv5way_step27000	p34	dtp_Latn	v5_target	-0.170811	-0.547936	Manu ko' do apol?
v52_family_mean_conv5way_step27000	p35	eng_Latn	v5_target	-0.565904	0.103912	Do you like apples?
v52_family_mean_conv5way_step27000	p36	dtp_Latn	v5_target	-0.223909	-0.448213	Mada oku dii.
v52_family_mean_conv5way_step27000	p37	eng_Latn	v5_target	-0.433452	0.110346	I don't think so.
v52_family_mean_conv5way_step27000	p38	dtp_Latn	v5_target	-0.228906	-0.591279	Olumis ilo wotik.
v52_family_mean_conv5way_step27000	p39	eng_Latn	v5_target	-0.530411	0.110535	That's a pretty colour.
v52_family_mean_conv5way_step27000	p40	dtp_Latn	v5_target	0.167748	-0.622353	Au oku nokoilo nunu o taakan ku kosodop.
v52_family_mean_conv5way_step27000	p41	eng_Latn	v5_target	-0.466031	0.252608	I can't remember what I ate last night.
v52_family_mean_conv5way_step27000	p42	dtp_Latn	v5_target	0.176720	-0.508322	Nokoumbal ko' minoi hilo'd Paris di gulu?
