model_key	point_id	language_script	group	x	y	text_preview
v52_mean_conv5way_step24000	p0	dtp_Latn	v5_target	-0.048621	-0.555452	Songkuro ginayo lo?
v52_mean_conv5way_step24000	p1	eng_Latn	v5_target	-0.513648	0.127917	How big will it be?
v52_mean_conv5way_step24000	p2	dtp_Latn	v5_target	-0.014522	-0.487576	Langad-langadon ku diya!
v52_mean_conv5way_step24000	p3	eng_Latn	v5_target	-0.427125	0.217835	My longing for you is killing me!
v52_mean_conv5way_step24000	p4	dtp_Latn	v5_target	0.494456	-0.377673	Tuminongkiad oku id solinaid piginawaan ku maya tanakwagu ku do tolu' toun di tinu.
v52_mean_conv5way_step24000	p5	eng_Latn	v5_target	-0.399123	0.288204	I recently broke up with my boyfriend of three years.
v52_mean_conv5way_step24000	p6	dtp_Latn	v5_target	0.366104	-0.476968	Nokoilo' oku papapanau do korita lolobi po mantad duo nohopod toun.
v52_mean_conv5way_step24000	p7	eng_Latn	v5_target	-0.394397	0.371660	I've been able to drive for more than twenty years.
v52_mean_conv5way_step24000	p8	dtp_Latn	v5_target	-0.376589	-0.334305	Luminabus i Tom.
v52_mean_conv5way_step24000	p9	eng_Latn	v5_target	-0.532806	-0.149701	Tom was out.
v52_mean_conv5way_step24000	p10	dtp_Latn	v5_target	-0.123407	-0.602798	Manu oku poposolon di Tom.
v52_mean_conv5way_step24000	p11	eng_Latn	v5_target	-0.536195	0.076266	I want to make Tom jealous.
v52_mean_conv5way_step24000	p12	dtp_Latn	v5_target	-0.132768	-0.586801	Orohian ko' do kumaau.
v52_mean_conv5way_step24000	p13	eng_Latn	v5_target	-0.557990	0.047580	You like swimming.
v52_mean_conv5way_step24000	p14	dtp_Latn	v5_target	0.091435	-0.636432	Au kou mangandad no sominggu?
v52_mean_conv5way_step24000	p15	eng_Latn	v5_target	-0.420931	0.297712	Couldn't you have just waited a week?
v52_mean_conv5way_step24000	p16	dtp_Latn	v5_target	0.184178	-0.497693	Osonong tomod ura tinan nu mantad doho.
v52_mean_conv5way_step24000	p17	eng_Latn	v5_target	-0.511422	0.271726	You're in better shape than I am.
v52_mean_conv5way_step24000	p18	dtp_Latn	v5_target	-0.119890	-0.546850	Mamadil oku kama dau.
v52_mean_conv5way_step24000	p19	eng_Latn	v5_target	-0.542557	0.089074	I'm gonna shoot him.
v52_mean_conv5way_step24000	p20	dtp_Latn	v5_target	0.219062	-0.583458	Nokoumbal kou nokorongou diti tangon no?
v52_mean_conv5way_step24000	p21	eng_Latn	v5_target	-0.436851	0.186139	Have you heard this story already?
v52_mean_conv5way_step24000	p22	dtp_Latn	v5_target	0.219836	-0.517948	Obuli ko' daa lumisok kaka ri?
v52_mean_conv5way_step24000	p23	eng_Latn	v5_target	-0.543905	0.140612	Can you keep a secret?
v52_mean_conv5way_step24000	p24	dtp_Latn	v5_target	0.323390	-0.419054	Apagon gatang ilo piano nga lobi apagon gatang nogi iri korita.
v52_mean_conv5way_step24000	p25	eng_Latn	v5_target	-0.395081	0.367606	A piano is expensive, but a car is more expensive.
v52_mean_conv5way_step24000	p26	dtp_Latn	v5_target	0.068837	-0.446369	Minsingilo' ko' nangku boros Inggilis?
v52_mean_conv5way_step24000	p27	eng_Latn	v5_target	-0.469588	-0.008759	Do you study English?
v52_mean_conv5way_step24000	p28	dtp_Latn	v5_target	0.107855	-0.523159	Milo' oku daa mokianu kamus nu?
v52_mean_conv5way_step24000	p29	eng_Latn	v5_target	-0.481064	-0.108924	May I borrow your dictionary?
v52_mean_conv5way_step24000	p30	dtp_Latn	v5_target	-0.010872	-0.626893	Otopot toi maso id jam nu?
v52_mean_conv5way_step24000	p31	eng_Latn	v5_target	-0.540695	0.023595	Is your watch correct?
v52_mean_conv5way_step24000	p32	dtp_Latn	v5_target	0.529745	-0.419186	Tinantu i pososoriuk nopo tumau sompomogunan nga milo' gompion gisom do hatus toun tobontol.
v52_mean_conv5way_step24000	p33	eng_Latn	v5_target	-0.303035	0.386539	Some scientists predict that the world oil reserves will be used up within a century.
v52_mean_conv5way_step24000	p34	dtp_Latn	v5_target	-0.153074	-0.494905	Manu ko' do apol?
v52_mean_conv5way_step24000	p35	eng_Latn	v5_target	-0.536111	0.095008	Do you like apples?
v52_mean_conv5way_step24000	p36	dtp_Latn	v5_target	-0.186232	-0.521359	Mada oku dii.
v52_mean_conv5way_step24000	p37	eng_Latn	v5_target	-0.487206	0.117713	I don't think so.
v52_mean_conv5way_step24000	p38	dtp_Latn	v5_target	-0.235687	-0.579669	Olumis ilo wotik.
v52_mean_conv5way_step24000	p39	eng_Latn	v5_target	-0.547713	0.126529	That's a pretty colour.
v52_mean_conv5way_step24000	p40	dtp_Latn	v5_target	0.148800	-0.567599	Au oku nokoilo nunu o taakan ku kosodop.
v52_mean_conv5way_step24000	p41	eng_Latn	v5_target	-0.472397	0.264437	I can't remember what I ate last night.
v52_mean_conv5way_step24000	p42	dtp_Latn	v5_target	0.244087	-0.457182	Nokoumbal ko' minoi hilo'd Paris di gulu?
v52_mean_conv5way_step24000	p43	eng_Latn	v5_target	-0.466866	0.152100	Have you ever been to Paris?
v52_mean_conv5way_step24000	p44	dtp_Latn	v5_target	0.160394	-0.612693	Kikaraja isido dot oruhai sabaagi do mananaip.
