model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_random_conv5way_step25000	aligned_bible_src_eng	all	300	0.920919	0.044917	0.867949	0.970385
v52_random_conv5way_step25000	aligned_bible_src_eng	v5_target	300	0.920919	0.044917	0.867949	0.970385
v52_random_conv5way_step25000	aligned_tatoeba_src_eng	all	300	0.922088	0.186908	0.839366	0.984528
v52_random_conv5way_step25000	aligned_tatoeba_src_eng	v5_target	300	0.922088	0.186908	0.839366	0.984528
v52_random_conv5way_step25000	roundtrip_eng_pivot	all	300	0.918742	0.021695	0.867949	0.948264
v52_random_conv5way_step25000	roundtrip_eng_pivot	v5_target	300	0.918742	0.021695	0.867949	0.948264
v52_random_conv5way_step25000	roundtrip_src_eng	all	300	0.917697	0.022699	0.867949	0.950143
v52_random_conv5way_step25000	roundtrip_src_eng	v5_target	300	0.917697	0.022699	0.867949	0.950143
v52_random_conv5way_step25000	roundtrip_src_pivot	all	300	0.938245	0.339850	0.889780	0.979644
v52_random_conv5way_step25000	roundtrip_src_pivot	v5_target	300	0.938245	0.339850	0.889780	0.979644
v52_random_conv5way_step25000	same_language_bible_adjacent	all	300	0.977729	0.744313	0.910963	0.997495
v52_random_conv5way_step25000	same_language_bible_adjacent	v5_target	300	0.977729	0.744313	0.910963	0.997495
v52_random_conv5way_step25000	same_language_tatoeba_adjacent	all	300	0.943001	0.354305	0.871740	0.997747
v52_random_conv5way_step25000	same_language_tatoeba_adjacent	v5_target	300	0.943001	0.354305	0.871740	0.997747
