model_key	point_id	language_script	group	x	y	text_preview
v52_mean_conv5way_step16000	p0	dtp_Latn	v5_target	-0.047678	-0.537964	Songkuro ginayo lo?
v52_mean_conv5way_step16000	p1	eng_Latn	v5_target	-0.514039	0.123408	How big will it be?
v52_mean_conv5way_step16000	p2	dtp_Latn	v5_target	-0.032928	-0.476357	Langad-langadon ku diya!
v52_mean_conv5way_step16000	p3	eng_Latn	v5_target	-0.420696	0.219246	My longing for you is killing me!
v52_mean_conv5way_step16000	p4	dtp_Latn	v5_target	0.490857	-0.403650	Tuminongkiad oku id solinaid piginawaan ku maya tanakwagu ku do tolu' toun di tinu.
v52_mean_conv5way_step16000	p5	eng_Latn	v5_target	-0.395891	0.286833	I recently broke up with my boyfriend of three years.
v52_mean_conv5way_step16000	p6	dtp_Latn	v5_target	0.345887	-0.498609	Nokoilo' oku papapanau do korita lolobi po mantad duo nohopod toun.
v52_mean_conv5way_step16000	p7	eng_Latn	v5_target	-0.378583	0.373888	I've been able to drive for more than twenty years.
v52_mean_conv5way_step16000	p8	dtp_Latn	v5_target	-0.402368	-0.323260	Luminabus i Tom.
v52_mean_conv5way_step16000	p9	eng_Latn	v5_target	-0.540005	-0.144716	Tom was out.
v52_mean_conv5way_step16000	p10	dtp_Latn	v5_target	-0.144574	-0.583836	Manu oku poposolon di Tom.
v52_mean_conv5way_step16000	p11	eng_Latn	v5_target	-0.527104	0.093536	I want to make Tom jealous.
v52_mean_conv5way_step16000	p12	dtp_Latn	v5_target	-0.173728	-0.584231	Orohian ko' do kumaau.
v52_mean_conv5way_step16000	p13	eng_Latn	v5_target	-0.568891	0.026884	You like swimming.
v52_mean_conv5way_step16000	p14	dtp_Latn	v5_target	0.062238	-0.640262	Au kou mangandad no sominggu?
v52_mean_conv5way_step16000	p15	eng_Latn	v5_target	-0.404352	0.285992	Couldn't you have just waited a week?
v52_mean_conv5way_step16000	p16	dtp_Latn	v5_target	0.162239	-0.521569	Osonong tomod ura tinan nu mantad doho.
v52_mean_conv5way_step16000	p17	eng_Latn	v5_target	-0.503295	0.267034	You're in better shape than I am.
v52_mean_conv5way_step16000	p18	dtp_Latn	v5_target	-0.137667	-0.524516	Mamadil oku kama dau.
v52_mean_conv5way_step16000	p19	eng_Latn	v5_target	-0.534799	0.087471	I'm gonna shoot him.
v52_mean_conv5way_step16000	p20	dtp_Latn	v5_target	0.186644	-0.590356	Nokoumbal kou nokorongou diti tangon no?
v52_mean_conv5way_step16000	p21	eng_Latn	v5_target	-0.429502	0.159099	Have you heard this story already?
v52_mean_conv5way_step16000	p22	dtp_Latn	v5_target	0.199099	-0.532292	Obuli ko' daa lumisok kaka ri?
v52_mean_conv5way_step16000	p23	eng_Latn	v5_target	-0.544079	0.126946	Can you keep a secret?
v52_mean_conv5way_step16000	p24	dtp_Latn	v5_target	0.304496	-0.438868	Apagon gatang ilo piano nga lobi apagon gatang nogi iri korita.
v52_mean_conv5way_step16000	p25	eng_Latn	v5_target	-0.374693	0.374236	A piano is expensive, but a car is more expensive.
v52_mean_conv5way_step16000	p26	dtp_Latn	v5_target	0.041687	-0.444333	Minsingilo' ko' nangku boros Inggilis?
v52_mean_conv5way_step16000	p27	eng_Latn	v5_target	-0.474636	-0.018816	Do you study English?
v52_mean_conv5way_step16000	p28	dtp_Latn	v5_target	0.082321	-0.523770	Milo' oku daa mokianu kamus nu?
v52_mean_conv5way_step16000	p29	eng_Latn	v5_target	-0.491621	-0.100116	May I borrow your dictionary?
v52_mean_conv5way_step16000	p30	dtp_Latn	v5_target	-0.048953	-0.611082	Otopot toi maso id jam nu?
v52_mean_conv5way_step16000	p31	eng_Latn	v5_target	-0.538118	0.021303	Is your watch correct?
v52_mean_conv5way_step16000	p32	dtp_Latn	v5_target	0.519749	-0.431901	Tinantu i pososoriuk nopo tumau sompomogunan nga milo' gompion gisom do hatus toun tobontol.
v52_mean_conv5way_step16000	p33	eng_Latn	v5_target	-0.286963	0.386419	Some scientists predict that the world oil reserves will be used up within a century.
