model_key	point_id	language_script	group	x	y	text_preview
v52_family_mean_conv5way_step19000	p0	dtp_Latn	v5_target	-0.117164	-0.572412	Songkuro ginayo lo?
v52_family_mean_conv5way_step19000	p1	eng_Latn	v5_target	-0.526672	0.143281	How big will it be?
v52_family_mean_conv5way_step19000	p2	dtp_Latn	v5_target	-0.043538	-0.552766	Langad-langadon ku diya!
v52_family_mean_conv5way_step19000	p3	eng_Latn	v5_target	-0.417710	0.233424	My longing for you is killing me!
v52_family_mean_conv5way_step19000	p4	dtp_Latn	v5_target	0.485752	-0.414677	Tuminongkiad oku id solinaid piginawaan ku maya tanakwagu ku do tolu' toun di tinu.
v52_family_mean_conv5way_step19000	p5	eng_Latn	v5_target	-0.433388	0.275326	I recently broke up with my boyfriend of three years.
v52_family_mean_conv5way_step19000	p6	dtp_Latn	v5_target	0.426998	-0.582910	Nokoilo' oku papapanau do korita lolobi po mantad duo nohopod toun.
v52_family_mean_conv5way_step19000	p7	eng_Latn	v5_target	-0.388023	0.371865	I've been able to drive for more than twenty years.
v52_family_mean_conv5way_step19000	p8	dtp_Latn	v5_target	-0.424134	-0.294666	Luminabus i Tom.
v52_family_mean_conv5way_step19000	p9	eng_Latn	v5_target	-0.554244	-0.147385	Tom was out.
v52_family_mean_conv5way_step19000	p10	dtp_Latn	v5_target	-0.246151	-0.538725	Manu oku poposolon di Tom.
v52_family_mean_conv5way_step19000	p11	eng_Latn	v5_target	-0.516299	0.085111	I want to make Tom jealous.
v52_family_mean_conv5way_step19000	p12	dtp_Latn	v5_target	-0.000752	-0.676988	Orohian ko' do kumaau.
v52_family_mean_conv5way_step19000	p13	eng_Latn	v5_target	-0.571475	0.030794	You like swimming.
v52_family_mean_conv5way_step19000	p14	dtp_Latn	v5_target	0.051447	-0.671337	Au kou mangandad no sominggu?
v52_family_mean_conv5way_step19000	p15	eng_Latn	v5_target	-0.423905	0.262531	Couldn't you have just waited a week?
v52_family_mean_conv5way_step19000	p16	dtp_Latn	v5_target	0.074977	-0.580633	Osonong tomod ura tinan nu mantad doho.
v52_family_mean_conv5way_step19000	p17	eng_Latn	v5_target	-0.501223	0.277166	You're in better shape than I am.
v52_family_mean_conv5way_step19000	p18	dtp_Latn	v5_target	-0.265231	-0.555348	Mamadil oku kama dau.
v52_family_mean_conv5way_step19000	p19	eng_Latn	v5_target	-0.524218	0.095597	I'm gonna shoot him.
v52_family_mean_conv5way_step19000	p20	dtp_Latn	v5_target	0.080523	-0.642343	Nokoumbal kou nokorongou diti tangon no?
