model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_weighted_fvt_conv5way_step2000	aligned_bible_src_eng	all	300	0.914130	-0.013809	0.871460	0.966239
v52_weighted_fvt_conv5way_step2000	aligned_bible_src_eng	v5_target	300	0.914130	-0.013809	0.871460	0.966239
v52_weighted_fvt_conv5way_step2000	aligned_tatoeba_src_eng	all	300	0.911605	0.126158	0.827821	0.975922
v52_weighted_fvt_conv5way_step2000	aligned_tatoeba_src_eng	v5_target	300	0.911605	0.126158	0.827821	0.975922
v52_weighted_fvt_conv5way_step2000	roundtrip_eng_pivot	all	300	0.914224	-0.039467	0.878881	0.949041
v52_weighted_fvt_conv5way_step2000	roundtrip_eng_pivot	v5_target	300	0.914224	-0.039467	0.878881	0.949041
v52_weighted_fvt_conv5way_step2000	roundtrip_src_eng	all	300	0.911028	-0.035565	0.871460	0.949041
v52_weighted_fvt_conv5way_step2000	roundtrip_src_eng	v5_target	300	0.911028	-0.035565	0.871460	0.949041
v52_weighted_fvt_conv5way_step2000	roundtrip_src_pivot	all	300	0.946446	0.394491	0.894402	0.983132
v52_weighted_fvt_conv5way_step2000	roundtrip_src_pivot	v5_target	300	0.946446	0.394491	0.894402	0.983132
v52_weighted_fvt_conv5way_step2000	same_language_bible_adjacent	all	300	0.976673	0.730616	0.918161	0.996652
v52_weighted_fvt_conv5way_step2000	same_language_bible_adjacent	v5_target	300	0.976673	0.730616	0.918161	0.996652
v52_weighted_fvt_conv5way_step2000	same_language_tatoeba_adjacent	all	300	0.939358	0.356396	0.862923	0.995778
v52_weighted_fvt_conv5way_step2000	same_language_tatoeba_adjacent	v5_target	300	0.939358	0.356396	0.862923	0.995778
