model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_fvt_conv5way_step48000	aligned_bible_src_eng	all	300	0.922151	0.070913	0.874945	0.969276
v52_fvt_conv5way_step48000	aligned_bible_src_eng	v5_target	300	0.922151	0.070913	0.874945	0.969276
v52_fvt_conv5way_step48000	aligned_tatoeba_src_eng	all	300	0.926726	0.199460	0.859381	0.983401
v52_fvt_conv5way_step48000	aligned_tatoeba_src_eng	v5_target	300	0.926726	0.199460	0.859381	0.983401
v52_fvt_conv5way_step48000	roundtrip_eng_pivot	all	300	0.919180	0.033815	0.874945	0.949779
v52_fvt_conv5way_step48000	roundtrip_eng_pivot	v5_target	300	0.919180	0.033815	0.874945	0.949779
v52_fvt_conv5way_step48000	roundtrip_src_eng	all	300	0.919004	0.048434	0.874945	0.949779
v52_fvt_conv5way_step48000	roundtrip_src_eng	v5_target	300	0.919004	0.048434	0.874945	0.949779
v52_fvt_conv5way_step48000	roundtrip_src_pivot	all	300	0.935375	0.313109	0.879260	0.978779
v52_fvt_conv5way_step48000	roundtrip_src_pivot	v5_target	300	0.935375	0.313109	0.879260	0.978779
v52_fvt_conv5way_step48000	same_language_bible_adjacent	all	300	0.978781	0.758625	0.921444	0.997528
v52_fvt_conv5way_step48000	same_language_bible_adjacent	v5_target	300	0.978781	0.758625	0.921444	0.997528
v52_fvt_conv5way_step48000	same_language_tatoeba_adjacent	all	300	0.947622	0.388893	0.880057	0.995414
v52_fvt_conv5way_step48000	same_language_tatoeba_adjacent	v5_target	300	0.947622	0.388893	0.880057	0.995414
