model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_mean_conv5way_step31000	aligned_bible_src_eng	all	300	0.922500	0.054943	0.880505	0.960950
v52_mean_conv5way_step31000	aligned_bible_src_eng	v5_target	300	0.922500	0.054943	0.880505	0.960950
v52_mean_conv5way_step31000	aligned_tatoeba_src_eng	all	300	0.925283	0.195118	0.857639	0.983453
v52_mean_conv5way_step31000	aligned_tatoeba_src_eng	v5_target	300	0.925283	0.195118	0.857639	0.983453
v52_mean_conv5way_step31000	roundtrip_eng_pivot	all	300	0.919517	0.028719	0.880505	0.951068
v52_mean_conv5way_step31000	roundtrip_eng_pivot	v5_target	300	0.919517	0.028719	0.880505	0.951068
v52_mean_conv5way_step31000	roundtrip_src_eng	all	300	0.920100	0.034639	0.880505	0.951068
v52_mean_conv5way_step31000	roundtrip_src_eng	v5_target	300	0.920100	0.034639	0.880505	0.951068
v52_mean_conv5way_step31000	roundtrip_src_pivot	all	300	0.937807	0.315135	0.891352	0.979716
v52_mean_conv5way_step31000	roundtrip_src_pivot	v5_target	300	0.937807	0.315135	0.891352	0.979716
v52_mean_conv5way_step31000	same_language_bible_adjacent	all	300	0.978979	0.747816	0.922553	0.997669
v52_mean_conv5way_step31000	same_language_bible_adjacent	v5_target	300	0.978979	0.747816	0.922553	0.997669
v52_mean_conv5way_step31000	same_language_tatoeba_adjacent	all	300	0.945603	0.379519	0.878338	0.998632
v52_mean_conv5way_step31000	same_language_tatoeba_adjacent	v5_target	300	0.945603	0.379519	0.878338	0.998632
