model_key	point_id	language_script	group	x	y	text_preview
v52_fvt_conv5way_step5000	p0	dtp_Latn	v5_target	0.066428	-0.524169	Songkuro ginayo lo?
v52_fvt_conv5way_step5000	p1	eng_Latn	v5_target	0.530448	0.114547	How big will it be?
v52_fvt_conv5way_step5000	p2	dtp_Latn	v5_target	0.054650	-0.490879	Langad-langadon ku diya!
v52_fvt_conv5way_step5000	p3	eng_Latn	v5_target	0.448328	0.260693	My longing for you is killing me!
v52_fvt_conv5way_step5000	p4	dtp_Latn	v5_target	-0.463215	-0.434771	Tuminongkiad oku id solinaid piginawaan ku maya tanakwagu ku do tolu' toun di tinu.
v52_fvt_conv5way_step5000	p5	eng_Latn	v5_target	0.432163	0.225134	I recently broke up with my boyfriend of three years.
v52_fvt_conv5way_step5000	p6	dtp_Latn	v5_target	-0.474078	-0.549746	Nokoilo' oku papapanau do korita lolobi po mantad duo nohopod toun.
v52_fvt_conv5way_step5000	p7	eng_Latn	v5_target	0.440001	0.330384	I've been able to drive for more than twenty years.
v52_fvt_conv5way_step5000	p8	dtp_Latn	v5_target	0.302546	-0.358775	Luminabus i Tom.
v52_fvt_conv5way_step5000	p9	eng_Latn	v5_target	0.523558	-0.159816	Tom was out.
v52_fvt_conv5way_step5000	p10	dtp_Latn	v5_target	0.041356	-0.670560	Manu oku poposolon di Tom.
v52_fvt_conv5way_step5000	p11	eng_Latn	v5_target	0.513353	0.066185	I want to make Tom jealous.
v52_fvt_conv5way_step5000	p12	dtp_Latn	v5_target	-0.010187	-0.618312	Orohian ko' do kumaau.
v52_fvt_conv5way_step5000	p13	eng_Latn	v5_target	0.584202	0.003247	You like swimming.
v52_fvt_conv5way_step5000	p14	dtp_Latn	v5_target	-0.109942	-0.503785	Au kou mangandad no sominggu?
v52_fvt_conv5way_step5000	p15	eng_Latn	v5_target	0.444075	0.259087	Couldn't you have just waited a week?
v52_fvt_conv5way_step5000	p16	dtp_Latn	v5_target	-0.097477	-0.593390	Osonong tomod ura tinan nu mantad doho.
v52_fvt_conv5way_step5000	p17	eng_Latn	v5_target	0.530714	0.259613	You're in better shape than I am.
v52_fvt_conv5way_step5000	p18	dtp_Latn	v5_target	0.091815	-0.557595	Mamadil oku kama dau.
v52_fvt_conv5way_step5000	p19	eng_Latn	v5_target	0.541933	0.103467	I'm gonna shoot him.
v52_fvt_conv5way_step5000	p20	dtp_Latn	v5_target	-0.254750	-0.585609	Nokoumbal kou nokorongou diti tangon no?
v52_fvt_conv5way_step5000	p21	eng_Latn	v5_target	0.509311	0.167360	Have you heard this story already?
v52_fvt_conv5way_step5000	p22	dtp_Latn	v5_target	-0.208035	-0.611590	Obuli ko' daa lumisok kaka ri?
v52_fvt_conv5way_step5000	p23	eng_Latn	v5_target	0.522612	0.145112	Can you keep a secret?
v52_fvt_conv5way_step5000	p24	dtp_Latn	v5_target	-0.331783	-0.461588	Apagon gatang ilo piano nga lobi apagon gatang nogi iri korita.
v52_fvt_conv5way_step5000	p25	eng_Latn	v5_target	0.396719	0.354099	A piano is expensive, but a car is more expensive.
v52_fvt_conv5way_step5000	p26	dtp_Latn	v5_target	-0.103148	-0.559041	Minsingilo' ko' nangku boros Inggilis?
v52_fvt_conv5way_step5000	p27	eng_Latn	v5_target	0.471880	0.019231	Do you study English?
