model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_fvt_conv5way_step5000	aligned_bible_src_eng	all	300	0.916668	0.036702	0.872621	0.968514
v52_fvt_conv5way_step5000	aligned_bible_src_eng	v5_target	300	0.916668	0.036702	0.872621	0.968514
v52_fvt_conv5way_step5000	aligned_tatoeba_src_eng	all	300	0.917015	0.169470	0.848074	0.982383
v52_fvt_conv5way_step5000	aligned_tatoeba_src_eng	v5_target	300	0.917015	0.169470	0.848074	0.982383
v52_fvt_conv5way_step5000	roundtrip_eng_pivot	all	300	0.914475	0.006693	0.872621	0.949264
v52_fvt_conv5way_step5000	roundtrip_eng_pivot	v5_target	300	0.914475	0.006693	0.872621	0.949264
v52_fvt_conv5way_step5000	roundtrip_src_eng	all	300	0.913529	0.013895	0.872621	0.949264
v52_fvt_conv5way_step5000	roundtrip_src_eng	v5_target	300	0.913529	0.013895	0.872621	0.949264
v52_fvt_conv5way_step5000	roundtrip_src_pivot	all	300	0.936007	0.329650	0.877485	0.982943
v52_fvt_conv5way_step5000	roundtrip_src_pivot	v5_target	300	0.936007	0.329650	0.877485	0.982943
v52_fvt_conv5way_step5000	same_language_bible_adjacent	all	300	0.977002	0.745974	0.911570	0.997321
v52_fvt_conv5way_step5000	same_language_bible_adjacent	v5_target	300	0.977002	0.745974	0.911570	0.997321
v52_fvt_conv5way_step5000	same_language_tatoeba_adjacent	all	300	0.941895	0.374375	0.871026	0.995029
v52_fvt_conv5way_step5000	same_language_tatoeba_adjacent	v5_target	300	0.941895	0.374375	0.871026	0.995029
