model_key	point_id	language_script	group	x	y	text_preview
v52_random_conv5way_step7000	p0	dtp_Latn	v5_target	-0.093343	0.395270	Songkuro ginayo lo?
v52_random_conv5way_step7000	p1	eng_Latn	v5_target	-0.545046	-0.121467	How big will it be?
v52_random_conv5way_step7000	p2	dtp_Latn	v5_target	-0.045169	0.497055	Langad-langadon ku diya!
v52_random_conv5way_step7000	p3	eng_Latn	v5_target	-0.507740	-0.276419	My longing for you is killing me!
v52_random_conv5way_step7000	p4	dtp_Latn	v5_target	0.538742	0.375827	Tuminongkiad oku id solinaid piginawaan ku maya tanakwagu ku do tolu' toun di tinu.
v52_random_conv5way_step7000	p5	eng_Latn	v5_target	-0.449673	-0.182554	I recently broke up with my boyfriend of three years.
v52_random_conv5way_step7000	p6	dtp_Latn	v5_target	0.476614	0.543314	Nokoilo' oku papapanau do korita lolobi po mantad duo nohopod toun.
v52_random_conv5way_step7000	p7	eng_Latn	v5_target	-0.442271	-0.329236	I've been able to drive for more than twenty years.
v52_random_conv5way_step7000	p8	dtp_Latn	v5_target	-0.339300	0.411903	Luminabus i Tom.
v52_random_conv5way_step7000	p9	eng_Latn	v5_target	-0.564057	0.116277	Tom was out.
v52_random_conv5way_step7000	p10	dtp_Latn	v5_target	-0.245487	0.460340	Manu oku poposolon di Tom.
v52_random_conv5way_step7000	p11	eng_Latn	v5_target	-0.532235	-0.093272	I want to make Tom jealous.
v52_random_conv5way_step7000	p12	dtp_Latn	v5_target	-0.072199	0.567151	Orohian ko' do kumaau.
v52_random_conv5way_step7000	p13	eng_Latn	v5_target	-0.593853	-0.006250	You like swimming.
v52_random_conv5way_step7000	p14	dtp_Latn	v5_target	0.108268	0.664467	Au kou mangandad no sominggu?
v52_random_conv5way_step7000	p15	eng_Latn	v5_target	-0.459196	-0.253757	Couldn't you have just waited a week?
v52_random_conv5way_step7000	p16	dtp_Latn	v5_target	0.249773	0.616941	Osonong tomod ura tinan nu mantad doho.
