model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_fvt_conv5way_step10000	aligned_bible_src_eng	all	300	0.916438	0.060449	0.864680	0.966123
v52_fvt_conv5way_step10000	aligned_bible_src_eng	v5_target	300	0.916438	0.060449	0.864680	0.966123
v52_fvt_conv5way_step10000	aligned_tatoeba_src_eng	all	300	0.920667	0.194114	0.849647	0.981085
v52_fvt_conv5way_step10000	aligned_tatoeba_src_eng	v5_target	300	0.920667	0.194114	0.849647	0.981085
v52_fvt_conv5way_step10000	roundtrip_eng_pivot	all	300	0.913848	0.027153	0.864680	0.948767
v52_fvt_conv5way_step10000	roundtrip_eng_pivot	v5_target	300	0.913848	0.027153	0.864680	0.948767
v52_fvt_conv5way_step10000	roundtrip_src_eng	all	300	0.912867	0.037933	0.864680	0.948767
v52_fvt_conv5way_step10000	roundtrip_src_eng	v5_target	300	0.912867	0.037933	0.864680	0.948767
v52_fvt_conv5way_step10000	roundtrip_src_pivot	all	300	0.930426	0.309849	0.866811	0.979900
v52_fvt_conv5way_step10000	roundtrip_src_pivot	v5_target	300	0.930426	0.309849	0.866811	0.979900
v52_fvt_conv5way_step10000	same_language_bible_adjacent	all	300	0.977085	0.757174	0.917403	0.997247
v52_fvt_conv5way_step10000	same_language_bible_adjacent	v5_target	300	0.977085	0.757174	0.917403	0.997247
v52_fvt_conv5way_step10000	same_language_tatoeba_adjacent	all	300	0.942116	0.375385	0.862152	0.994843
v52_fvt_conv5way_step10000	same_language_tatoeba_adjacent	v5_target	300	0.942116	0.375385	0.862152	0.994843
