model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_mean_conv5way_step8000	aligned_bible_src_eng	all	300	0.914250	0.030829	0.869695	0.955993
v52_mean_conv5way_step8000	aligned_bible_src_eng	v5_target	300	0.914250	0.030829	0.869695	0.955993
v52_mean_conv5way_step8000	aligned_tatoeba_src_eng	all	300	0.917282	0.180035	0.843392	0.982215
v52_mean_conv5way_step8000	aligned_tatoeba_src_eng	v5_target	300	0.917282	0.180035	0.843392	0.982215
v52_mean_conv5way_step8000	roundtrip_eng_pivot	all	300	0.912344	0.017453	0.869695	0.947392
v52_mean_conv5way_step8000	roundtrip_eng_pivot	v5_target	300	0.912344	0.017453	0.869695	0.947392
v52_mean_conv5way_step8000	roundtrip_src_eng	all	300	0.911537	0.013673	0.869695	0.947392
v52_mean_conv5way_step8000	roundtrip_src_eng	v5_target	300	0.911537	0.013673	0.869695	0.947392
v52_mean_conv5way_step8000	roundtrip_src_pivot	all	300	0.934144	0.329489	0.881025	0.980056
v52_mean_conv5way_step8000	roundtrip_src_pivot	v5_target	300	0.934144	0.329489	0.881025	0.980056
v52_mean_conv5way_step8000	same_language_bible_adjacent	all	300	0.977701	0.751924	0.914519	0.997669
v52_mean_conv5way_step8000	same_language_bible_adjacent	v5_target	300	0.977701	0.751924	0.914519	0.997669
v52_mean_conv5way_step8000	same_language_tatoeba_adjacent	all	300	0.940437	0.375685	0.865275	0.999030
v52_mean_conv5way_step8000	same_language_tatoeba_adjacent	v5_target	300	0.940437	0.375685	0.865275	0.999030
