model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_fvt_conv5way_step18000	aligned_bible_src_eng	all	300	0.919796	0.062463	0.873163	0.968910
v52_fvt_conv5way_step18000	aligned_bible_src_eng	v5_target	300	0.919796	0.062463	0.873163	0.968910
v52_fvt_conv5way_step18000	aligned_tatoeba_src_eng	all	300	0.925323	0.202389	0.855898	0.983905
v52_fvt_conv5way_step18000	aligned_tatoeba_src_eng	v5_target	300	0.925323	0.202389	0.855898	0.983905
v52_fvt_conv5way_step18000	roundtrip_eng_pivot	all	300	0.916707	0.023091	0.873163	0.947199
v52_fvt_conv5way_step18000	roundtrip_eng_pivot	v5_target	300	0.916707	0.023091	0.873163	0.947199
v52_fvt_conv5way_step18000	roundtrip_src_eng	all	300	0.916555	0.039452	0.873163	0.947199
v52_fvt_conv5way_step18000	roundtrip_src_eng	v5_target	300	0.916555	0.039452	0.873163	0.947199
v52_fvt_conv5way_step18000	roundtrip_src_pivot	all	300	0.933938	0.307945	0.877785	0.978860
v52_fvt_conv5way_step18000	roundtrip_src_pivot	v5_target	300	0.933938	0.307945	0.877785	0.978860
v52_fvt_conv5way_step18000	same_language_bible_adjacent	all	300	0.978597	0.760710	0.920145	0.997472
v52_fvt_conv5way_step18000	same_language_bible_adjacent	v5_target	300	0.978597	0.760710	0.920145	0.997472
v52_fvt_conv5way_step18000	same_language_tatoeba_adjacent	all	300	0.946096	0.385279	0.879294	0.995268
v52_fvt_conv5way_step18000	same_language_tatoeba_adjacent	v5_target	300	0.946096	0.385279	0.879294	0.995268
