model_key	point_id	language_script	group	x	y	text_preview
v52_random_conv5way_step1000	p0	dtp_Latn	v5_target	-0.008834	-0.431839	Songkuro ginayo lo?
v52_random_conv5way_step1000	p1	eng_Latn	v5_target	0.596844	0.069409	How big will it be?
v52_random_conv5way_step1000	p2	dtp_Latn	v5_target	-0.033671	-0.399806	Langad-langadon ku diya!
v52_random_conv5way_step1000	p3	eng_Latn	v5_target	0.557914	0.246435	My longing for you is killing me!
v52_random_conv5way_step1000	p4	dtp_Latn	v5_target	-0.638384	-0.409628	Tuminongkiad oku id solinaid piginawaan ku maya tanakwagu ku do tolu' toun di tinu.
v52_random_conv5way_step1000	p5	eng_Latn	v5_target	0.499212	0.148017	I recently broke up with my boyfriend of three years.
v52_random_conv5way_step1000	p6	dtp_Latn	v5_target	-0.481392	-0.563990	Nokoilo' oku papapanau do korita lolobi po mantad duo nohopod toun.
v52_random_conv5way_step1000	p7	eng_Latn	v5_target	0.559150	0.240599	I've been able to drive for more than twenty years.
v52_random_conv5way_step1000	p8	dtp_Latn	v5_target	0.292698	-0.402407	Luminabus i Tom.
v52_random_conv5way_step1000	p9	eng_Latn	v5_target	0.568018	-0.118990	Tom was out.
v52_random_conv5way_step1000	p10	dtp_Latn	v5_target	0.188068	-0.492095	Manu oku poposolon di Tom.
v52_random_conv5way_step1000	p11	eng_Latn	v5_target	0.593634	0.075911	I want to make Tom jealous.
v52_random_conv5way_step1000	p12	dtp_Latn	v5_target	-0.076757	-0.636330	Orohian ko' do kumaau.
v52_random_conv5way_step1000	p13	eng_Latn	v5_target	0.644987	-0.038309	You like swimming.
v52_random_conv5way_step1000	p14	dtp_Latn	v5_target	-0.250792	-0.466406	Au kou mangandad no sominggu?
v52_random_conv5way_step1000	p15	eng_Latn	v5_target	0.549421	0.213072	Couldn't you have just waited a week?
v52_random_conv5way_step1000	p16	dtp_Latn	v5_target	-0.268907	-0.678012	Osonong tomod ura tinan nu mantad doho.
v52_random_conv5way_step1000	p17	eng_Latn	v5_target	0.646752	0.204544	You're in better shape than I am.
v52_random_conv5way_step1000	p18	dtp_Latn	v5_target	0.134206	-0.398876	Mamadil oku kama dau.
v52_random_conv5way_step1000	p19	eng_Latn	v5_target	0.603048	0.096608	I'm gonna shoot him.
v52_random_conv5way_step1000	p20	dtp_Latn	v5_target	-0.302681	-0.640177	Nokoumbal kou nokorongou diti tangon no?
v52_random_conv5way_step1000	p21	eng_Latn	v5_target	0.606622	0.159550	Have you heard this story already?
v52_random_conv5way_step1000	p22	dtp_Latn	v5_target	-0.291793	-0.486021	Obuli ko' daa lumisok kaka ri?
v52_random_conv5way_step1000	p23	eng_Latn	v5_target	0.621343	0.086388	Can you keep a secret?
v52_random_conv5way_step1000	p24	dtp_Latn	v5_target	-0.305773	-0.526920	Apagon gatang ilo piano nga lobi apagon gatang nogi iri korita.
v52_random_conv5way_step1000	p25	eng_Latn	v5_target	0.571801	0.255805	A piano is expensive, but a car is more expensive.
v52_random_conv5way_step1000	p26	dtp_Latn	v5_target	-0.302710	-0.564790	Minsingilo' ko' nangku boros Inggilis?
v52_random_conv5way_step1000	p27	eng_Latn	v5_target	0.528783	0.049135	Do you study English?
v52_random_conv5way_step1000	p28	dtp_Latn	v5_target	-0.097898	-0.476379	Milo' oku daa mokianu kamus nu?
v52_random_conv5way_step1000	p29	eng_Latn	v5_target	0.481001	-0.085778	May I borrow your dictionary?
v52_random_conv5way_step1000	p30	dtp_Latn	v5_target	-0.128632	-0.468783	Otopot toi maso id jam nu?
v52_random_conv5way_step1000	p31	eng_Latn	v5_target	0.591506	0.007454	Is your watch correct?
v52_random_conv5way_step1000	p32	dtp_Latn	v5_target	-0.507187	-0.372578	Tinantu i pososoriuk nopo tumau sompomogunan nga milo' gompion gisom do hatus toun tobontol.
v52_random_conv5way_step1000	p33	eng_Latn	v5_target	0.489913	0.246957	Some scientists predict that the world oil reserves will be used up within a century.
v52_random_conv5way_step1000	p34	dtp_Latn	v5_target	0.102910	-0.364463	Manu ko' do apol?
v52_random_conv5way_step1000	p35	eng_Latn	v5_target	0.621791	0.026825	Do you like apples?
v52_random_conv5way_step1000	p36	dtp_Latn	v5_target	0.144207	-0.504886	Mada oku dii.
v52_random_conv5way_step1000	p37	eng_Latn	v5_target	0.545738	0.031588	I don't think so.
v52_random_conv5way_step1000	p38	dtp_Latn	v5_target	0.125035	-0.646918	Olumis ilo wotik.
v52_random_conv5way_step1000	p39	eng_Latn	v5_target	0.619743	0.078865	That's a pretty colour.
v52_random_conv5way_step1000	p40	dtp_Latn	v5_target	-0.302235	-0.539691	Au oku nokoilo nunu o taakan ku kosodop.
v52_random_conv5way_step1000	p41	eng_Latn	v5_target	0.570746	0.153563	I can't remember what I ate last night.
v52_random_conv5way_step1000	p42	dtp_Latn	v5_target	-0.268099	-0.471380	Nokoumbal ko' minoi hilo'd Paris di gulu?
v52_random_conv5way_step1000	p43	eng_Latn	v5_target	0.549295	0.161974	Have you ever been to Paris?
v52_random_conv5way_step1000	p44	dtp_Latn	v5_target	-0.221624	-0.658097	Kikaraja isido dot oruhai sabaagi do mananaip.
v52_random_conv5way_step1000	p45	eng_Latn	v5_target	0.482212	0.077719	She got a part-time job as a typist.
v52_random_conv5way_step1000	p46	dtp_Latn	v5_target	-0.339770	-0.474738	Manahak nopo do tunturu tokoro nga onuan disio do tunturu ngai iso longon.
v52_random_conv5way_step1000	p47	eng_Latn	v5_target	0.513820	0.372280	Give someone the little finger, and he will take the whole hand.
v52_random_conv5way_step1000	p48	dtp_Latn	v5_target	0.039278	-0.563115	Muhot oku diya po toruhai kio.
v52_random_conv5way_step1000	p49	eng_Latn	v5_target	0.585560	0.217286	I want to ask you one last favor.
v52_random_conv5way_step1000	p50	dtp_Latn	v5_target	-0.186250	-0.493630	Ih singa nopo nga wowoyoon hiri'd gowuton.
v52_random_conv5way_step1000	p51	eng_Latn	v5_target	0.535054	0.181165	The lion is the king of the jungle.
v52_random_conv5way_step1000	p52	dtp_Latn	v5_target	-0.010679	-0.642968	Au tagal tikit.
v52_random_conv5way_step1000	p53	eng_Latn	v5_target	0.625131	-0.021057	No tickets are needed.
v52_random_conv5way_step1000	p54	dtp_Latn	v5_target	-0.183766	-0.577445	Au tagal yahai ponongkiboros diolo.
v52_random_conv5way_step1000	p55	eng_Latn	v5_target	0.617670	0.159482	We don't need to talk to them.
v52_random_conv5way_step1000	p56	dtp_Latn	v5_target	-0.008143	-0.506617	Nunu binoli nu?
v52_random_conv5way_step1000	p57	eng_Latn	v5_target	0.482817	-0.006298	What did you buy?
v52_random_conv5way_step1000	p58	dtp_Latn	v5_target	0.148444	-0.610804	Obulou ilo tawan.
v52_random_conv5way_step1000	p59	eng_Latn	v5_target	0.621705	0.008120	The sky is blue.
v52_random_conv5way_step1000	p60	dtp_Latn	v5_target	-0.354387	-0.373241	Orohian nogi mintong do pulitik tulun Amorika kokomoi do timpu pomilian do pirisidion.
v52_random_conv5way_step1000	p61	eng_Latn	v5_target	0.480131	0.172452	It's interesting to observe American politics, especially during a presidential election.
v52_random_conv5way_step1000	p62	dtp_Latn	v5_target	0.007437	-0.508821	Iti nopo nga bunsiling di Mike.
v52_random_conv5way_step1000	p63	eng_Latn	v5_target	0.603275	0.078806	This is Mike's bicycle.
v52_random_conv5way_step1000	p64	dtp_Latn	v5_target	-0.648477	-0.263693	I Tom nopo nga tambalut di tosonong, nga miagal do bakas kokitanan dau om iri no sabap au oku songkuro muhang dau.
v52_random_conv5way_step1000	p65	eng_Latn	v5_target	0.478433	0.459043	Tom is very good friend, but he looks like a wild boar so I don't consider him a potential love interest.
v52_random_conv5way_step1000	p66	dtp_Latn	v5_target	-0.111985	-0.538586	I Andi Smith songulun mongigia boros Inggilis?
v52_random_conv5way_step1000	p67	eng_Latn	v5_target	0.579124	0.118384	Is Mrs. Smith an English teacher?
v52_random_conv5way_step1000	p68	dtp_Latn	v5_target	-0.230046	-0.266009	Papapanau i Tom korita di Mary montok pakayaan hilo'd id Boston.
v52_random_conv5way_step1000	p69	eng_Latn	v5_target	0.580805	0.114854	Tom drove Mary's car to Boston.
v52_random_conv5way_step1000	p70	dtp_Latn	v5_target	-0.179286	-0.564505	Nokuro tu apatut yahai maan dilo?
v52_random_conv5way_step1000	p71	eng_Latn	v5_target	0.602009	0.222015	Why would we need to do that?
v52_random_conv5way_step1000	p72	dtp_Latn	v5_target	-0.182307	-0.549575	Apatut no korikot i Tom hilo'd pogun Australia dinondo.
v52_random_conv5way_step1000	p73	eng_Latn	v5_target	0.623178	0.155393	Tom should already be in Australia by now.
v52_random_conv5way_step1000	p74	dtp_Latn	v5_target	0.119023	-0.466738	Maan oku do tosikap kio.
v52_random_conv5way_step1000	p75	eng_Latn	v5_target	0.471943	-0.072047	I have to hurry!
v52_random_conv5way_step1000	p76	dtp_Latn	v5_target	0.154515	-0.438018	Umbalan ku no koti.
v52_random_conv5way_step1000	p77	eng_Latn	v5_target	0.605087	-0.012742	I have to try.
v52_random_conv5way_step1000	p78	dtp_Latn	v5_target	-0.063112	-0.551432	Rongoho no sawo nu oi Tom.
v52_random_conv5way_step1000	p79	eng_Latn	v5_target	0.633343	0.122483	Listen to your wife, Tom.
v52_random_conv5way_step1000	p80	dtp_Latn	v5_target	-0.199319	-0.545768	Atuukoi, iti nopo nga tangaraat nodi!
v52_random_conv5way_step1000	p81	eng_Latn	v5_target	0.523936	0.157284	Oh my god, it's complete chaos!
v52_random_conv5way_step1000	p82	dtp_Latn	v5_target	-0.024187	-0.563322	Ongotumbayaan i toinsanan.
v52_random_conv5way_step1000	p83	eng_Latn	v5_target	0.691244	0.053086	Everybody believes it.
v52_random_conv5way_step1000	p84	dtp_Latn	v5_target	-0.107860	-0.617724	Amu kopunong sisimbar nu.
