model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_mean_conv5way_step7000	aligned_bible_src_eng	all	300	0.914846	0.018459	0.875087	0.959328
v52_mean_conv5way_step7000	aligned_bible_src_eng	v5_target	300	0.914846	0.018459	0.875087	0.959328
v52_mean_conv5way_step7000	aligned_tatoeba_src_eng	all	300	0.916643	0.173014	0.844883	0.983349
v52_mean_conv5way_step7000	aligned_tatoeba_src_eng	v5_target	300	0.916643	0.173014	0.844883	0.983349
v52_mean_conv5way_step7000	roundtrip_eng_pivot	all	300	0.912161	-0.003500	0.875087	0.946400
v52_mean_conv5way_step7000	roundtrip_eng_pivot	v5_target	300	0.912161	-0.003500	0.875087	0.946400
v52_mean_conv5way_step7000	roundtrip_src_eng	all	300	0.912125	0.000206	0.875087	0.946400
v52_mean_conv5way_step7000	roundtrip_src_eng	v5_target	300	0.912125	0.000206	0.875087	0.946400
v52_mean_conv5way_step7000	roundtrip_src_pivot	all	300	0.934881	0.319181	0.881734	0.980873
v52_mean_conv5way_step7000	roundtrip_src_pivot	v5_target	300	0.934881	0.319181	0.881734	0.980873
v52_mean_conv5way_step7000	same_language_bible_adjacent	all	300	0.978414	0.756265	0.919438	0.997673
v52_mean_conv5way_step7000	same_language_bible_adjacent	v5_target	300	0.978414	0.756265	0.919438	0.997673
v52_mean_conv5way_step7000	same_language_tatoeba_adjacent	all	300	0.940609	0.369923	0.867775	0.999269
v52_mean_conv5way_step7000	same_language_tatoeba_adjacent	v5_target	300	0.940609	0.369923	0.867775	0.999269
