model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_family_mean_conv5way_step47000	aligned_bible_src_eng	all	300	0.917045	0.038893	0.870585	0.965874
v52_family_mean_conv5way_step47000	aligned_bible_src_eng	v5_target	300	0.917045	0.038893	0.870585	0.965874
v52_family_mean_conv5way_step47000	aligned_tatoeba_src_eng	all	300	0.926559	0.210561	0.860590	0.984415
v52_family_mean_conv5way_step47000	aligned_tatoeba_src_eng	v5_target	300	0.926559	0.210561	0.860590	0.984415
v52_family_mean_conv5way_step47000	roundtrip_eng_pivot	all	300	0.914621	0.002013	0.870585	0.948227
v52_family_mean_conv5way_step47000	roundtrip_eng_pivot	v5_target	300	0.914621	0.002013	0.870585	0.948227
v52_family_mean_conv5way_step47000	roundtrip_src_eng	all	300	0.913779	0.016538	0.870585	0.949834
v52_family_mean_conv5way_step47000	roundtrip_src_eng	v5_target	300	0.913779	0.016538	0.870585	0.949834
v52_family_mean_conv5way_step47000	roundtrip_src_pivot	all	300	0.936111	0.332511	0.889981	0.975920
v52_family_mean_conv5way_step47000	roundtrip_src_pivot	v5_target	300	0.936111	0.332511	0.889981	0.975920
v52_family_mean_conv5way_step47000	same_language_bible_adjacent	all	300	0.978509	0.763175	0.924160	0.997798
v52_family_mean_conv5way_step47000	same_language_bible_adjacent	v5_target	300	0.978509	0.763175	0.924160	0.997798
v52_family_mean_conv5way_step47000	same_language_tatoeba_adjacent	all	300	0.949792	0.413058	0.892203	0.998845
v52_family_mean_conv5way_step47000	same_language_tatoeba_adjacent	v5_target	300	0.949792	0.413058	0.892203	0.998845
