model_key	point_id	language_script	group	x	y	text_preview
v52_mean_conv5way_step39000	p0	dtp_Latn	v5_target	-0.051070	-0.556430	Songkuro ginayo lo?
v52_mean_conv5way_step39000	p1	eng_Latn	v5_target	-0.510798	0.131687	How big will it be?
v52_mean_conv5way_step39000	p2	dtp_Latn	v5_target	-0.022188	-0.490166	Langad-langadon ku diya!
v52_mean_conv5way_step39000	p3	eng_Latn	v5_target	-0.426468	0.222128	My longing for you is killing me!
v52_mean_conv5way_step39000	p4	dtp_Latn	v5_target	0.497232	-0.381655	Tuminongkiad oku id solinaid piginawaan ku maya tanakwagu ku do tolu' toun di tinu.
v52_mean_conv5way_step39000	p5	eng_Latn	v5_target	-0.397537	0.291199	I recently broke up with my boyfriend of three years.
v52_mean_conv5way_step39000	p6	dtp_Latn	v5_target	0.366094	-0.479067	Nokoilo' oku papapanau do korita lolobi po mantad duo nohopod toun.
v52_mean_conv5way_step39000	p7	eng_Latn	v5_target	-0.388078	0.374807	I've been able to drive for more than twenty years.
v52_mean_conv5way_step39000	p8	dtp_Latn	v5_target	-0.381552	-0.330902	Luminabus i Tom.
v52_mean_conv5way_step39000	p9	eng_Latn	v5_target	-0.533038	-0.145729	Tom was out.
v52_mean_conv5way_step39000	p10	dtp_Latn	v5_target	-0.135168	-0.603429	Manu oku poposolon di Tom.
v52_mean_conv5way_step39000	p11	eng_Latn	v5_target	-0.536200	0.080272	I want to make Tom jealous.
v52_mean_conv5way_step39000	p12	dtp_Latn	v5_target	-0.139307	-0.587108	Orohian ko' do kumaau.
v52_mean_conv5way_step39000	p13	eng_Latn	v5_target	-0.554002	0.044124	You like swimming.
v52_mean_conv5way_step39000	p14	dtp_Latn	v5_target	0.080477	-0.637198	Au kou mangandad no sominggu?
v52_mean_conv5way_step39000	p15	eng_Latn	v5_target	-0.417889	0.301446	Couldn't you have just waited a week?
v52_mean_conv5way_step39000	p16	dtp_Latn	v5_target	0.184417	-0.500209	Osonong tomod ura tinan nu mantad doho.
v52_mean_conv5way_step39000	p17	eng_Latn	v5_target	-0.509379	0.274664	You're in better shape than I am.
v52_mean_conv5way_step39000	p18	dtp_Latn	v5_target	-0.128191	-0.545962	Mamadil oku kama dau.
v52_mean_conv5way_step39000	p19	eng_Latn	v5_target	-0.540123	0.092449	I'm gonna shoot him.
v52_mean_conv5way_step39000	p20	dtp_Latn	v5_target	0.217836	-0.581577	Nokoumbal kou nokorongou diti tangon no?
v52_mean_conv5way_step39000	p21	eng_Latn	v5_target	-0.431914	0.189926	Have you heard this story already?
v52_mean_conv5way_step39000	p22	dtp_Latn	v5_target	0.219844	-0.518606	Obuli ko' daa lumisok kaka ri?
v52_mean_conv5way_step39000	p23	eng_Latn	v5_target	-0.542658	0.142940	Can you keep a secret?
v52_mean_conv5way_step39000	p24	dtp_Latn	v5_target	0.320735	-0.422417	Apagon gatang ilo piano nga lobi apagon gatang nogi iri korita.
v52_mean_conv5way_step39000	p25	eng_Latn	v5_target	-0.389828	0.366562	A piano is expensive, but a car is more expensive.
v52_mean_conv5way_step39000	p26	dtp_Latn	v5_target	0.068086	-0.455487	Minsingilo' ko' nangku boros Inggilis?
v52_mean_conv5way_step39000	p27	eng_Latn	v5_target	-0.471000	-0.008850	Do you study English?
v52_mean_conv5way_step39000	p28	dtp_Latn	v5_target	0.103125	-0.522476	Milo' oku daa mokianu kamus nu?
