model_key	point_id	language_script	group	x	y	text_preview
v52_weighted_fvt_conv5way_step37000	p0	dtp_Latn	v5_target	-0.220615	-0.570342	Songkuro ginayo lo?
v52_weighted_fvt_conv5way_step37000	p1	eng_Latn	v5_target	-0.517962	0.162869	How big will it be?
v52_weighted_fvt_conv5way_step37000	p2	dtp_Latn	v5_target	-0.164378	-0.465324	Langad-langadon ku diya!
v52_weighted_fvt_conv5way_step37000	p3	eng_Latn	v5_target	-0.383099	0.264141	My longing for you is killing me!
v52_weighted_fvt_conv5way_step37000	p4	dtp_Latn	v5_target	0.430299	-0.496682	Tuminongkiad oku id solinaid piginawaan ku maya tanakwagu ku do tolu' toun di tinu.
v52_weighted_fvt_conv5way_step37000	p5	eng_Latn	v5_target	-0.339638	0.268059	I recently broke up with my boyfriend of three years.
v52_weighted_fvt_conv5way_step37000	p6	dtp_Latn	v5_target	0.316000	-0.603520	Nokoilo' oku papapanau do korita lolobi po mantad duo nohopod toun.
v52_weighted_fvt_conv5way_step37000	p7	eng_Latn	v5_target	-0.367707	0.377435	I've been able to drive for more than twenty years.
v52_weighted_fvt_conv5way_step37000	p8	dtp_Latn	v5_target	-0.375084	-0.265037	Luminabus i Tom.
v52_weighted_fvt_conv5way_step37000	p9	eng_Latn	v5_target	-0.523235	-0.099650	Tom was out.
v52_weighted_fvt_conv5way_step37000	p10	dtp_Latn	v5_target	-0.196423	-0.583365	Manu oku poposolon di Tom.
v52_weighted_fvt_conv5way_step37000	p11	eng_Latn	v5_target	-0.443249	0.127696	I want to make Tom jealous.
v52_weighted_fvt_conv5way_step37000	p12	dtp_Latn	v5_target	-0.177188	-0.577547	Orohian ko' do kumaau.
v52_weighted_fvt_conv5way_step37000	p13	eng_Latn	v5_target	-0.566575	-0.001868	You like swimming.
v52_weighted_fvt_conv5way_step37000	p14	dtp_Latn	v5_target	-0.029116	-0.579707	Au kou mangandad no sominggu?
v52_weighted_fvt_conv5way_step37000	p15	eng_Latn	v5_target	-0.378209	0.291749	Couldn't you have just waited a week?
v52_weighted_fvt_conv5way_step37000	p16	dtp_Latn	v5_target	0.022398	-0.548327	Osonong tomod ura tinan nu mantad doho.
v52_weighted_fvt_conv5way_step37000	p17	eng_Latn	v5_target	-0.446133	0.344827	You're in better shape than I am.
v52_weighted_fvt_conv5way_step37000	p18	dtp_Latn	v5_target	-0.148122	-0.473300	Mamadil oku kama dau.
v52_weighted_fvt_conv5way_step37000	p19	eng_Latn	v5_target	-0.459347	0.152726	I'm gonna shoot him.
v52_weighted_fvt_conv5way_step37000	p20	dtp_Latn	v5_target	0.125032	-0.648599	Nokoumbal kou nokorongou diti tangon no?
v52_weighted_fvt_conv5way_step37000	p21	eng_Latn	v5_target	-0.441986	0.222923	Have you heard this story already?
v52_weighted_fvt_conv5way_step37000	p22	dtp_Latn	v5_target	0.095216	-0.550589	Obuli ko' daa lumisok kaka ri?
v52_weighted_fvt_conv5way_step37000	p23	eng_Latn	v5_target	-0.513394	0.142983	Can you keep a secret?
v52_weighted_fvt_conv5way_step37000	p24	dtp_Latn	v5_target	0.245767	-0.545920	Apagon gatang ilo piano nga lobi apagon gatang nogi iri korita.
v52_weighted_fvt_conv5way_step37000	p25	eng_Latn	v5_target	-0.330225	0.355851	A piano is expensive, but a car is more expensive.
v52_weighted_fvt_conv5way_step37000	p26	dtp_Latn	v5_target	-0.040319	-0.533616	Minsingilo' ko' nangku boros Inggilis?
v52_weighted_fvt_conv5way_step37000	p27	eng_Latn	v5_target	-0.427594	0.037588	Do you study English?
v52_weighted_fvt_conv5way_step37000	p28	dtp_Latn	v5_target	0.046086	-0.471853	Milo' oku daa mokianu kamus nu?
v52_weighted_fvt_conv5way_step37000	p29	eng_Latn	v5_target	-0.440591	0.024477	May I borrow your dictionary?
v52_weighted_fvt_conv5way_step37000	p30	dtp_Latn	v5_target	0.020547	-0.563108	Otopot toi maso id jam nu?
v52_weighted_fvt_conv5way_step37000	p31	eng_Latn	v5_target	-0.540090	0.038416	Is your watch correct?
v52_weighted_fvt_conv5way_step37000	p32	dtp_Latn	v5_target	0.448797	-0.484964	Tinantu i pososoriuk nopo tumau sompomogunan nga milo' gompion gisom do hatus toun tobontol.
v52_weighted_fvt_conv5way_step37000	p33	eng_Latn	v5_target	-0.269519	0.387965	Some scientists predict that the world oil reserves will be used up within a century.
v52_weighted_fvt_conv5way_step37000	p34	dtp_Latn	v5_target	-0.179139	-0.468230	Manu ko' do apol?
v52_weighted_fvt_conv5way_step37000	p35	eng_Latn	v5_target	-0.535378	0.064239	Do you like apples?
v52_weighted_fvt_conv5way_step37000	p36	dtp_Latn	v5_target	-0.219138	-0.484127	Mada oku dii.
v52_weighted_fvt_conv5way_step37000	p37	eng_Latn	v5_target	-0.433900	0.156214	I don't think so.
v52_weighted_fvt_conv5way_step37000	p38	dtp_Latn	v5_target	-0.325852	-0.503937	Olumis ilo wotik.
v52_weighted_fvt_conv5way_step37000	p39	eng_Latn	v5_target	-0.522248	0.131891	That's a pretty colour.
v52_weighted_fvt_conv5way_step37000	p40	dtp_Latn	v5_target	0.062702	-0.730040	Au oku nokoilo nunu o taakan ku kosodop.
v52_weighted_fvt_conv5way_step37000	p41	eng_Latn	v5_target	-0.391144	0.287990	I can't remember what I ate last night.
v52_weighted_fvt_conv5way_step37000	p42	dtp_Latn	v5_target	0.131561	-0.512188	Nokoumbal ko' minoi hilo'd Paris di gulu?
v52_weighted_fvt_conv5way_step37000	p43	eng_Latn	v5_target	-0.424321	0.202098	Have you ever been to Paris?
v52_weighted_fvt_conv5way_step37000	p44	dtp_Latn	v5_target	0.002532	-0.614107	Kikaraja isido dot oruhai sabaagi do mananaip.
v52_weighted_fvt_conv5way_step37000	p45	eng_Latn	v5_target	-0.328384	0.202971	She got a part-time job as a typist.
v52_weighted_fvt_conv5way_step37000	p46	dtp_Latn	v5_target	0.283914	-0.394758	Manahak nopo do tunturu tokoro nga onuan disio do tunturu ngai iso longon.
v52_weighted_fvt_conv5way_step37000	p47	eng_Latn	v5_target	-0.258595	0.445090	Give someone the little finger, and he will take the whole hand.
v52_weighted_fvt_conv5way_step37000	p48	dtp_Latn	v5_target	-0.169482	-0.573469	Muhot oku diya po toruhai kio.
v52_weighted_fvt_conv5way_step37000	p49	eng_Latn	v5_target	-0.440907	0.280688	I want to ask you one last favor.
v52_weighted_fvt_conv5way_step37000	p50	dtp_Latn	v5_target	0.133113	-0.485656	Ih singa nopo nga wowoyoon hiri'd gowuton.
v52_weighted_fvt_conv5way_step37000	p51	eng_Latn	v5_target	-0.304071	0.269894	The lion is the king of the jungle.
v52_weighted_fvt_conv5way_step37000	p52	dtp_Latn	v5_target	-0.298102	-0.463047	Au tagal tikit.
v52_weighted_fvt_conv5way_step37000	p53	eng_Latn	v5_target	-0.510385	0.095230	No tickets are needed.
v52_weighted_fvt_conv5way_step37000	p54	dtp_Latn	v5_target	-0.132362	-0.556268	Au tagal yahai ponongkiboros diolo.
v52_weighted_fvt_conv5way_step37000	p55	eng_Latn	v5_target	-0.419666	0.342238	We don't need to talk to them.
v52_weighted_fvt_conv5way_step37000	p56	dtp_Latn	v5_target	-0.217373	-0.556599	Nunu binoli nu?
v52_weighted_fvt_conv5way_step37000	p57	eng_Latn	v5_target	-0.488128	0.086364	What did you buy?
v52_weighted_fvt_conv5way_step37000	p58	dtp_Latn	v5_target	-0.241840	-0.578376	Obulou ilo tawan.
v52_weighted_fvt_conv5way_step37000	p59	eng_Latn	v5_target	-0.548662	0.048433	The sky is blue.
v52_weighted_fvt_conv5way_step37000	p60	dtp_Latn	v5_target	0.352013	-0.479326	Orohian nogi mintong do pulitik tulun Amorika kokomoi do timpu pomilian do pirisidion.
v52_weighted_fvt_conv5way_step37000	p61	eng_Latn	v5_target	-0.327544	0.391070	It's interesting to observe American politics, especially during a presidential election.
v52_weighted_fvt_conv5way_step37000	p62	dtp_Latn	v5_target	-0.217828	-0.498394	Iti nopo nga bunsiling di Mike.
v52_weighted_fvt_conv5way_step37000	p63	eng_Latn	v5_target	-0.421838	0.198222	This is Mike's bicycle.
v52_weighted_fvt_conv5way_step37000	p64	dtp_Latn	v5_target	0.509432	-0.432490	I Tom nopo nga tambalut di tosonong, nga miagal do bakas kokitanan dau om iri no sabap au oku songkuro muhang dau.
v52_weighted_fvt_conv5way_step37000	p65	eng_Latn	v5_target	-0.133509	0.528487	Tom is very good friend, but he looks like a wild boar so I don't consider him a potential love interest.
v52_weighted_fvt_conv5way_step37000	p66	dtp_Latn	v5_target	-0.147658	-0.423369	I Andi Smith songulun mongigia boros Inggilis?
v52_weighted_fvt_conv5way_step37000	p67	eng_Latn	v5_target	-0.443064	0.151555	Is Mrs. Smith an English teacher?
v52_weighted_fvt_conv5way_step37000	p68	dtp_Latn	v5_target	0.171273	-0.483092	Papapanau i Tom korita di Mary montok pakayaan hilo'd id Boston.
v52_weighted_fvt_conv5way_step37000	p69	eng_Latn	v5_target	-0.398262	0.220375	Tom drove Mary's car to Boston.
v52_weighted_fvt_conv5way_step37000	p70	dtp_Latn	v5_target	-0.081797	-0.563656	Nokuro tu apatut yahai maan dilo?
v52_weighted_fvt_conv5way_step37000	p71	eng_Latn	v5_target	-0.463241	0.286285	Why would we need to do that?
v52_weighted_fvt_conv5way_step37000	p72	dtp_Latn	v5_target	0.090062	-0.513361	Apatut no korikot i Tom hilo'd pogun Australia dinondo.
v52_weighted_fvt_conv5way_step37000	p73	eng_Latn	v5_target	-0.449736	0.238316	Tom should already be in Australia by now.
v52_weighted_fvt_conv5way_step37000	p74	dtp_Latn	v5_target	-0.191486	-0.581897	Maan oku do tosikap kio.
v52_weighted_fvt_conv5way_step37000	p75	eng_Latn	v5_target	-0.478682	-0.004860	I have to hurry!
v52_weighted_fvt_conv5way_step37000	p76	dtp_Latn	v5_target	-0.278913	-0.452253	Umbalan ku no koti.
v52_weighted_fvt_conv5way_step37000	p77	eng_Latn	v5_target	-0.557197	0.088066	I have to try.
v52_weighted_fvt_conv5way_step37000	p78	dtp_Latn	v5_target	-0.112214	-0.482463	Rongoho no sawo nu oi Tom.
v52_weighted_fvt_conv5way_step37000	p79	eng_Latn	v5_target	-0.541926	0.218003	Listen to your wife, Tom.
v52_weighted_fvt_conv5way_step37000	p80	dtp_Latn	v5_target	-0.037159	-0.627833	Atuukoi, iti nopo nga tangaraat nodi!
v52_weighted_fvt_conv5way_step37000	p81	eng_Latn	v5_target	-0.364551	0.215680	Oh my god, it's complete chaos!
v52_weighted_fvt_conv5way_step37000	p82	dtp_Latn	v5_target	-0.226550	-0.616770	Ongotumbayaan i toinsanan.
v52_weighted_fvt_conv5way_step37000	p83	eng_Latn	v5_target	-0.589531	0.197410	Everybody believes it.
v52_weighted_fvt_conv5way_step37000	p84	dtp_Latn	v5_target	-0.152304	-0.555667	Amu kopunong sisimbar nu.
v52_weighted_fvt_conv5way_step37000	p85	eng_Latn	v5_target	-0.573605	0.078161	Your answer is wrong.
v52_weighted_fvt_conv5way_step37000	p86	dtp_Latn	v5_target	-0.063612	-0.653648	Poopio ilo rinomos id labus.
v52_weighted_fvt_conv5way_step37000	p87	eng_Latn	v5_target	-0.444020	0.097396	Put the garbage outside.
v52_weighted_fvt_conv5way_step37000	p88	dtp_Latn	v5_target	-0.215146	-0.542566	Otopot ko diti?
v52_weighted_fvt_conv5way_step37000	p89	eng_Latn	v5_target	-0.529469	0.193672	Are you sure this is real?
v52_weighted_fvt_conv5way_step37000	p90	dtp_Latn	v5_target	-0.121323	-0.615266	Awasiu iti waig do tikanas.
v52_weighted_fvt_conv5way_step37000	p91	eng_Latn	v5_target	-0.547789	0.133977	This soup tastes good.
v52_weighted_fvt_conv5way_step37000	p92	dtp_Latn	v5_target	0.298181	-0.652335	Mamaraag i tongo injiniur dilo sunsuyon tu karaag dot oruhai.
v52_weighted_fvt_conv5way_step37000	p93	eng_Latn	v5_target	-0.270345	0.409633	The engineers blew up the bridge because it was about to collapse.
v52_weighted_fvt_conv5way_step37000	p94	dtp_Latn	v5_target	-0.160702	-0.587710	Honggo ko dii?
v52_weighted_fvt_conv5way_step37000	p95	eng_Latn	v5_target	-0.511848	0.074837	Where are you?
v52_weighted_fvt_conv5way_step37000	p96	dtp_Latn	v5_target	0.296812	-0.552210	Au oku milo wonsoyon dilo nga mogot daa haro uhupan di Tom.
v52_weighted_fvt_conv5way_step37000	p97	eng_Latn	v5_target	-0.385122	0.402071	I can't do that unless I have Tom's help.
v52_weighted_fvt_conv5way_step37000	p98	dtp_Latn	v5_target	0.028164	-0.618919	Kapatai matu iyau id onom tulan kangku daa.
v52_weighted_fvt_conv5way_step37000	p99	eng_Latn	v5_target	-0.484964	0.335604	I have expected his death for six months.
v52_weighted_fvt_conv5way_step37000	p100	dtp_Latn	v5_target	-0.046180	-0.570692	Olunggui oku om ohuyan i.
v52_weighted_fvt_conv5way_step37000	p101	eng_Latn	v5_target	-0.434419	0.088441	I'm broke and tired.
v52_weighted_fvt_conv5way_step37000	p102	dtp_Latn	v5_target	-0.240639	-0.558984	Mumang ko doho iyadaan?
v52_weighted_fvt_conv5way_step37000	p103	eng_Latn	v5_target	-0.511111	0.267387	Do you want me to leave?
v52_weighted_fvt_conv5way_step37000	p104	dtp_Latn	v5_target	-0.241731	-0.569981	Mintong oku po kalandor ku.
v52_weighted_fvt_conv5way_step37000	p105	eng_Latn	v5_target	-0.525342	0.125271	Let me check my calendar.
v52_weighted_fvt_conv5way_step37000	p106	dtp_Latn	v5_target	-0.172528	-0.578324	Mulau yahai kangku daa.
v52_weighted_fvt_conv5way_step37000	p107	eng_Latn	v5_target	-0.432706	0.278770	I think we're all a bit crazy.
v52_weighted_fvt_conv5way_step37000	p108	dtp_Latn	v5_target	-0.120655	-0.618587	Mongowit oku dau muli walai kama.
v52_weighted_fvt_conv5way_step37000	p109	eng_Latn	v5_target	-0.556360	0.171812	I should get him home.
v52_weighted_fvt_conv5way_step37000	p110	dtp_Latn	v5_target	0.006187	-0.538222	Kumoiso isio hiti'd gana'.
v52_weighted_fvt_conv5way_step37000	p111	eng_Latn	v5_target	-0.493775	0.179185	He was a pioneer in this field.
v52_weighted_fvt_conv5way_step37000	p112	dtp_Latn	v5_target	-0.092474	-0.611999	Au oku mokiuhup mantad dika.
v52_weighted_fvt_conv5way_step37000	p113	eng_Latn	v5_target	-0.480430	0.276158	I haven't asked you for help.
v52_weighted_fvt_conv5way_step37000	p114	dtp_Latn	v5_target	-0.190883	-0.459686	Nunu o mangan nu?
v52_weighted_fvt_conv5way_step37000	p115	eng_Latn	v5_target	-0.356666	0.272877	What do you think you're doing?
v52_weighted_fvt_conv5way_step37000	p116	dtp_Latn	v5_target	-0.129630	-0.517415	Nunu o tosorou nu?
v52_weighted_fvt_conv5way_step37000	p117	eng_Latn	v5_target	-0.454733	0.125896	What are you thinking?
v52_weighted_fvt_conv5way_step37000	p118	dtp_Latn	v5_target	-0.040421	-0.670837	Alansan no daa korongou ko.
v52_weighted_fvt_conv5way_step37000	p119	eng_Latn	v5_target	-0.486173	0.172723	I wish you'd listen.
v52_weighted_fvt_conv5way_step37000	p120	dtp_Latn	v5_target	-0.135433	-0.594671	Minaan oku do pomusarahan dot osinang.
v52_weighted_fvt_conv5way_step37000	p121	eng_Latn	v5_target	-0.482142	0.134864	I made a lucky guess.
v52_weighted_fvt_conv5way_step37000	p122	dtp_Latn	v5_target	0.142127	-0.576131	Miagal o Labit maya kawo o bongol om bosing.
