model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_weighted_fvt_conv5way_step24000	aligned_bible_src_eng	all	300	0.922745	0.076582	0.876669	0.969069
v52_weighted_fvt_conv5way_step24000	aligned_bible_src_eng	v5_target	300	0.922745	0.076582	0.876669	0.969069
v52_weighted_fvt_conv5way_step24000	aligned_tatoeba_src_eng	all	300	0.924948	0.204764	0.853136	0.983749
v52_weighted_fvt_conv5way_step24000	aligned_tatoeba_src_eng	v5_target	300	0.924948	0.204764	0.853136	0.983749
v52_weighted_fvt_conv5way_step24000	roundtrip_eng_pivot	all	300	0.919867	0.034172	0.876669	0.950364
v52_weighted_fvt_conv5way_step24000	roundtrip_eng_pivot	v5_target	300	0.919867	0.034172	0.876669	0.950364
v52_weighted_fvt_conv5way_step24000	roundtrip_src_eng	all	300	0.919722	0.054500	0.876669	0.951321
v52_weighted_fvt_conv5way_step24000	roundtrip_src_eng	v5_target	300	0.919722	0.054500	0.876669	0.951321
v52_weighted_fvt_conv5way_step24000	roundtrip_src_pivot	all	300	0.933426	0.291358	0.879126	0.976069
v52_weighted_fvt_conv5way_step24000	roundtrip_src_pivot	v5_target	300	0.933426	0.291358	0.879126	0.976069
v52_weighted_fvt_conv5way_step24000	same_language_bible_adjacent	all	300	0.978175	0.754506	0.917162	0.997415
v52_weighted_fvt_conv5way_step24000	same_language_bible_adjacent	v5_target	300	0.978175	0.754506	0.917162	0.997415
v52_weighted_fvt_conv5way_step24000	same_language_tatoeba_adjacent	all	300	0.944727	0.374019	0.879524	0.996130
v52_weighted_fvt_conv5way_step24000	same_language_tatoeba_adjacent	v5_target	300	0.944727	0.374019	0.879524	0.996130
