model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_family_mean_conv5way_step40000	aligned_bible_src_eng	all	300	0.914057	0.036597	0.869126	0.963694
v52_family_mean_conv5way_step40000	aligned_bible_src_eng	v5_target	300	0.914057	0.036597	0.869126	0.963694
v52_family_mean_conv5way_step40000	aligned_tatoeba_src_eng	all	300	0.923867	0.208806	0.856092	0.984110
v52_family_mean_conv5way_step40000	aligned_tatoeba_src_eng	v5_target	300	0.923867	0.208806	0.856092	0.984110
v52_family_mean_conv5way_step40000	roundtrip_eng_pivot	all	300	0.911608	-0.001320	0.869126	0.945587
v52_family_mean_conv5way_step40000	roundtrip_eng_pivot	v5_target	300	0.911608	-0.001320	0.869126	0.945587
v52_family_mean_conv5way_step40000	roundtrip_src_eng	all	300	0.910843	0.014584	0.869126	0.948249
v52_family_mean_conv5way_step40000	roundtrip_src_eng	v5_target	300	0.910843	0.014584	0.869126	0.948249
v52_family_mean_conv5way_step40000	roundtrip_src_pivot	all	300	0.935577	0.340491	0.889620	0.974888
v52_family_mean_conv5way_step40000	roundtrip_src_pivot	v5_target	300	0.935577	0.340491	0.889620	0.974888
v52_family_mean_conv5way_step40000	same_language_bible_adjacent	all	300	0.978296	0.766604	0.925992	0.997799
v52_family_mean_conv5way_step40000	same_language_bible_adjacent	v5_target	300	0.978296	0.766604	0.925992	0.997799
v52_family_mean_conv5way_step40000	same_language_tatoeba_adjacent	all	300	0.947586	0.413198	0.887367	0.998692
v52_family_mean_conv5way_step40000	same_language_tatoeba_adjacent	v5_target	300	0.947586	0.413198	0.887367	0.998692
