model_key	point_id	language_script	group	x	y	text_preview
v52_mean_conv5way_step30000	p0	dtp_Latn	v5_target	-0.051534	-0.557379	Songkuro ginayo lo?
v52_mean_conv5way_step30000	p1	eng_Latn	v5_target	-0.510895	0.129581	How big will it be?
v52_mean_conv5way_step30000	p2	dtp_Latn	v5_target	-0.017257	-0.485453	Langad-langadon ku diya!
v52_mean_conv5way_step30000	p3	eng_Latn	v5_target	-0.427911	0.218533	My longing for you is killing me!
v52_mean_conv5way_step30000	p4	dtp_Latn	v5_target	0.494216	-0.382407	Tuminongkiad oku id solinaid piginawaan ku maya tanakwagu ku do tolu' toun di tinu.
v52_mean_conv5way_step30000	p5	eng_Latn	v5_target	-0.396693	0.292063	I recently broke up with my boyfriend of three years.
v52_mean_conv5way_step30000	p6	dtp_Latn	v5_target	0.360471	-0.480764	Nokoilo' oku papapanau do korita lolobi po mantad duo nohopod toun.
v52_mean_conv5way_step30000	p7	eng_Latn	v5_target	-0.388616	0.373168	I've been able to drive for more than twenty years.
v52_mean_conv5way_step30000	p8	dtp_Latn	v5_target	-0.376918	-0.331360	Luminabus i Tom.
v52_mean_conv5way_step30000	p9	eng_Latn	v5_target	-0.529857	-0.144910	Tom was out.
v52_mean_conv5way_step30000	p10	dtp_Latn	v5_target	-0.132299	-0.602536	Manu oku poposolon di Tom.
v52_mean_conv5way_step30000	p11	eng_Latn	v5_target	-0.534375	0.085322	I want to make Tom jealous.
v52_mean_conv5way_step30000	p12	dtp_Latn	v5_target	-0.138412	-0.583683	Orohian ko' do kumaau.
v52_mean_conv5way_step30000	p13	eng_Latn	v5_target	-0.553013	0.049092	You like swimming.
v52_mean_conv5way_step30000	p14	dtp_Latn	v5_target	0.083921	-0.640218	Au kou mangandad no sominggu?
v52_mean_conv5way_step30000	p15	eng_Latn	v5_target	-0.418905	0.299929	Couldn't you have just waited a week?
v52_mean_conv5way_step30000	p16	dtp_Latn	v5_target	0.180592	-0.502795	Osonong tomod ura tinan nu mantad doho.
v52_mean_conv5way_step30000	p17	eng_Latn	v5_target	-0.509885	0.272909	You're in better shape than I am.
v52_mean_conv5way_step30000	p18	dtp_Latn	v5_target	-0.127801	-0.549429	Mamadil oku kama dau.
v52_mean_conv5way_step30000	p19	eng_Latn	v5_target	-0.539611	0.092809	I'm gonna shoot him.
v52_mean_conv5way_step30000	p20	dtp_Latn	v5_target	0.212775	-0.583710	Nokoumbal kou nokorongou diti tangon no?
v52_mean_conv5way_step30000	p21	eng_Latn	v5_target	-0.433163	0.187356	Have you heard this story already?
v52_mean_conv5way_step30000	p22	dtp_Latn	v5_target	0.213186	-0.520786	Obuli ko' daa lumisok kaka ri?
v52_mean_conv5way_step30000	p23	eng_Latn	v5_target	-0.543351	0.141644	Can you keep a secret?
v52_mean_conv5way_step30000	p24	dtp_Latn	v5_target	0.320840	-0.420517	Apagon gatang ilo piano nga lobi apagon gatang nogi iri korita.
v52_mean_conv5way_step30000	p25	eng_Latn	v5_target	-0.388433	0.366507	A piano is expensive, but a car is more expensive.
v52_mean_conv5way_step30000	p26	dtp_Latn	v5_target	0.062518	-0.451871	Minsingilo' ko' nangku boros Inggilis?
v52_mean_conv5way_step30000	p27	eng_Latn	v5_target	-0.470996	-0.007704	Do you study English?
v52_mean_conv5way_step30000	p28	dtp_Latn	v5_target	0.099192	-0.525462	Milo' oku daa mokianu kamus nu?
v52_mean_conv5way_step30000	p29	eng_Latn	v5_target	-0.484297	-0.109418	May I borrow your dictionary?
